estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,from_cache,chat_preamble,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
OpenAIAPI:gpt-4o-2024-05-13,ممكن القيام بده بسهولة باستعمال منبه هادية بشكل نسبي عشان يرجعك لوعيك بدون ما يصحيك من نومك.,['ده ممكن يتعمل بسهولة باستخدام منبه هادي نسبياً عشان يخليك توعى من غير ما تصحى تماماً.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56a79d0>,7.1814905562921885,30.815653174450514,0.591422644607718,0.9785876274108887,0.6043635010719299,0.9883913025259972,0.5973476280236567,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThis can be easily done by using a relatively quiet alarm clock to bring you to consciousness without fully waking you.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,رجعوا لباريس في عربة وبيحاوطهم ناس كتير كانوا بيصرخوا ويهتفوا ضد الملك والملكة.,['في عربة، سافروا عائدين إلى باريس محاطين بحشد من الناس يصرخون ويهتفون بالتهديدات ضد الملك والملكة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56a78b0>,19.787401766449317,39.780665132111345,0.0,0.014975086785852909,0.0,0.02859950251877308,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIn a carriage, they traveled back to Paris surrounded by a mob of people screaming and shouting threats against the King and Queen.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,اكتشف الدكتور توني مول مرض السل اللي بيقاوم الأدوية بشدة (XDR-TB) في منطقة كوازولوناتال بجنوب إفريقيا.,['الدكتور توني مول اكتشف السل المقاوم للأدوية بشدة (XDR-TB) في منطقة كوازولو ناتال بجنوب أفريقيا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56a7310>,53.4379832793293,71.55249485507562,0.00024707057327989605,0.004159450065344572,0.059399817138910294,0.006820176960900426,0.00040511726433249424,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDr. Tony Moll discovered the Extremely Drug Resistant Tuberculosis (XDR-TB) in the South African region KwaZulu-Natal.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,فكرة التزلج قديمة قوي - لوحات الكهف بتصور المتزلجين بيرجع تاريخها ل  ٥٠٠٠ سنة قبل الميلاد!,['فكرة التزلج قديمة جدًا — الرسومات على جدران الكهوف اللي بتصور المتزلجين بترجع لحد ٥٠٠٠ قبل الميلاد!'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56a75e0>,33.257620756314545,51.726087820686004,0.001316734624363769,0.0021600080654025078,0.6095970869064331,0.003393067861907184,0.002068404284294459,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe idea of skiing is very old — cave paintings depicting skiers date back as far as 5000 BC!\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,المسافرين اللي كان سهل عليهم يتأقلموامع الثقافة الجديدة أحياناً بيواجهوا صعوبة بشكل خاص عشان يتأقلموا من جديد مع ثقافتهم الأصلية.,['المسافرين اللي اتأقلموا بسهولة مع الثقافة الجديدة ساعات بيلاقوا صعوبة كبيرة في التأقلم مع ثقافتهم الأصلية.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56a75b0>,32.88725413531192,47.46875008119071,0.040880665185323295,0.11748230457305908,0.34797295928001404,0.12392714712768793,0.04312329612115126,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nTravellers who had an easy time adjusting to the new culture sometimes have a particularly hard time readjusting to their native culture.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,ممكن تسمع صوت السياح والبائعين هنا علطول عادي. فقصة الصوت والضوء تشبه قصة كتاب.,['عادةً بتسمع دايمًا صوت السياح والبائعين. حكاية الصوت والضوء زي حكاية كتاب.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56a74f0>,34.22328971977432,47.93294554253427,0.05170037965823582,0.06503096222877502,0.7950117588043213,0.07630913332104683,0.06066665829439888,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nUsually you always here the sound of tourists and vendors. The story of the sound and light is just like a story book.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,مكنش ممكن الوجبات الرومانية القديمةِ يبقى فيها الأكل اللي جه لأوروبا من أمريكا أو آسيا في القرون اللي بعد كده.,['الوجبات الرومانية القديمة ما كانش ممكن تشمل الأطعمة اللي جات لأوروبا من أمريكا أو من آسيا في القرون اللي بعد كده.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56a7850>,60.45342289783092,68.45028474704667,0.6301410091673461,0.988800048828125,0.6372784972190857,0.9901045473525301,0.6309723380266035,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAncient Roman meals couldn't have included foods that came to Europe from America or from Asia in later centuries.\nTranslation:""}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,النباتات بتصنع طعامها من الشمس عن طريق التمثيل الضوئي وبيوفروا كمان الضل.,['النباتات بتصنع غذائها من الشمس عن طريق التمثيل الضوئي. وكمان بتوفر ظل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56a7d90>,56.09689900416859,64.98253336770486,0.01119225383782374,0.02408413030207157,0.4647148847579956,0.028706905897706747,0.013340526466011415,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nPlants make their food from the sun by photosynthesis. They also provide shade.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,تكوين البلورات دى بيتطابق مع تركيب بول الحيوانات الأليفة المصابة ، عند مقارنتها باستخدام التحليل الطيفي بالأشعة تحت الحمراء (FTIR).,['تكوين هذه البلورات يتطابق مع تلك الموجودة في بول الحيوانات الأليفة المصابة عند مقارنتها بواسطة التحليل الطيفي بالأشعة تحت الحمراء (FTIR).'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56a7ca0>,62.87283466503001,72.18152797065304,0.0,0.020512841641902924,0.0,0.025068856310099363,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe composition of these crystals matches those found in the urine of affected pets when compared by infrared spectroscopy (FTIR).\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,كان من ضمن الخسائر نيكولاس ألدين اللي عنده خمسة وعشرين سنة وذاكاري كوديباك اللي عنده واحد وعشرين سنة، وكان كوديباك شغال سواق.,['الضحايا كانوا نيكولاس ألدن، ٢٥ سنة، وزاكاري كوديباك، ٢١ سنة. كوديباك كان السائق.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56a7760>,17.776395596602843,28.607894758159684,0.0020437833378192383,0.018923748284578323,0.1080009788274765,0.04399392195045948,0.004751386633109228,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe fatalities were Nicholas Alden, 25, and Zachary Cuddeback, 21. Cuddeback had been the driver.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,عشان المقارنة بين التعداد السكاني اللي بيدهش ناس كتيرة: عدد السكان الأمريكان الأفريقيين اللي موجودين في أمريكا أكبر من المواطنين الكنديين.,['لمقارنة في عدد السكان التي تفاجئ الكثيرين: هناك عدد أكبر من الأمريكيين الأفارقة الذين يعيشون في الولايات المتحدة من عدد المواطنين الكنديين.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56a77f0>,21.53416853092782,42.47856740233913,0.0,0.005003889556974173,0.0,0.011214235797524452,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nFor a comparison of population that surprises many: There are more African Americans living in the US than there are Canadian citizens.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,لازم تتذكر إن الموسيقي في المنصات الرئيسية ممكن تكون خلصت، لكن فيه أقسام من المهرجان ممكن تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل.,['افتكر إنه حتى لو الموسيقى على المسارح الرئيسية خلصت، ممكن يكون في أماكن في المهرجان اللي هتفضل مشغلة موسيقى لحد وقت متأخر في الليل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56a76d0>,10.661591842512122,38.04947905383379,0.5475198070875109,0.9881189465522766,0.5541031360626221,0.9898330316646025,0.5484695870237289,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nRemember that even though music on the main stages may have finished, there may be sections of the festival that will keep playing music until late into the night.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,النبيذ الفرنسي أنواعه كتير، ولكن النبيذ النيوزيلندي والأسترالي ممكن يكون انتشارهم واسع.,['فيه أنواع كتير من النبيت الفرنسي، بس النبيت النيوزيلندي والأسترالي ممكن يسافر أحسن.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56a7eb0>,31.82864406460369,46.614829734151314,0.5784947349956084,0.9498258233070374,0.6090534925460815,0.9559341012500226,0.5822150030102258,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThere are many French wines to be had, but the New Zealand and Australian wines might travel better.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,كلهم هربوا ورجعوا من المكان إللي حصل فيه الحادث.,['كلهم رجعوا جري من مكان الحادث.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56a7f40>,15.892625719934907,31.057636853417492,0.16592022499335712,0.39009761810302734,0.4253300130367279,0.4394679367542267,0.18691890326889915,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThey all ran back from where the accident had happened.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,مطبخ مايوركا ، زيه زى حتت تانية من البحر الأبيض المتوسط ​​، بيعتمد  على العيش والخضار واللحوم (بالذات لحم الخنزير) وبيستعمل زيت الزتون على طول.,['المطبخ المايوركي، زي مطابخ المناطق المشابهة في البحر الأبيض المتوسط، بيعتمد على العيش والخضار واللحمة (خصوصًا لحم الخنزير)، وبيستخدم زيت الزيتون في كل حاجة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56a7e80>,39.74704253574175,48.1543410212007,0.35634403267549075,0.8812481164932251,0.40436288714408875,0.9185602217912674,0.3714316632992314,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nMajorcan cuisine, like that of similar zones in the Mediterranean, is based on bread, vegetables and meat (specially pork), and uses olive oil throughout.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,لو زرت المناطق القطبية الشمالية أو القطبية الجنوبية في الشتاء هتشوف الليل القطبي، اللى معناه أن الشمس مش بتشرق فوق الأفق.,['لو زُرت المناطق القطبية الشمالية أو الجنوبية في الشتاء حتجرب الليل القطبي، اللي معناه إن الشمس مش بتطلع فوق الأفق.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56ed910>,51.450733805690334,68.00713581373357,0.3333600633132683,0.7729235291481018,0.4312976002693176,0.7824262762442231,0.33745857533179163,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIf you visit the Arctic or Antarctic areas in the winter you will experience the polar night, which means that the sun doesn't rise above the horizon.\nTranslation:""}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,أكتر من أربعة مليون شخص راحوا روما عشان يحضرورا الجنازة.,['أكثر من أربعة مليون شخص ذهبوا إلى روما لحضور الجنازة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56ed7c0>,33.48517041677881,51.811578616528095,0.0,0.0034281162079423666,0.0,0.0071171417366713285,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOver four million people went to Rome to attend the funeral.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,غرقت كل السفن إلا سفينة حربية بريطانية واحدة. ومات حوالى 200 أمريكي وألماني.,['كل السفن غرقت، ما عدا طراد بريطاني واحد. حوالي ٢٠٠ أمريكي وألماني فقدوا حياتهم.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56ed700>,24.232627169060798,38.808988624972066,0.0015601878081798748,0.03598477691411972,0.04335688427090645,0.052169959992170334,0.0022619269177983486,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAll the ships were sunk, except for one British cruiser. Nearly 200 American and German lives were lost.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,لازم تكوني قوية قدام الرجالة، ومتخافيش أنك تتمسكي بموقفك (الاختلافات في الثقافة أو غيره مبتخليش الأمر مقبول!).,['كوني حازمة في رفض الرجال، وما تخافيش تقفي على موقفك (الاختلافات الثقافية أو لأ، ده مش بيخليه مقبول!).'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56ed790>,15.465089188702944,37.82057559689226,0.5718122978177789,0.9060462117195129,0.6311072111129761,0.923323430120945,0.5827160749388964,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nBe firm in turning down men, and don't be afraid to stand your ground (cultural differences or not, it doesn't make it ok!).\nTranslation:""}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,عمليات الإنزال اللي كانت في اليوم المشهود والمعارك التالية ليه أدت إلى تحرير شمال فرنسا، لكن الجنوب مكنش اتحرر لسه.,['نزول يوم الإنزال والمعارك التالية حررت شمال فرنسا، لكن الجنوب لسه مش حر.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56ed8e0>,28.70808205727948,43.17188223594336,0.004698166795395364,0.008501449599862099,0.5526312589645386,0.014066005125641823,0.007773314121185093,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe D-Day landings and the following battles had freed the north of France, but the south still wasn't free.\nTranslation:""}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,لما تستغل جميع الموارد المتاحة بشكل فعال عن طريق الإدارات الوظيفية في المنظمة، ممكن تتحقق الإبداع والبراعة.,['عندما يتم استخدام جميع الموارد المتاحة بشكل فعال عبر الأقسام الوظيفية في المنظمة، يمكن للإبداع والابتكار أن يظهروا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56ed820>,46.56455050518961,54.565021628159684,0.0,0.00272663333453238,0.0,0.005032770335674286,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhen all available resources are effectively used across the functional departments of an organization, creativity and ingenuity can transpire.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,الطراز القوطي وصل أقصى حد ليه في فترة ما بين القرنين العاشر أو الحداشر إلى القرن الأربعتاشر.,['وصل الطراز القوطي لذروته في الفترة بين القرن العاشر والحادي عشر والقرن الرابع عشر.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56ed580>,17.196233516824453,40.28727229169553,4.2957949526836216e-05,0.0279080830514431,0.0015392655041068792,0.029641440603882074,4.562604701358866e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nGothic style peaked in the period between the 10th - 11th centuries and the 14th century.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,أي زيارات خارج غوما لازم نبحث عنها عشان نفهم حالة القتال المستمر في مقاطعة شمال كيفو، في وقت أن غوما آمنة بشكل معقول.,['في حين أن جوما آمنة نسبياً، يجب البحث عن أي زيارات خارج جوما لفهم حالة القتال المستمر في مقاطعة شمال كيفو.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56ed490>,47.42934980237802,55.247380448524765,0.0,0.002870685886591673,0.0,0.006557796616107225,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhile Goma is reasonably safe, any visits outside of Goma should be researched to understand the state of the fighting that persists in the North Kivu province.\nTranslation:'}]}]",False,,egy,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,رغم كده هي مش متفردة في الشأن ده، ويعتبر التجريب والتجربة اختبار يمكن استخدامه عشان نتخلص من واحدة أو أكثر من الفرضيات المحتملة؛ طرح الأسئلة وإجراء الملاحظات يوجه البحث العلمي بردو.,['بس مش لوحده، التجريب، والتجربة هي اختبار بيستخدم عشان يستبعد فرضية أو أكتر من الفرضيات المحتملة، طرح الأسئلة، والملاحظات كمان بيوجهوا البحث العلمي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e56ed550>,27.7246811179496,40.607965796802006,0.5044390093457061,0.964765727519989,0.522861659526825,0.9671617825515568,0.5056918146558292,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt isn’t alone though, experimentation, and an experiment is a test that is used to eliminate one or more of the possible hypotheses, asking questions, and making observations also guide scientific research.\nTranslation:'}]}]",False,,egy,False,None,None,None
