estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,raw_prompt,_raw_turns,from_cache,chat_preamble,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
Blobheart:command-r,ممكن القيام بده بسهولة باستعمال منبه هادية بشكل نسبي عشان يرجعك لوعيك بدون ما يصحيك من نومك.,['يمكن القيام بذلك بسهولة باستخدام ساعة منبهة هادئة نسبيًا لتخرجك من الوعي دون إيقاظك تمامًا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1a2e20>,7.08212153878803,29.62450438809286,0.0,0.0040667993016541,0.0,0.0061706556007266045,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.
This can be easily done by using a relatively quiet alarm clock to bring you to consciousness without fully waking you.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThis can be easily done by using a relatively quiet alarm clock to bring you to consciousness without fully waking you.\nTranslation:'}]}]",False,,egy,False,None,None,None
Blobheart:command-r,رجعوا لباريس في عربة وبيحاوطهم ناس كتير كانوا بيصرخوا ويهتفوا ضد الملك والملكة.,['رَجَعوا إلى باريس فى عربة وسط حشد من الناس يصيحون و يوجهون التهديدات للملك و الملكة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1a2160>,3.994369946842586,27.884261096287204,0.0011928563280057952,0.04653652757406235,0.025632688775658607,0.05164580559358001,0.0013238208613484048,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.
In a carriage, they traveled back to Paris surrounded by a mob of people screaming and shouting threats against the King and Queen.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIn a carriage, they traveled back to Paris surrounded by a mob of people screaming and shouting threats against the King and Queen.\nTranslation:'}]}]",False,,egy,False,None,None,None
Blobheart:command-r,اكتشف الدكتور توني مول مرض السل اللي بيقاوم الأدوية بشدة (XDR-TB) في منطقة كوازولوناتال بجنوب إفريقيا.,['اكتشف الدكتور توني مول السلّ المكتسب للمناعة الشديدة (XDR-TB) في منطقة كوازولو ناتال بجنوب أفريقيا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1a2760>,45.83144485403709,62.7394534397161,0.00022235498679131112,0.012627673335373402,0.01760854758322239,0.019655459094792604,0.00034610408674073685,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.
Dr. Tony Moll discovered the Extremely Drug Resistant Tuberculosis (XDR-TB) in the South African region KwaZulu-Natal.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDr. Tony Moll discovered the Extremely Drug Resistant Tuberculosis (XDR-TB) in the South African region KwaZulu-Natal.\nTranslation:'}]}]",False,,egy,False,None,None,None
Blobheart:command-r,فكرة التزلج قديمة قوي - لوحات الكهف بتصور المتزلجين بيرجع تاريخها ل  ٥٠٠٠ سنة قبل الميلاد!,['فكرة التزحلق على الجليد قديمة جداً - تعود رسومات الكهوف التي تصوّر متزحلقين إلى ما يقارب ٥٠٠٠ سنة قبل الميلاد!'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1a2af0>,22.437381130992804,42.621899675878566,0.0034298005120069197,0.06002863496541977,0.05713607370853424,0.06790705025196075,0.0038799422285251683,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.
The idea of skiing is very old — cave paintings depicting skiers date back as far as 5000 BC!
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe idea of skiing is very old — cave paintings depicting skiers date back as far as 5000 BC!\nTranslation:'}]}]",False,,egy,False,None,None,None
Blobheart:command-r,المسافرين اللي كان سهل عليهم يتأقلموامع الثقافة الجديدة أحياناً بيواجهوا صعوبة بشكل خاص عشان يتأقلموا من جديد مع ثقافتهم الأصلية.,['يُعاني المسافرون الذين اعتادوا بسهولة على الثقافة الجديدة صعوبةً بالغةً في إعادة التأقلم مع ثقافتهم الأصلية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1a2be0>,21.41350021810915,37.68512565230495,0.0,0.012135906144976616,0.0,0.018613921012729406,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.
Travellers who had an easy time adjusting to the new culture sometimes have a particularly hard time readjusting to their native culture.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nTravellers who had an easy time adjusting to the new culture sometimes have a particularly hard time readjusting to their native culture.\nTranslation:'}]}]",False,,egy,False,None,None,None
Blobheart:command-r,ممكن تسمع صوت السياح والبائعين هنا علطول عادي. فقصة الصوت والضوء تشبه قصة كتاب.,['عادةً ما تسمع هنا أصوات السائحين والبائعين. وتعدّ قصة الصوت والضوء أشبه ما تكون بقصة من قصص الكتب.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1a24c0>,18.492446145403935,39.20438901120692,0.00022604493609435644,0.0043508801609277725,0.051953841000795364,0.007147073745727539,0.0003713179330064875,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.
Usually you always here the sound of tourists and vendors. The story of the sound and light is just like a story book.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nUsually you always here the sound of tourists and vendors. The story of the sound and light is just like a story book.\nTranslation:'}]}]",False,,egy,False,None,None,None
Blobheart:command-r,مكنش ممكن الوجبات الرومانية القديمةِ يبقى فيها الأكل اللي جه لأوروبا من أمريكا أو آسيا في القرون اللي بعد كده.,['الطعام الروماني القديم لم يكن ليشمل الأطعمة التي جاءت إلى أوروبا من أمريكا أو آسيا في القرون اللاحقة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1a2190>,31.505908530891112,45.67885758568577,0.0,0.14615659415721893,0.0,0.15553462505340576,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.
Ancient Roman meals couldn't have included foods that came to Europe from America or from Asia in later centuries.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAncient Roman meals couldn't have included foods that came to Europe from America or from Asia in later centuries.\nTranslation:""}]}]",False,,egy,False,None,None,None
Blobheart:command-r,النباتات بتصنع طعامها من الشمس عن طريق التمثيل الضوئي وبيوفروا كمان الضل.,['النباتات تصنع طعامها من الشمس عن طريق عملية البناء الضوئي. كما توفر الظل.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1a23a0>,37.297693132140786,54.59461742337539,0.0,0.010289207100868225,0.0,0.017158386763185263,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.
Plants make their food from the sun by photosynthesis. They also provide shade.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nPlants make their food from the sun by photosynthesis. They also provide shade.\nTranslation:'}]}]",False,,egy,False,None,None,None
Blobheart:command-r,تكوين البلورات دى بيتطابق مع تركيب بول الحيوانات الأليفة المصابة ، عند مقارنتها باستخدام التحليل الطيفي بالأشعة تحت الحمراء (FTIR).,['تتطابق تركيبة هذه البلورات مع تلك التي وجدت في بول الحيوانات الأليفة المصابة عند مقارنتها بطيف الأشعة تحت الحمراء (FTIR).'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1a2040>,46.04694961616418,59.27817509810887,0.0,0.012408069334924221,0.0,0.016782875638455153,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.
The composition of these crystals matches those found in the urine of affected pets when compared by infrared spectroscopy (FTIR).
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe composition of these crystals matches those found in the urine of affected pets when compared by infrared spectroscopy (FTIR).\nTranslation:'}]}]",False,,egy,False,None,None,None
Blobheart:command-r,كان من ضمن الخسائر نيكولاس ألدين اللي عنده خمسة وعشرين سنة وذاكاري كوديباك اللي عنده واحد وعشرين سنة، وكان كوديباك شغال سواق.,['كان القتيلان نيكولاس ألدين ، ٢٥ عاماً ، وزاكاري كوديباك ، ٢١ عاماً . وكان كوديباك سائق السيارة .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1a20d0>,26.410110962069552,31.815881770253707,0.0,0.0017007340211421251,0.0,0.0025753474328666925,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.
The fatalities were Nicholas Alden, 25, and Zachary Cuddeback, 21. Cuddeback had been the driver.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe fatalities were Nicholas Alden, 25, and Zachary Cuddeback, 21. Cuddeback had been the driver.\nTranslation:'}]}]",False,,egy,False,None,None,None
Blobheart:command-r,عشان المقارنة بين التعداد السكاني اللي بيدهش ناس كتيرة: عدد السكان الأمريكان الأفريقيين اللي موجودين في أمريكا أكبر من المواطنين الكنديين.,['للمقارنة السكانية التي تفاجئ الكثيرين: هناك عدد أكبر من الأمريكيين الأفارقة الذين يعيشون في الولايات المتحدة مقارنة بعدد المواطنين الكنديين.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1a2fa0>,20.30422625096494,40.643112893633166,0.0,0.01428828202188015,0.0,0.024230954237282276,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.
For a comparison of population that surprises many: There are more African Americans living in the US than there are Canadian citizens.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nFor a comparison of population that surprises many: There are more African Americans living in the US than there are Canadian citizens.\nTranslation:'}]}]",False,,egy,False,None,None,None
Blobheart:command-r,لازم تتذكر إن الموسيقي في المنصات الرئيسية ممكن تكون خلصت، لكن فيه أقسام من المهرجان ممكن تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل.,['تذكر أنه حتى لو انتهت الموسيقى على المسارح الرئيسية، فقد يكون هناك أقسام من المهرجان تواصل عزف الموسيقى حتى وقت متأخر من الليل.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1a2430>,32.32650389889403,46.77395879475538,0.0,0.00065373390680179,0.0,0.0018261814839206636,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.
Remember that even though music on the main stages may have finished, there may be sections of the festival that will keep playing music until late into the night.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nRemember that even though music on the main stages may have finished, there may be sections of the festival that will keep playing music until late into the night.\nTranslation:'}]}]",False,,egy,False,None,None,None
Blobheart:command-r,النبيذ الفرنسي أنواعه كتير، ولكن النبيذ النيوزيلندي والأسترالي ممكن يكون انتشارهم واسع.,['توجد العديد من الخمور الفرنسية لكن قد يكون السفر مع خمور نيوزيلندا وأستراليا أفضل.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1a2f70>,2.925050310896624,25.8010975336514,1.885075256826893e-05,0.008225478231906891,0.0022917515598237514,0.020553759299218655,4.710410993422629e-05,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.
There are many French wines to be had, but the New Zealand and Australian wines might travel better.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThere are many French wines to be had, but the New Zealand and Australian wines might travel better.\nTranslation:'}]}]",False,,egy,False,None,None,None
Blobheart:command-r,كلهم هربوا ورجعوا من المكان إللي حصل فيه الحادث.,['رَكضُوا جميعاً عائدين من حيثُ حَدَثَ الحادثُ.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1a2c10>,6.964541799727335,15.18111145911015,0.00914345423552565,0.04181379824876785,0.21867074072360992,0.26380718499422073,0.05768691255089664,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.
They all ran back from where the accident had happened.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThey all ran back from where the accident had happened.\nTranslation:'}]}]",False,,egy,False,None,None,None
