estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,from_cache,chat_preamble,documents,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,error_traceback
Blobheart:command-r,"Oh, it's nothing. You're here, anyway.","[""Oh, it's nothing. Now that you're here.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e149970>,54.45178846139407,62.21643401478636,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nأوه، ماشي حاجة. مادام راك هنا.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"You were supposed to take flight eight two zero, which took off fifteen minutes ago. All right. I can arrange another flight for you.","['You should have given her Flight 820, which left fifteen minutes ago. Yes, we can book you on the next available flight.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e149850>,17.951428835337225,33.580228959379646,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nكان لازم عليك تدي الرحلة ثمان مئة وعشرون لي راحت عندها خمسة عشر دقيقة. ايه. نقدر نصيبلك رحلة واحدوخرا.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,The tooth is loose.,['The tooth is coming loose.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1497f0>,50.000000000000014,75.8671823021417,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالسن راهي تنفك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"A non-smoking seat, please.","['A non-smoking area, please.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cbcd0>,59.694917920196445,71.2042767491852,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمكان لغير المدخنين، من فضلك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,How much are fresh mushrooms?,['How much does fresh mushroom cost?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cbbe0>,16.515821590069027,59.65488195205503,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nشحال يدير الفطر الطازج؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"If possible, I'd rather not have the tooth out.","[""If possible, we'd prefer not to extract the wisdom tooth.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cbaf0>,14.62806365365753,41.58093020244979,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nاذا ممكن، نفضل متنحيليش الضرسة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,We'd like a room overlooking the lake.,['We would like a room overlooking the lake.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cba00>,73.69231628533761,88.25348263257582,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nرانا حابين غرفة تطل على البحيرة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"I understand, but I can't say it.","[""I understand, but I can't tell him.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb910>,69.89307622784945,74.54877748404012,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nراني فاهم، بصح منقدرش نقوله.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,I'm looking for some cards that are typically Hawaiian.,"[""I'm looking for some Hawaiian-themed greeting cards specifically.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb820>,33.50704079514751,56.31776160945427,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nراني نحوس على بطاقات تع هاواي خصيصا.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"Excuse me. Press the shutter, please.",['Sorry. Please press the shutter button.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb850>,18.04438612975343,44.38620747755754,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالمعذرة. اضغط على زر التصوير، من فضلك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Bonsai sounds like an old person's hobby.,"['The art of bonsai, runs a senior activity.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb3a0>,4.456882760699063,13.893228915169594,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nفن بونساي، يدير نشاط لكبار السن.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Can I have a multiple ticket?,['Can we get multiple tickets?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb400>,8.643019616048525,49.686217228667594,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nنقدر نتحصل على تذاكر متعددة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"I'd like some apples, please.","[""I'd like some apples, please.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cbc10>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nراني حاب تفاح، من فضلك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,You did it.,['I gave it to her.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cbe50>,9.652434877402245,12.205146332704912,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nدرتها.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,A hundred and thirty-five yen per dollar.,['One hundred and thirty yen to the dollar.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cbfa0>,26.581560693718632,55.536275579782156,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمئة و خمسة و ثلاثون ين للدولار.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Is it still fully booked?,['If always immortal?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cbf10>,6.870636427700047,9.079815263106417,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nاذا دايمن معمر؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,What's today's opera?,"[""Who's the opera singer today?""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb520>,11.99014838091355,32.634277305588576,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nشكون الأوبرا تع اليوم؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,I'd like two round-trip tickets to Oxford.,"[""I'd like two return tickets to Oxford.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb670>,53.41952993984788,71.50757514224165,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nراني حاب تذكرتين ذهاب اياب لأوكسفورد.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Where can I buy a coupon lift ticket?,['Where can I purchase a lift ticket?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb550>,27.98263237576258,58.82547397082591,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nوين نقدر نشري تذكرة الرفع؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Have you ever heard of a Golden Week in Japan?,['Have you heard of Golden Week in Japan?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb580>,45.812176049148576,72.83899490365728,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nاذا سمعت بأسبوع الذهب فاليابان؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,It's all the way down the hall.,"[""He's at the end of his tether.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb2b0>,8.913765521398126,16.007382898556568,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nهو في نهاية الهول.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"Tell me a good spot of this river, please.","['Can you tell me a nice place along this river, please?']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb340>,22.997519112894437,50.907873340179755,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nقلي على مكان جميل على هاذ النهر، من فضلك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Our hiking trip should be lots of fun.,['Our tour is going to be awesome.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb220>,5.660233915657916,17.861444737568064,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالجولة تاعنا رايحا تكون هايلة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Could you send it to my address in Japan by collect international parcel post?,['Could you send it to my address in Japan for an international compensation?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb3d0>,54.21806974540424,67.10009915049272,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتقدر تبعثو لعنواني في اليابان مقابل تعويض دولي؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"The emergency exits are located in the front, middle, and back of this plane.","['The emergency exits are located at the front, center, and rear of the device.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cba60>,35.98590234416894,58.13442472001192,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمخارج الطوارئ جايين فالقدام، فالوسط، و من وراء الجهاز.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,I'm looking for something dressy.,"[""I'm looking for an outfit that's stylish.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb0d0>,27.824623288353134,45.70890374569762,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nراني نحوس على لبسة تكون أنيقة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Okay. I'll pick you up at your hotel at eight o'clock.,"[""Agreeed. I'll meet you at your hotel at eight.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb100>,35.477305389018234,49.67888975690795,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nموافق. نجي نديك للفندق ديالك على الثامنة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,What street is this?,['What is the name of this road?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cbb50>,7.809849842300637,35.051193535901454,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nواسمها هاذ الطريق؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,August twenty-ninth.,['Twenty-ninth of August.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb490>,20.164945583740657,60.74249276577445,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالتاسع و عشرون أوت.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Do you want to settle the bill now?,['Could you please check my bill?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e0cb160>,5.630400552901077,17.354140350335456,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتقدر تتحقق من الفاتورة ديالي دوكا؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,I don't have any money.,"[""I don't have any money.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10c7f0>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمعنديش الدراهم.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Our top-seller for the last four years has been the AX-four five zero copier.,['The need that has been emphasized over the past four years is the copying machine AX four hundred and fifty.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10c3d0>,5.538030403862677,33.53257388665067,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالحاجة لي بعناها كثر هاذ السنوات الأربعة الماضية هي آلة النسخ ايه إيكس أربعمئة و خمسون.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,It fits just right.,['Quite good.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10c6a0>,12.44023474812678,7.846535968547444,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمليح تماما.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,I'd like to check my valuables.,['I want to put the important things first.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10cb80>,5.61480827173619,9.753161052124367,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nراني حاب نحط الأغراض المهمة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Mr. Kobayashi has been looking for you.,['Mr. Kobayashi is looking for you.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10c7c0>,59.54165059120785,71.41744010906251,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالسيد كوباياشي راهو يحوس عليك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,I would like someplace small.,"[""I'd like a small place.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10c460>,7.809849842300637,32.47917720612697,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nراني حاب مكان صغير.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"Can you lend me a towrope, please?",['Could you please lend me a rope to tow with?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10c430>,16.108992769687397,44.121366324515535,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتقدر تسلفلي حبل تع الجر، من فضلك؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Do you have any vacant seats for London?,['Are there any places left for London?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10c3a0>,15.181939159382823,34.43511675788512,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبقاو أماكن للندن؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Do you still have seats for tonight's performance?,['Do you still have spots available for the evening show?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10c2e0>,23.462350320527996,43.88227148096418,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمازال عندكم أماكن لعرض المساء؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Lovely idea.,['Young idea.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10cee0>,0.0,35.95261849704823,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nفكرة شابة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"Sure, take your time.","['Sure, take your time.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10ce80>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nأكيد، خوذ وقتك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,How many bags can I bring onto the plane?,['How many passengers can fit in the plane?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10c550>,18.60045401920258,46.11851130640717,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nشحال من ساك نقدر ندي فالطيارة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Could you send a taxi to the main entrance of Westminster Mall?,['Could you send me a taxi to the main entrance of Centre Westminster please?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10c4c0>,55.33409598501604,77.29646042449994,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتقدر تبعثلي طاكسي للدخلة الرئيسية تع مركز واستمينستر؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,How much is the fare? Would you write the fare out on a piece of paper?,['How much is the fare? Can you write the fare on a piece of paper?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10c5e0>,66.99564302243967,79.79503114986912,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nشحال سعر التوصيلة؟ تقدر تكتبلي سعر التوصيلة على ورقة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,Where did Mr. Jones learn Japanese?,['Mr. Jones learned Japanese in California.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10cd00>,22.089591134157878,53.31904649656869,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nوين تعلم السيد جونس اليابانية؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,I'll make a couple of ham sandwiches.,"[""Let's get two pork sandwiches.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10cd90>,22.652581507881553,31.089773741648663,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nناخذ اثنين سندويتش بلحم الخنزير.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,"To Tokyo, please.","['To Tokyo, please.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10ccd0>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nلطوكيو، من فضلك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r,I can't seem to get hot water.,"[""I couldn't reach the hot water.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e10c9d0>,20.90067144241745,39.904450759484995,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمقدرتش نصيب الماء السخون.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
