estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,from_cache,chat_preamble,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
Blobheart:command-r,"آوه , الأمر بسيط ، هل أنت هنا ، على أية حال .",['أو، ليس بالأمر. ما دمت هنا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3c07d3e50>,2.3788503848266394,16.311833295809606,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأوه، ماشي حاجة. مادام راك هنا.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,كان يفترض أن تسافر على الطائرة رقم ثمانية اثنان صفر التي أقلعت منذ خمس عشرة دقيقة . حسنا . بإمكاني تنظيم رحلة أخرى .,['كان عليك أن تأخذ الرحلة ٨٢٠ التي غادرت منذ خمس عشرة دقيقة. نعم، يمكننا ترتيب رحلة أخرى لك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340eb0>,13.99125086167257,33.79819064918574,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكان لازم عليك تدي الرحلة ثمان مئة وعشرون لي راحت عندها خمسة عشر دقيقة. ايه. نقدر نصيبلك رحلة واحدوخرا.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,"إن "" السنة "" متقلقلة .",['تسقط الأسنان.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340dc0>,0.0,10.256423265819702,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالسن راهي تنفك.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,مقعد ممنوع به التدخين ، من فضلك .,['مكان مخصص لغير المدخنين، لو سمحت.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340cd0>,0.0,12.61611966001905,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمكان لغير المدخنين، من فضلك.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,كم يكلف عش الغراب الطازج ؟,['كم يكلف الفطر الطازج؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340be0>,26.70867978449923,42.817577839889026,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشحال يدير الفطر الطازج؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,إذا كان بالإمكان ، لم أكن لأخلع السنّة .,['إذا أمكن، نفضل ألا نخلع الضرس.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340af0>,5.862244939055158,19.25488282766175,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاذا ممكن، نفضل متنحيليش الضرسة.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,نرغب في حجرة تطل على البحيرة .,['نحن نريد غرفة تطل على البحيرة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340a00>,42.16120484488187,60.554601794769624,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nرانا حابين غرفة تطل على البحيرة.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أفهم ، لكن لا أستطيع أن أقولها .,['أنا أتفهم ذلك ولكنني لا أستطيع أن أقول له.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340910>,21.200626759025184,52.74089371400728,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nراني فاهم، بصح منقدرش نقوله.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,ابحث عن كروت لمناظر تعكس طبيعة جزر هاواي .,['أبحث عن بطاقات هاواي تحديداً.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340820>,4.654169082794504,19.742945468458345,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nراني نحوس على بطاقات تع هاواي خصيصا.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,"معذرة , قم بالضغط على مصراعي النافذة الخشبيين , من فضلك .",['المعذرة، يرجى النقر على زر التصوير.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340730>,2.04834890794109,14.180119471706698,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالمعذرة. اضغط على زر التصوير، من فضلك.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,تبدو البونساي كهواية شخص هرم .,['فن البونساي، يدير نشاطًا للمسنين.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340640>,15.310245441182444,22.87679013724168,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفن بونساي، يدير نشاط لكبار السن.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل أستطيع الحصول على تذكرة متعددة الاستخدام ؟,['هل بإمكاننا الحصول على تذاكر متعددة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340550>,10.234459018728545,36.6923236785486,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nنقدر نتحصل على تذاكر متعددة؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أريد بعض التفاح ، من فضلك .,['أريد تفاحة من فضلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340460>,11.737849637633069,43.99142367142505,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nراني حاب تفاح، من فضلك.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,لقد تمكنت ن تحقيق ذلك .,['درستها.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340370>,0.0,4.779411764705883,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nدرتها.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,مائة وخمسة وثلاثون ين للدولار الواحد .,['مائة وخمسة وثلاثون ين للدولار الواحد.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340280>,91.93227152249175,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمئة و خمسة و ثلاثون ين للدولار.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل هو محجوز بالكامل ؟,['إذا دائما معمر؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340190>,0.0,4.680427471551251,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاذا دايمن معمر؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,ما عرض الأوبرا اليوم ؟,['من سَيُغَنِّي الأوبرا الليلة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e83400a0>,9.78237574896145,33.4256136943915,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشكون الأوبرا تع اليوم؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أريد تذكرتين ذهاب وعودة إلى أكسفورد .,['أريد حجز تذكرتين ذهاباً وإياباً إلى أوكسفورد.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e83402e0>,24.04315522172745,47.65624789996292,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nراني حاب تذكرتين ذهاب اياب لأوكسفورد.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,من أين يسعني شراء تذكرة توصيل بالكوبون ؟,['أين يمكننا شراء تذكرة للصعود؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340ee0>,16.847111051295393,32.21109921285637,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين نقدر نشري تذكرة الرفع؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل سمعت من قبل عن أسبوع ذهبي في اليابان ؟,['إذا سمعتُ بالأسبوع الذهبي فاليابان؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340d00>,4.406306339938217,31.442109884025253,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاذا سمعت بأسبوع الذهب فاليابان؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,إنه طول الطريق لنهاية البهو .,['هو في نهاية الرعب.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340970>,0.0,22.847082768282515,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهو في نهاية الهول.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أخبرني عن منطقة جيدة لهذا النهر ، من فضلك .,['أريد أن تعلمني مكاناً جميلاً على هذا النهر، من فضلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340c10>,6.423094863383858,41.97191210088342,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nقلي على مكان جميل على هاذ النهر، من فضلك.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,رحلتنا للتخييم يجب أن تكون ممتعة .,['جولتنا ستكون رائعة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340940>,0.0,16.007666384098947,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالجولة تاعنا رايحا تكون هايلة.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل يمكن أن ترسلها إلى عنواني في اليابان عن طريق بريد الطرود الدولي وتحصل الثمن من هناك ؟,['هل يمكنك إرساله إلى عنواني في اليابان مقابل تعويض مالي؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340a60>,15.332084226670833,33.55198337390681,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nتقدر تبعثو لعنواني في اليابان مقابل تعويض دولي؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,تقع منافذ الخروج للطوارئ في مقدمة ووسط ومؤخرة هذه الطائرة .,['مخارج الطوارئ في الأمام، وفي الوسط، وفي الخلف من الجهاز.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340880>,7.308993644635405,20.477025410223778,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمخارج الطوارئ جايين فالقدام، فالوسط، و من وراء الجهاز.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أنا أبحث عن شيء أنيق .,['أبحث عن ملابس أنيقة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8340490>,22.31618068926665,35.71944100445704,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nراني نحوس على لبسة تكون أنيقة.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,و هو كذلك . سأمر عليك و آخذك بالسيارة من الفندق الذي تقيم فيه في الساعة الثامنة .,['موافق، سنأتي إلى فندقك في الساعة الثامنة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e84920d0>,12.367218382088192,28.535556707292265,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nموافق. نجي نديك للفندق ديالك على الثامنة.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,ما هذا الشارع ؟,['ما اسم هذه الطريق؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8492c40>,8.745825313180626,16.387697889182064,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nواسمها هاذ الطريق؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,التاسع والعشرون من أغسطس .,['التاسع والعشرون من آب/أغسطس.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8492d00>,53.07074109851437,79.09633374955656,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالتاسع و عشرون أوت.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل تريد تسوية الفاتورة الآن ؟,['هل بإمكانك التحقق من فاتورتي، من فضلك؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8492550>,2.8398387225677895,16.666697941861717,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nتقدر تتحقق من الفاتورة ديالي دوكا؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,لا امتلك أي نقود .,['ليس لديّ نقود.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8492c10>,13.741272855400096,26.719301999455958,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمعنديش الدراهم.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أكثر منتجاتنا بيعت عبر السنوات الأربع الماضية هي الآلة الناسخة طراز أ . أكس أربعة خمسة صفر .,['الحاجة التي احتجتها بشدة خلال السنوات الأربع الماضية هي آلة النسخ Canon IR 450.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8492d30>,25.046563973426604,34.31885361412323,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالحاجة لي بعناها كثر هاذ السنوات الأربعة الماضية هي آلة النسخ ايه إيكس أربعمئة و خمسون.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أنها مناسبة تماما .,['حسن جداً.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8492df0>,0.0,6.7934782608695645,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمليح تماما.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أودّ مراجعة ممتلكاتي الثمينة .,['أريد أن أضع الأشياء المهمة في الاعتبار.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8492310>,0.0,11.444540890588154,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nراني حاب نحط الأغراض المهمة.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,السيد كوباياشي كان يبحث عنك .,['السيد كوباياشي يبحث عنك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8492e50>,59.54165059120785,75.3866550135686,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالسيد كوباياشي راهو يحوس عليك.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,أريد مكان ما صغير .,['أُريد مَكاناً صَغيراً.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e84924f0>,0.0,24.027903266109902,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nراني حاب مكان صغير.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل يمكنك أن تقرضني حبل القطر ، من فضلك ؟,['هل يمكنك أن تعيرني حبلاً لجر السيارة من فضلك؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8492460>,12.874330508144842,48.1346945532097,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nتقدر تسلفلي حبل تع الجر، من فضلك؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل لديك أي مقاعد شاغرة للندن ؟,['هل ما زالت هناك أماكن متاحة إلى لندن؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8492850>,3.3864985683445354,15.610855555629033,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبقاو أماكن للندن؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هل لا زال لديكم مقاعد لعرض الليلة ؟,['هل لا زال لديكم أماكن متاحة للعرض المسائي؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8492400>,27.824623288353134,50.474260159263395,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمازال عندكم أماكن لعرض المساء؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,فكرة جميلة .,['فكرة شبابية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8492640>,10.682175159905848,27.142604987452966,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفكرة شابة.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,"بالتأكيد , كن على راحتك .",['بالتأكيد، خذ وقتك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8492bb0>,8.170609724417774,30.459897236946667,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nأكيد، خوذ وقتك.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,كم حقيبة يمكن أن أحضرها معي في الطائرة ؟,['كم مسافر يمكن أن نضعهم في الطائرة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8492250>,15.307938151800226,39.40381291468885,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشحال من ساك نقدر ندي فالطيارة؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,هلا أرسلت تاكسي إلى المدخل الرئيسي لـ ويستمانستر مول ؟,['هل يمكنك إرسال سيارة أجرة إلى المدخل الرئيسي لمركز وستمنستر؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e84923d0>,24.04315522172745,40.65520078383774,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nتقدر تبعثلي طاكسي للدخلة الرئيسية تع مركز واستمينستر؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,كم الأجرة ؟ هل لك أن تدون الأجرة على قطعة ورق ؟,['كم تكلفة الرحلة؟ هل يمكنك كتابة سعر الرحلة على ورقة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8492be0>,2.8629993657668873,18.252611881509818,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nشحال سعر التوصيلة؟ تقدر تكتبلي سعر التوصيلة على ورقة؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
