estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,from_cache,chat_preamble,documents,desired_output_dialect,too_few_tokens,error,error_traceback
Blobheart:command-r,كنت المفروض تسافر برحلة رقم تمانة اتنين صفر، يللي أقلعت من ربع ساعة. مو مشكلة. فيني دبرلك رحلة تانية.,['كُنتَ مُفترضاً أن تركبَ الرحلةَ رقم ثمانمئة وعشرين، التي أقلعت منذ خمس عشرة دقيقة. حسناً، سأُرتب لك رحلةً أخرى.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17beb0>,2.826585539255712,20.756556159638613,0.0,0.0006708315340802073,0.0,0.003470843890681863,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nYou were supposed to take flight eight two zero, which took off fifteen minutes ago. All right. I can arrange another flight for you.\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,السن عم يتحرك.,['السنّ مرتخي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17b040>,15.207218222740094,20.282621404471595,0.015588383880501544,0.0757450982928276,0.20580056309700012,0.22548748645931482,0.04640545168465418,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe tooth is loose.\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,مقعد لغير المدخنين، رجاءً.,['مكان للمدخنين، من فضلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17b790>,8.400788786839632,25.06443976123392,9.994411039299046e-06,0.0007563839317299426,0.013213410042226315,0.014302512921858579,0.00018898496787075777,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nA non-smoking seat, please.\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,بأديش الفطر التازا؟,['كم سعر الفطر الطازج؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17b820>,11.339582221952005,29.48005305753697,0.0,0.0037091621197760105,0.0,0.05843557103071362,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow much are fresh mushrooms?\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,إذا في إمكان، بفضل ما ينقلع السن.,['إذا أمكن، أفضل ألا تخلع الضرس.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17b700>,4.053997537205932,18.1517644229155,4.939362530296913e-05,0.0033390838652849197,0.014792568050324917,0.008899469627067447,0.00013164601007019491,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIf possible, I'd rather not have the tooth out.\nTranslation:""}]}]",True,,(),syr,False,None,None
Blobheart:command-r,بدنا غرفة بتطل عالبحيرة.,['نود الحصول على غرفة تطل على البحيرة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17b460>,8.054496384843702,37.54069418877565,0.0,0.0005197339341975749,0.0,0.0024877114046830684,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWe'd like a room overlooking the lake.\nTranslation:""}]}]",True,,(),syr,False,None,None
Blobheart:command-r,فهمت، بس ما بقدر قوله.,['فهمت، لكني لا أستطيع قول ذلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17b4f0>,19.070828081828378,20.602051264958785,4.4378608388106686e-05,0.009883522056043148,0.0044901613146066666,0.048443746753036976,0.00021752023760508894,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI understand, but I can't say it.\nTranslation:""}]}]",True,,(),syr,False,None,None
Blobheart:command-r,عم دور على كروت موديل هاواي.,['أبحث عن بعض البطاقات التي تكون عادةً هاوائية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17b430>,2.5540496664715904,12.006587500381274,9.319662248207699e-06,0.00042078818660229445,0.02214810810983181,0.003253712726291269,7.206358122023462e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'm looking for some cards that are typically Hawaiian.\nTranslation:""}]}]",True,,(),syr,False,None,None
Blobheart:command-r,عفواً. اكبيس زر التصوير، لو سمحت.,['عذراً ، اضغط على زر الغالق من فضلك .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17b250>,3.2399023551226187,13.063874085565258,2.9321366430175386e-05,0.0009101768373511732,0.032215021550655365,0.008770740067120641,0.00028254958027748795,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nExcuse me. Press the shutter, please.\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,بونساي شكلها هواية شخص كبير بالعمر.,['تنسيق البونساي يبدو كأنه هواية الأشخاص كبار السن.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17bb80>,6.054506513220935,26.18064419749321,0.00019546319737974438,0.0055184680968523026,0.035419829189777374,0.015348051558248699,0.0005436253645890654,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nBonsai sounds like an old person's hobby.\nTranslation:""}]}]",True,,(),syr,False,None,None
Blobheart:command-r,ممكن تعطيني تذكرة متعددة؟,['هل يمكنني الحصول على تذكرة متعددة الرحلات؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17ba30>,22.416933501922287,37.700147676774485,0.0,0.0005695187719538808,0.0,0.0032148455211427063,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCan I have a multiple ticket?\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,بدي شوية تفاح، لو سمحت.,['ودّي تفاح، منفضلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17b9d0>,16.784459625186194,19.61250960389996,0.20992262793868122,0.23283740878105164,0.9015846252441406,0.9657299080863595,0.8706872372690988,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like some apples, please.\nTranslation:""}]}]",True,,(),syr,False,None,None
Blobheart:command-r,أنت عملت هالشي.,['صنعتها.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17b8e0>,0.0,13.422248862970273,0.0008466926160182672,0.06002282351255417,0.014106177724897861,0.13679539877921343,0.0019296602071278606,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nYou did it.\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,مية وخمسة وتلاتين ين لكل دولار.,['مئة وخمسة وثلاثون ين للدولار الواحد.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17b880>,12.011055432195764,36.408276171814165,0.00013804327733681586,0.002183338860049844,0.06322576850652695,0.009868351684417576,0.0006239341191399809,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nA hundred and thirty-five yen per dollar.\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,لساته كله محجوز؟,['هل ما زال ممتلئاً تماماً بالحجوزات؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17b070>,6.285596338261262,13.610741627863337,2.8815298141957046e-06,0.0008720243349671364,0.003304414451122284,0.006804361881222576,2.248443173097749e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIs it still fully booked?\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,شو هية أوبرة اليوم؟,['مَا عَرِيضَةُ الأُوْبَرَا الْيَوْمَ؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17b2b0>,1.286713095960916,8.411466566550743,0.001642828265281615,0.0546342097222805,0.030069589614868164,0.16069365665316582,0.004831992309273225,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat's today's opera?\nTranslation:""}]}]",True,,(),syr,False,None,None
Blobheart:command-r,بدي تذكرتين روحة رجعة على أوكسفورد.,['أريد تذكرتين ذهاباً وإياباً إلى أوكسفورد.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17bcd0>,37.90325913518149,43.04424541651366,8.580119487060223e-05,0.0010046327952295542,0.08540552854537964,0.004927812318783253,0.0004208624156581166,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like two round-trip tickets to Oxford.\nTranslation:""}]}]",True,,(),syr,False,None,None
Blobheart:command-r,من وين فيني اشتري تذكرة رافعة عليها حسم؟,['أين يمكنني شراء تذكرة ركوب بالقسيمة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e17b1c0>,5.837542914603121,18.659536201735808,1.0859464547030833e-05,0.0005563409649766982,0.019519440829753876,0.005106466473080218,9.967537017041127e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere can I buy a coupon lift ticket?\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,سمعت من قبل بالاسبوع الدهبي باليابان؟,['هل سمعتَ يوماً عن الأسبوع الذهبي في اليابان؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1e7af0>,6.150343144231885,30.622673935595053,0.0,0.002070433460175991,0.0,0.02195636456599459,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHave you ever heard of a Golden Week in Japan?\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,هو بآخر القاعة.,['إلـى نـهايـة الـمـمر.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1e7a30>,2.627961710408444,10.293205984953557,0.0005729457299853725,0.0030971418600529432,0.1849917620420456,0.011454828083515167,0.002119048831058179,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's all the way down the hall.\nTranslation:""}]}]",True,,(),syr,False,None,None
Blobheart:command-r,دلني على مكان ظريف من هالنهر، إذا سمحت.,['أخبريني بمكان جيد في هذا النهر، لو سمحتِ.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1e7160>,6.754312828675707,23.359889832935544,4.0887044693895154e-05,0.004884243477135897,0.00837121345102787,0.03893504693405703,0.0003259335886107796,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nTell me a good spot of this river, please.\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,رح نتسلى كتير برحلة المشي.,['رحلة المشي لدينا يجب أن تكون متعة كبيرة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1e74f0>,14.323145079400492,31.656774586356555,0.0,0.0021320662926882505,0.0,0.00923857613815926,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOur hiking trip should be lots of fun.\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,ممكن تبعتها على عنواني باليابان عن طريق خدمة جمع الطرد البريدي؟,['هل يمكنك إرسالها إلى عنواني في اليابان عن طريق البريد الدولي للطرود غير المدفوعة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1e70d0>,7.52421768074461,37.40394150077452,0.0,0.0006015636026859283,0.0,0.004219459573505446,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCould you send it to my address in Japan by collect international parcel post?\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,مخارج الطوارء موجودة بأول هي الطيارة، وبنصها، وبآخرها.,['توجد مخارج الطوارئ في مقدمة الطائرة وفي وسطها وخلفها.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1e73a0>,13.120438849148208,25.739726322931855,1.071722840602753e-05,0.0009139054454863071,0.011726845987141132,0.004301805922295898,5.044661551733561e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe emergency exits are located in the front, middle, and back of this plane.\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,عم دور على شي مرتب.,['أبحث عن شيء رسمي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1e7760>,6.567274736060395,8.976268255188316,4.3333526684148985e-06,0.0020760511979460716,0.002087305299937725,0.007433322200085968,1.551561282438419e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'm looking for something dressy.\nTranslation:""}]}]",True,,(),syr,False,None,None
Blobheart:command-r,اوك. رح اجي آخدك من الأوتيل عالساعة تمانة.,['حسناً. سآتي لأخذك من فندقك في الساعة الثامنة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1e7880>,2.8629993657668873,23.59716905610925,0.0,0.0010701522696763277,0.0,0.008121108054183424,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOkay. I'll pick you up at your hotel at eight o'clock.\nTranslation:""}]}]",True,,(),syr,False,None,None
Blobheart:command-r,أنو شارع هاد؟,['أي شَارع هَذا؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1e78e0>,5.669791110976001,16.847102564994927,0.0006809597032266072,0.007403708528727293,0.09197548776865005,0.016036498825997114,0.0014749648016224685,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat street is this?\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,تسعة وعشرين آب.,['تَمُّوز التّاسِع والعِشرون.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1e74c0>,2.908317710573757,11.500541201938914,0.0,0.004673914983868599,0.0,0.009993148676585406,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAugust twenty-ninth.\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,بدك تدفع الفاتورة هلأ؟,['هل تريد تسوية الفاتورة الآن؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1e71c0>,18.04438612975343,29.835806217360627,1.643241008729803e-06,0.0005006719729863107,0.003282071091234684,0.0031970848503988236,1.0493059763718343e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo you want to settle the bill now?\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,ما معي مصاري أبداً.,['ماعندي فلوس.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1e7eb0>,8.170609724417774,8.614228318093653,0.053074699766160194,0.05733056366443634,0.9257662296295166,0.10922108497470617,0.10111319203307878,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI don't have any money.\nTranslation:""}]}]",True,,(),syr,False,None,None
Blobheart:command-r,أكتر مبيعات عنا خلال الأربع سنين الماضية هي مكنة التصوير إيه إكس أربعمية وخمسين.,['الآلة AX-450 هي أفضل مبيعاتنا على مدى السنوات الأربع الماضية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1e7370>,8.683215545513569,21.891426308575415,0.0,0.004329980351030827,0.0,0.015575651195831597,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOur top-seller for the last four years has been the AX-four five zero copier.\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,زابط منيح.,['يَلْبَقُ بِدِقَّةٍ مُثْلَى.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1e76d0>,1.5732934811145336,8.243336397058824,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt fits just right.\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,بدي اتأكد من غراضي الغالية.,['أريد تفقّد أمتعتي الثمينة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1e7490>,3.0890553181566975,12.072892120224406,5.394880922692251e-06,0.0003327918821014464,0.016210975125432014,0.0010284252857672982,1.6671776725938982e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like to check my valuables.\nTranslation:""}]}]",True,,(),syr,False,None,None
Blobheart:command-r,الاستاذ كوباياشي كان عم يدور عليك.,['السيد كوباياشي يبحث عنك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e142a60>,31.654199979887586,26.061511649380332,0.0,0.003972022794187069,0.0,0.015197160420939326,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nMr. Kobayashi has been looking for you.\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,بدي شي مكان صغير.,['أُريدُ مَكاناً صَغيراً.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e142370>,2.627961710408444,17.047111857559262,0.0,0.0005803097155876458,0.0,0.0015444773598574102,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI would like someplace small.\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,فيك تعيرني حبل سحب، إذا ممكن؟,['هل يمكنك أن تعيرني حبل سحب، من فضلك؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e142280>,52.960749334062214,50.86015188905609,7.726096465997246e-06,0.0006149206892587245,0.012564378790557384,0.006267077464144677,7.874193516927954e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCan you lend me a towrope, please?\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,عندك شي مقاعد فاضية على لندن؟,['هل لديكم أي مقاعد شاغرة متجهة إلى لندن؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e142190>,7.432998184513635,32.12789321129538,0.0,0.0002716445305850357,0.0,0.0023935890349093825,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo you have any vacant seats for London?\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,لسه عندك مقاعد لعرض الليلة؟,['هل ما زال لديكم مقاعد للعرض المسرحي الليلة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e1420a0>,8.493098745313148,41.749508890158914,3.399147024416146e-06,0.000515591586008668,0.006592712365090847,0.0032594419026281685,2.1488562934751963e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo you still have seats for tonight's performance?\nTranslation:""}]}]",True,,(),syr,False,None,None
Blobheart:command-r,فكرة حلوة.,['فكرة رائعة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e142070>,0.0,28.08619739797432,0.0,0.09207024425268173,0.0,0.28307230584323406,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nLovely idea.\nTranslation:'}]}]",True,,(),syr,False,None,None
Blobheart:command-r,طبعاً، خود وقتك.,['أكيد، خذ وقتك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e142df0>,22.772101321113862,29.654526703762656,0.03816912552525964,0.1216607317328453,0.31373414397239685,0.5108568635769188,0.16027324078672817,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nSure, take your time.\nTranslation:'}]}]",True,,(),syr,False,None,None
