estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,from_cache,chat_preamble,documents,desired_output_dialect,too_few_tokens,error,error_traceback
Blobheart:command-r,اوه، ولا شيء. انت هنا، على كل حال.,['آه، إنه لا شيء. أنت هنا على أي حال.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e296520>,11.016798394984653,35.64974218503076,0.00982043394468829,0.4384315311908722,0.022399013862013817,0.7865797327831388,0.01761861033818865,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nOh, it's nothing. You're here, anyway.\nTranslation:""}]}]",True,,(),sau,False,None,None
Blobheart:command-r,كان مفروض تأخذ الرحلة ثمانية اثنين صفر، اللي أقلعت قبل خمسة عشر دقيقة. طيب. اقدر ارتب لك رحلة ثانية.,['كُنتَ مُفترضاً أن تركبَ الرحلةَ الجويّةَ رقم ثمانية وعشرين صفر، والتي أقلعت منذ خمس عشرة دقيقة. حسناً، بإمكاني أن أُحجز لكَ رحلةً أخرى.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2963d0>,4.7651484448999515,28.068325864233184,1.0397646699330469e-07,0.0053745354525744915,1.934613101184368e-05,0.9890250861062668,1.9133808889811816e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nYou were supposed to take flight eight two zero, which took off fifteen minutes ago. All right. I can arrange another flight for you.\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,هذا السن رخو.,['السنّ مرتخية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2964f0>,14.535768424205482,19.085668986706985,0.05316398935297517,0.14381256699562073,0.36967554688453674,0.30523697557509877,0.11283864587510663,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe tooth is loose.\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,مقعد لغير المدخنين، لو سمحت.,['كرسي لغير المدخنين، من فضلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e296490>,47.987820666906615,47.216444644219244,3.952527683235641e-05,0.005443464033305645,0.0072610522620379925,0.15146772447042167,0.0010998150633917026,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nA non-smoking seat, please.\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,بكم الفطر الطازج؟,['كم سعر الفطر الطازج؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e296a00>,58.73949094699213,70.94196359574143,0.0,0.43307486176490784,0.0,0.6125605331035331,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow much are fresh mushrooms?\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,اذا ممكن، ما ابغى اخلع الضرس.,['إذا أمكن، أفضل ألا تُسْتَخْرَجَ الضِّرْسُ.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e296b80>,1.9822566267103439,13.879208860470108,0.0,0.07686629146337509,0.0,0.5558351273648441,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nIf possible, I'd rather not have the tooth out.\nTranslation:""}]}]",True,,(),sau,False,None,None
Blobheart:command-r,نبغى غرفة مطلة على البحيرة.,['نود الحصول على غرفة تطل على البحيرة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e296b20>,33.18077402843942,51.49892016362105,0.0,0.005063242744654417,0.0,0.9908150917035528,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nWe'd like a room overlooking the lake.\nTranslation:""}]}]",True,,(),sau,False,None,None
Blobheart:command-r,افهم، بس ما اقدر أقوله.,['أفهم، ولكن لا أستطيع قولها.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e296190>,9.442944296079734,18.59025930206473,0.00021131468784692242,0.15929996967315674,0.0013265205780044198,0.7492970989551395,0.0009939580208030065,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nI understand, but I can't say it.\nTranslation:""}]}]",True,,(),sau,False,None,None
Blobheart:command-r,ادور على بطائق تقليدية من هاواي.,['أبحث عن بعض البطاقات التي تمثل هاواي عادةً.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e296130>,5.061867434834413,18.546484060031954,0.0,0.004851981531828642,0.0,0.9899817851837724,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'm looking for some cards that are typically Hawaiian.\nTranslation:""}]}]",True,,(),sau,False,None,None
Blobheart:command-r,اعذرني. اضغط زر التصوير، لو سمحت.,['عذراً، لو سمحت اضغط على زرّ الغالق.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e296dc0>,13.380161378318954,32.26027028082788,0.03280196735796492,0.39686188101768494,0.08265335857868195,0.5029198345728219,0.04156801342327885,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nExcuse me. Press the shutter, please.\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,بونساي شكلها هواية العجائز.,['الهواية تبدو مثل هواية شخص مسنّ.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e296640>,7.495553473355845,20.428146048097197,3.115123582564795e-06,0.0006478410796262324,0.004808468744158745,0.9976193059846992,0.004797021251396765,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nBonsai sounds like an old person's hobby.\nTranslation:""}]}]",True,,(),sau,False,None,None
Blobheart:command-r,اقدر اخذ تذكرة متعددة؟,['هل يمكنني الحصول على تذكرة متعددة الرحلات؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25adc0>,22.416933501922287,36.69678400130877,0.0,0.006864835508167744,0.0,0.984949997626245,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nCan I have a multiple ticket?\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,ابغى تفاح، لو سمحت.,['أريد بعض التفاح، لو سمحت.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25aa00>,44.63236137853326,63.44314690096336,0.00011697332361901725,0.007546272594481707,0.015500808134675026,0.9917271601152606,0.015372572430892795,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like some apples, please.\nTranslation:""}]}]",True,,(),sau,False,None,None
Blobheart:command-r,انت فعلتها.,['فعلتها.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25a910>,0.0,63.19672397542981,0.00829556309596885,0.16814447939395905,0.04933592304587364,0.819656316016335,0.040438500931046194,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nYou did it.\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,مئة و خمس و ثلاثين ين لكل دولار.,['مائة وخمسة وثلاثون ينًا للدولار الواحد.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25a940>,3.21858262703621,34.162381536728795,3.512505720416198e-05,0.0018484685570001602,0.019002247601747513,0.02106208910117857,0.00040022703211066294,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nA hundred and thirty-five yen per dollar.\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,هل ما يزال محجوز بالكامل؟,['هل ما زال ممتلئاً تماماً بالحجوزات؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25ad60>,8.493098745313148,31.21692808510491,9.835313443748439e-05,0.029764164239168167,0.003304414451122284,0.6043178371619433,0.0019969165941888887,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nIs it still fully booked?\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,وش فيه في الاوبرا اليوم؟,['مَا عَرِيضَةُ الأُوْبَرَالْيَوْمَ؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25a880>,1.3353534059549443,8.422767117392494,0.0010987652789924002,0.012597011402249336,0.08722428232431412,0.3587285823596176,0.031289843145536254,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat's today's opera?\nTranslation:""}]}]",True,,(),sau,False,None,None
Blobheart:command-r,ابغى تذكرتين لرحلة ذهاب وعودة الى اوكسفورد.,['أريد تذكرتين ذهاباً وإياباً إلى أوكسفورد.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25a700>,18.951629567590746,32.00672919484567,0.0006751107291439462,0.007904766127467155,0.08540552854537964,0.9852092921501026,0.08414232032389884,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like two round-trip tickets to Oxford.\nTranslation:""}]}]",True,,(),sau,False,None,None
Blobheart:command-r,وين اقدر اشتري قسيمة تذكرة الرفع؟,['أين يمكنني شراء تذكرة ركوب بالقسيمة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25a6a0>,7.410494411527525,22.036113264879088,0.00014550930000349627,0.0074545834213495255,0.019519440829753876,0.9545946129364893,0.018633153063615605,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere can I buy a coupon lift ticket?\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,قد سمعت بالاسبوع الذهبي في اليابان؟,['هل سمعت من قبل عن الأسبوع الذهبي في اليابان؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25a310>,44.71018619258421,63.92838309652784,0.0,0.027457211166620255,0.0,0.9678151500993408,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nHave you ever heard of a Golden Week in Japan?\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,على طول في نهاية القاعة.,['هُوَ فِي نِهَايَةِ الرَّوْمِ'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25a0d0>,0.0,7.827409351145039,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's all the way down the hall.\nTranslation:""}]}]",True,,(),sau,False,None,None
Blobheart:command-r,علمني مكان حلو لهذا النهر، لو سمحت.,['أخبريني بموقع جيد لهذا النهر، من فضلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25a160>,22.416933501922287,32.11962310075021,7.346751095702476e-05,0.03575635328888893,0.002054670127108693,0.9236651484388858,0.0018978271879487954,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nTell me a good spot of this river, please.\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,رحلتنا الهايكنج بتكون فلة مرة.,['رحلتنا للمشي يجب أن تكون ممتعة جداً.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25a070>,12.35622127262679,24.885797238298228,0.0,0.4436160624027252,0.0,0.9307112708338536,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nOur hiking trip should be lots of fun.\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,تقدر ترسله لعنواني في اليابان عن طريق بريد جمع الطرود العالمية؟,['هل يمكنك إرسالها إلى عنواني في اليابان عن طريق البريد الدولي للطرود على حساب المرسل إليه؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25af70>,18.373344524824244,44.87528151068406,0.0,0.012935005128383636,0.0,0.9909471732098609,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nCould you send it to my address in Japan by collect international parcel post?\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,مخارج الطوارئ موجودة بالمقدمة، الوسط، و خلف الطائرة.,['توجد مخارج الطوارئ في مقدمة الطائرة وفي وسطها وفي مؤخرتها.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25aeb0>,21.951524426618455,40.037279251618315,0.0001057191265060476,0.026851711794734,0.0039371466264128685,0.9840580078307539,0.003874380665725421,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe emergency exits are located in the front, middle, and back of this plane.\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,ادور على شيء انيق.,['ابحث عن شيء رسمي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25aee0>,7.809849842300637,15.392166837668919,0.0009977986501390756,0.4780319631099701,0.002087305299937725,0.9357697922969237,0.001953237246982993,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'm looking for something dressy.\nTranslation:""}]}]",True,,(),sau,False,None,None
Blobheart:command-r,اوك. باخذك من عند فندقك الساعة ثمانية بالضبط.,['سأمر عليك من فندقك في الساعة الثامنة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25a490>,10.856421294065939,23.915002665639435,0.005113009201856894,0.8623402714729309,0.005929224658757448,0.9739896859391592,0.005775003663245885,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nOkay. I'll pick you up at your hotel at eight o'clock.\nTranslation:""}]}]",True,,(),sau,False,None,None
Blobheart:command-r,أي شارع هذا؟,['ما اسم هذه الشارع؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25a520>,7.809849842300637,18.43761049560051,0.00030494893209951843,0.03686857596039772,0.008271242491900921,0.3907887163804844,0.00323230823628168,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhat street is this?\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,تسعة و عشرين أغسطس.,['التاسع والعشرون من أغسطس.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25a400>,28.917849332325716,38.745040047325666,0.0,0.23496226966381073,0.0,0.6656101949047297,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nAugust twenty-ninth.\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,تبغى تدفع الفاتورة الان؟,['هل تريد تسوية الفاتورة الآن؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25ab20>,19.070828081828378,35.561124510076596,2.5306713794874883e-05,0.007710592821240425,0.003282071091234684,0.9418364909943193,0.0030911743197623714,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo you want to settle the bill now?\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,ما عندي أي فلوس.,['مَا عِنْدِي فَلُوس.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25abb0>,4.891187874480726,17.63412341247131,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nI don't have any money.\nTranslation:""}]}]",True,,(),sau,False,None,None
Blobheart:command-r,الأفضل مبيعا عندنا لاربع سنوات ماضية هو الة تصوير ايه اكس أربعمئة وخمسين .,['أفضل منتجاتنا مبيعاً على مدى السنوات الأربع الماضية كان آلة النسخ AX-450.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25aaf0>,5.695928476566283,21.263498640383816,0.0008331670563811247,0.21653743088245392,0.003847681451588869,0.9278030027053319,0.0035698904042377627,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nOur top-seller for the last four years has been the AX-four five zero copier.\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,تناسب تماما.,['يَلْبَقُ بِدِقَّةٍ.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25a220>,2.2869567780619007,6.240822320117475,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt fits just right.\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,ابغى اتأكد من الأشياء الثمينة.,['أريدُ تفقُّدَ ممتلكاتي الثمينة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25a1c0>,17.77835117834348,28.71413900062891,0.00010885175359811065,0.0008820571820251644,0.12340668588876724,0.9970174132031389,0.12303861473679102,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'd like to check my valuables.\nTranslation:""}]}]",True,,(),sau,False,None,None
Blobheart:command-r,سيد كوباياشي يبحث عنك.,['يبحث السيد كوباياشي عنك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25a820>,50.353378875558576,64.11112925874247,0.0,0.11874895542860031,0.0,0.8585105347447097,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nMr. Kobayashi has been looking for you.\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,ابغى مكان صغير.,['أُريدُ مَكاناً صَغيراً.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25ae50>,2.627961710408444,17.475586907902375,0.0,0.0038514977786689997,0.0,0.9942509800603148,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nI would like someplace small.\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,تقدر تسلفني تويرب، لو سمحت؟,['هل يمكنك أن تعيرني حبل سحب، من فضلك؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25ac40>,4.016138436407654,8.847805380912813,3.689441934731923e-05,0.0029364300426095724,0.012564378790557384,0.626934657106176,0.007877044508810204,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nCan you lend me a towrope, please?\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,عندك مقاعد فاضية الى لندن؟,['هل لديكم أي مقاعد شاغرة متجهة إلى لندن؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e25a8e0>,7.432998184513635,31.23664031706543,0.0,0.005920745432376862,0.0,0.9695839176420122,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo you have any vacant seats for London?\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,باقي عندك مقاعد لعرض الليلة؟,['هل ما زال هناك مقاعد متوفرة لعرض الليلة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2abc70>,22.997519112894437,48.44606118693556,7.477273297941921e-05,0.03952694684267044,0.0018916900735348463,0.32096121343784034,0.0006071591414500616,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo you still have seats for tonight's performance?\nTranslation:""}]}]",True,,(),sau,False,None,None
Blobheart:command-r,فكرة حلوة.,['فكرة رائعة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2ab880>,0.0,28.08619739797432,0.0,0.2686411142349243,0.0,0.4891568730818108,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nLovely idea.\nTranslation:'}]}]",True,,(),sau,False,None,None
Blobheart:command-r,بتالتأكيد، خذ وقتك.,['تأكد ، خذ وقتك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d3e2ab820>,35.64026463354184,57.88306466386012,0.022887104037055517,0.3588489592075348,0.06377921253442764,0.6429603807628155,0.04100750677588813,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nSure, take your time.\nTranslation:'}]}]",True,,(),sau,False,None,None
