estimator,generations,finish_reasons,turns,line_acc,en_word%,out_of_range_word%,has_word_codeswitch,has_line_codeswitch,prob,line_prob,macro_prob,line_macro_prob,dialectness,line_dialectness,score,macro_score,prob_Algerian_Arabic,prob_Bahrani_Arabic,prob_Egyptian_Arabic,prob_Iraqi_Arabic,prob_Jordanian_Arabic,prob_Kuwaiti_Arabic,prob_Lebanese_Arabic,prob_Libyan_Arabic,prob_Moroccan_Arabic,prob_Omani_Arabic,prob_Palestinian_Arabic,prob_Qatari_Arabic,prob_Saudi_Arabic,prob_Sudanese_Arabic,prob_Syrian_Arabic,prob_Tunisian_Arabic,prob_Emirati_Arabic,prob_Yemeni_Arabic,sample_id,tokens,line_preds,line_preds_list,en_words,out_of_range_words,out_of_range_blocks,_raw_turns,_3,_4,_5,_6,_7,from_cache,documents,acc,desired_output_language,desired_output_dialect,too_few_tokens,error,error_traceback,completion,chat_preamble
OpenAIAPI:gpt-4o-2024-08-06,['عنوان: ضرورة إعادة توزيع الثروة في المجتمع\n\nمقدمة:\nفي عالمنا اليوم، تتزايد الفجوة بين الأغنياء والفقراء بشكل مقلق، حيث يمتلك نسبة صغيرة من الناس الجزء الأكبر من الثروة، بينما يعاني الأغلبية من صعوبات اقتصادية. هذا الوضع يفرض علينا التفكير في حلول جذرية لتحقيق العدالة الاجتماعية، وأحد هذه الحلول هو إعادة توزيع الثروة. في هذا المقال، سأحاول إقناعكم بأهمية'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e83a60>,1.0,0.0,0.0,0.0,0.0,0.6674479246139526,0.3498925566673279,0.8658154872246087,0.7955456748604774,0.0,0.0,0.0,0.0,0.12939734756946564,0.0011154742678627372,0.0042024292051792145,0.01496665645390749,0.017952196300029755,0.0019229556201025844,0.006086775567382574,0.006004009861499071,0.6674479246139526,0.02331003174185753,0.011716996319591999,0.0032347929663956165,0.0041795955039560795,0.002875342732295394,0.011235724203288555,0.06296620517969131,0.027519863098859787,0.0038656962569803,7,"['عنوان', 'ضرورة', 'إعادة', 'توزيع', 'الثروة', 'في', 'المجتمع', 'في', 'عالمنا', 'اليوم', 'تتزايد', 'الفجوة', 'بين', 'الأغنياء', 'والفقراء', 'بشكل', 'مقلق', 'حيث', 'يمتلك', 'نسبة', 'صغيرة', 'من', 'الناس', 'الجزء', 'الأكبر', 'من', 'الثروة', 'بينما', 'يعاني', 'الأغلبية', 'من', 'صعوبات', 'اقتصادية', 'هذا', 'الوضع', 'يفرض', 'علينا', 'التفكير', 'في', 'حلول', 'جذرية', 'لتحقيق', 'العدالة', 'الاجتماعية', 'وأحد', 'هذه', 'الحلول', 'هو', 'إعادة', 'توزيع', 'الثروة', 'في', 'هذا', 'المقال', 'سأحاول', 'إقناعكم', 'بأهمية']","0. [ar]: عنوان ضرورة إعادة توزيع الثروة في المجتمع
1. [ar]: في عالمنا اليوم تتزايد الفجوة بين الأغنياء والفقراء بشكل مقلق حيث يمتلك نسبة صغيرة من الناس الجزء الأكبر من الثروة بينما يعاني الأغلبية من صعوبات اقتصادية هذا الوضع يفرض علينا التفكير في حلول جذرية لتحقيق العدالة الاجتماعية وأحد هذه الحلول هو إعادة توزيع الثروة في هذا المقال سأحاول إقناعكم بأهمية","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write a persuasive essay in Moroccan Arabic about why the redistribution of wealth is necessary.'}]}]",Middle,in {language_requested},Integrated,77,12,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['إعادة توزيع الثروة هو موضوع مهم وحساس في العالم اليوم، وكي نفهم لماذا هو ضروري، خلينا نشوف بعض الأسباب اللي كتدعم هاد الفكرة.\n\nأولاً، كاين فرق كبير بين الأغنياء والفقراء في المجتمع. هاد الفرق كيخلق عدم توازن اقتصادي واجتماعي، وكيخلي فئة كبيرة من الناس تعاني من الفقر والحرمان. إعادة توزيع الثروة كتساهم في تقليص هاد الف'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e835b0>,1.0,0.0,0.0,0.0,0.0,0.9957631826400757,0.99589604139328,0.9968368608679157,0.9971905786369462,0.32710662484169006,0.29772258177399635,0.32572073381501454,0.3260719410762893,0.0007692411891184747,0.00023341402993537486,0.00036194405402056873,0.00011885839921887964,0.00013239079271443188,0.00029367278330028057,0.00022657010413240641,0.00017799965280573815,0.9957631826400757,9.058824798557907e-05,0.00018203197396360338,0.0003859496209770441,0.00012014975800411776,0.0001657257234910503,0.00017136629321612418,0.00012643738591577858,0.0005675800493918359,0.00011295015428913757,7,"['إعادة', 'توزيع', 'الثروة', 'هو', 'موضوع', 'مهم', 'وحساس', 'في', 'العالم', 'اليوم', 'وكي', 'نفهم', 'لماذا', 'هو', 'ضروري', 'خلينا', 'نشوف', 'بعض', 'الأسباب', 'اللي', 'كتدعم', 'هاد', 'الفكرة', 'أولاً', 'كاين', 'فرق', 'كبير', 'بين', 'الأغنياء', 'والفقراء', 'في', 'المجتمع', 'هاد', 'الفرق', 'كيخلق', 'عدم', 'توازن', 'اقتصادي', 'واجتماعي', 'وكيخلي', 'فئة', 'كبيرة', 'من', 'الناس', 'تعاني', 'من', 'الفقر', 'والحرمان', 'إعادة', 'توزيع', 'الثروة', 'كتساهم', 'في', 'تقليص', 'هاد', 'الف']","0. [ar]: إعادة توزيع الثروة هو موضوع مهم وحساس في العالم اليوم وكي نفهم لماذا هو ضروري خلينا نشوف بعض الأسباب اللي كتدعم هاد الفكرة
1. [ar]: أولاً كاين فرق كبير بين الأغنياء والفقراء في المجتمع هاد الفرق كيخلق عدم توازن اقتصادي واجتماعي وكيخلي فئة كبيرة من الناس تعاني من الفقر والحرمان إعادة توزيع الثروة كتساهم في تقليص هاد الف","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write a persuasive essay about why the redistribution of wealth is necessary. Answer in Moroccan Arabic.'}]}]",End,answer in {language_requested},Stand alone,77,12,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['العنوان: أهمية الأكل الصحي\n\nالمقدمة:\nفالعصر الحالي، كيعاني بزاف ديال الناس من مشاكل صحية مرتبطة بالنظام الغذائي الغير متوازن. الأكل الصحي ماشي غير موضة، ولكن ضرورة للحفاظ على الصحة والوقاية من الأمراض. فهاد المقالة، غادي نناقشوا علاش الأكل الصحي مهم وكيفاش كيأثر بشكل إيجابي على حياتنا اليومية.\n\nالجسم:\nأولاً، الأكل الصحي'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e831c0>,1.0,0.0,0.0,0.0,0.0,0.9958866238594055,0.995914876461029,0.996717371235718,0.9967682906863047,0.5348782539367676,0.594437301158905,0.5326780984889012,0.5331224471950058,0.0005194051773287356,0.00022362082381732762,0.00040545230149291456,0.00013105383550282568,0.00014906989235896617,0.00026637024711817503,0.00026114570209756494,0.00016916802269406617,0.9958866238594055,8.743090438656509e-05,0.00017772501450963318,0.00041223684092983603,0.00014621630543842912,0.0001623966672923416,0.00020322167256381363,0.00014217417628969997,0.0005355056491680443,0.00012117758888052776,8,"['فالعصر', 'الحالي', 'كيعاني', 'بزاف', 'ديال', 'الناس', 'من', 'مشاكل', 'صحية', 'مرتبطة', 'بالنظام', 'الغذائي', 'الغير', 'متوازن', 'الأكل', 'الصحي', 'ماشي', 'غير', 'موضة', 'ولكن', 'ضرورة', 'للحفاظ', 'على', 'الصحة', 'والوقاية', 'من', 'الأمراض', 'فهاد', 'المقالة', 'غادي', 'نناقشوا', 'علاش', 'الأكل', 'الصحي', 'مهم', 'وكيفاش', 'كيأثر', 'بشكل', 'إيجابي', 'على', 'حياتنا', 'اليومية']",0. [ar]: فالعصر الحالي كيعاني بزاف ديال الناس من مشاكل صحية مرتبطة بالنظام الغذائي الغير متوازن الأكل الصحي ماشي غير موضة ولكن ضرورة للحفاظ على الصحة والوقاية من الأمراض فهاد المقالة غادي نناقشوا علاش الأكل الصحي مهم وكيفاش كيأثر بشكل إيجابي على حياتنا اليومية,[True],[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Respond in Moroccan Arabic. Generate an argumentative essay about the importance of healthy eating.'}]}]",Start,respond in {language_requested},Stand alone,71,10,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['العنوان: أهمية التغذية الصحية في حياتنا اليومية\n\nالمقدمة:\nفي عالمنا المعاصر، حيث السرعة والانشغالات اليومية تسيطر على حياتنا، أصبح من السهل جداً أن نتجاهل أهمية التغذية الصحية. ومع ذلك، فإن التغذية السليمة تلعب دوراً حيوياً في الحفاظ على صحتنا العامة ورفاهيتنا. في هذا المقال، سنناقش أهمية التغذية الصحية وتأثيرها الإيجابي على حياتنا.\n\nالج'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e83bb0>,1.0,0.0,0.0,0.0,0.0,0.1498502641916275,0.33961227536201477,0.18174511473625898,0.4778397213667631,0.0,0.0,0.0,0.0,0.014674792997539043,0.0026097919326275587,0.004353906959295273,0.03633248060941696,0.32834064960479736,0.005011839792132378,0.009586133062839508,0.006765138357877731,0.1498502641916275,0.04102947935461998,0.0663592517375946,0.021672401577234268,0.005468871910125017,0.004962294362485409,0.03579435870051384,0.010454919189214706,0.2479960173368454,0.008737348951399326,8,"['العنوان', 'أهمية', 'التغذية', 'الصحية', 'في', 'حياتنا', 'اليومية', 'في', 'عالمنا', 'المعاصر', 'حيث', 'السرعة', 'والانشغالات', 'اليومية', 'تسيطر', 'على', 'حياتنا', 'أصبح', 'من', 'السهل', 'جداً', 'أن', 'نتجاهل', 'أهمية', 'التغذية', 'الصحية', 'ومع', 'ذلك', 'فإن', 'التغذية', 'السليمة', 'تلعب', 'دوراً', 'حيوياً', 'في', 'الحفاظ', 'على', 'صحتنا', 'العامة', 'ورفاهيتنا', 'في', 'هذا', 'المقال', 'سنناقش', 'أهمية', 'التغذية', 'الصحية', 'وتأثيرها', 'الإيجابي', 'على', 'حياتنا']","0. [ar]: العنوان أهمية التغذية الصحية في حياتنا اليومية
1. [ar]: في عالمنا المعاصر حيث السرعة والانشغالات اليومية تسيطر على حياتنا أصبح من السهل جداً أن نتجاهل أهمية التغذية الصحية ومع ذلك فإن التغذية السليمة تلعب دوراً حيوياً في الحفاظ على صحتنا العامة ورفاهيتنا في هذا المقال سنناقش أهمية التغذية الصحية وتأثيرها الإيجابي على حياتنا","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Generate an argumentative essay in Moroccan Arabic about the importance of healthy eating.'}]}]",Middle,in {language_requested},Integrated,71,10,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['العنوان: أهمية الأكل الصحي في حياتنا اليومية\n\nالمقدمة:\n\nفي الوقت الحالي، كيعاني العالم من مجموعة من المشاكل الصحية اللي كتسبب فيها العادات الغذائية الغير صحية. من بين هاد المشاكل، كاين السمنة، السكري، وأمراض القلب. فهاد السياق، كيبان لينا بوضوح أهمية الأكل الصحي ودوره الكبير في تحسين جودة الحياة والوقاية من الأمراض.\n\nالجسم:\n\nأولا، الأكل الصحي ك'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e83ee0>,1.0,0.0,0.0,0.0,0.0,0.9958357810974121,0.555879533290863,0.9967052398133092,0.671770378947258,0.06556511670351028,0.06855213642120361,0.06529208920518315,0.06534909536735982,0.0005602994351647794,0.0002193864929722622,0.0004014209262095392,0.00014131719944998622,0.00016127791604958475,0.0002688892127480358,0.00025056826416403055,0.00017058583034668118,0.9958357810974121,8.742701902519912e-05,0.00018217845354229212,0.00039287551771849394,0.00014507035666611046,0.00015470472862944007,0.00019742253061849624,0.00013857345038559288,0.0005709037068299949,0.0001212211063830182,8,"['العنوان', 'أهمية', 'الأكل', 'الصحي', 'في', 'حياتنا', 'اليومية', 'في', 'الوقت', 'الحالي', 'كيعاني', 'العالم', 'من', 'مجموعة', 'من', 'المشاكل', 'الصحية', 'اللي', 'كتسبب', 'فيها', 'العادات', 'الغذائية', 'الغير', 'صحية', 'من', 'بين', 'هاد', 'المشاكل', 'كاين', 'السمنة', 'السكري', 'وأمراض', 'القلب', 'فهاد', 'السياق', 'كيبان', 'لينا', 'بوضوح', 'أهمية', 'الأكل', 'الصحي', 'ودوره', 'الكبير', 'في', 'تحسين', 'جودة', 'الحياة', 'والوقاية', 'من', 'الأمراض']","0. [ar]: العنوان أهمية الأكل الصحي في حياتنا اليومية
1. [ar]: في الوقت الحالي كيعاني العالم من مجموعة من المشاكل الصحية اللي كتسبب فيها العادات الغذائية الغير صحية من بين هاد المشاكل كاين السمنة السكري وأمراض القلب فهاد السياق كيبان لينا بوضوح أهمية الأكل الصحي ودوره الكبير في تحسين جودة الحياة والوقاية من الأمراض","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Generate an argumentative essay about the importance of healthy eating. Write in Moroccan Arabic.'}]}]",End,write in {language_requested},Stand alone,71,10,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['العنوان: الذكاء الاصطناعي: فرصة ولا تهديد؟\n\nالذكاء الاصطناعي ولاّد بزاف ديال النقاشات فالعالم كامل، وهادشي ماشي غير فالدول المتقدمة، ولكن حتى فالمغرب. بزاف ديال الناس كيشوفو فيه فرصة كبيرة للتقدم والتطور، وبزاف آخرين كيشوفو فيه تهديد لمستقبل البشرية. فهاد المقال، غادي نحاولو نفهم'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e83f70>,1.0,0.0,0.0,0.0,0.0,0.9959253072738647,0.564294695854187,0.9967700261768186,0.6938705686479807,0.5924097895622253,0.3267548382282257,0.5899959017018048,0.5904963214493429,0.0005384649848565459,0.00023062202672008425,0.00039581654709763825,0.00011716516019077972,0.00014541666314471513,0.00026891264133155346,0.00024311707238666713,0.00016790979134384543,0.9959253072738647,8.824552060104907e-05,0.00017487851437181234,0.00043277195072732866,0.0001494252501288429,0.0001595409121364355,0.00019529287237673998,0.00013834412675350904,0.0005126014002598822,0.0001162104745162651,9,"['العنوان', 'الذكاء', 'الاصطناعي', 'فرصة', 'ولا', 'تهديد؟', 'الذكاء', 'الاصطناعي', 'ولاّد', 'بزاف', 'ديال', 'النقاشات', 'فالعالم', 'كامل', 'وهادشي', 'ماشي', 'غير', 'فالدول', 'المتقدمة', 'ولكن', 'حتى', 'فالمغرب', 'بزاف', 'ديال', 'الناس', 'كيشوفو', 'فيه', 'فرصة', 'كبيرة', 'للتقدم', 'والتطور', 'وبزاف', 'آخرين', 'كيشوفو', 'فيه', 'تهديد', 'لمستقبل', 'البشرية', 'فهاد', 'المقال', 'غادي', 'نحاولو', 'نفهم']","0. [ar]: العنوان الذكاء الاصطناعي فرصة ولا تهديد؟
1. [ar]: الذكاء الاصطناعي ولاّد بزاف ديال النقاشات فالعالم كامل وهادشي ماشي غير فالدول المتقدمة ولكن حتى فالمغرب بزاف ديال الناس كيشوفو فيه فرصة كبيرة للتقدم والتطور وبزاف آخرين كيشوفو فيه تهديد لمستقبل البشرية فهاد المقال غادي نحاولو نفهم","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Answer in Moroccan Arabic. Write an opinion article on artificial intelligence in 500-700 words.'}]}]",Start,answer in {language_requested},Stand alone,69,10,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['العنوان: الذكاء الاصطناعي: فرصة ولا تهديد؟\n\nالذكاء الاصطناعي (AI) ولى حديث الساعة فالعالم كامل، وكيبان أنو غادي يبدل بزاف ديال الحوايج فحياتنا اليومية. ولكن السؤال اللي كيبقى مطروح هو: واش الذكاء الاصطناعي غادي يكون فرصة ولا تهديد؟\n\nأولا، خاصنا نفهمو شنو هو الذكاء الاصط'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e83eb0>,1.0,0.0,0.022727272727272728,0.0,0.0,0.9959157109260559,0.7082703709602356,0.9968598795530852,0.7950286604464054,0.4622817933559418,0.4008433222770691,0.4603937008782548,0.4608301728443883,0.0006385680753737688,0.00020945750293321908,0.0003812667855527252,0.00011495815851958469,0.00013535153993871063,0.00028472067788243294,0.00022320229618344456,0.0001715420075925067,0.9959157109260559,9.524959023110569e-05,0.00016480883641634136,0.0004190454783383757,0.00014286962687037885,0.00016119214706122875,0.00017944986757356673,0.00013405854406300932,0.0005245131906121969,0.00010402167390566319,9,"['العنوان', 'الذكاء', 'الاصطناعي', 'فرصة', 'ولا', 'تهديد؟', 'الذكاء', 'الاصطناعي', 'AI', 'ولى', 'حديث', 'الساعة', 'فالعالم', 'كامل', 'وكيبان', 'أنو', 'غادي', 'يبدل', 'بزاف', 'ديال', 'الحوايج', 'فحياتنا', 'اليومية', 'ولكن', 'السؤال', 'اللي', 'كيبقى', 'مطروح', 'هو', 'واش', 'الذكاء', 'الاصطناعي', 'غادي', 'يكون', 'فرصة', 'ولا', 'تهديد؟', 'أولا', 'خاصنا', 'نفهمو', 'شنو', 'هو', 'الذكاء', 'الاصط']","0. [ar]: العنوان الذكاء الاصطناعي فرصة ولا تهديد؟
1. [ar]: الذكاء الاصطناعي AI ولى حديث الساعة فالعالم كامل وكيبان أنو غادي يبدل بزاف ديال الحوايج فحياتنا اليومية ولكن السؤال اللي كيبقى مطروح هو واش الذكاء الاصطناعي غادي يكون فرصة ولا تهديد؟
2. [ar]: أولا خاصنا نفهمو شنو هو الذكاء الاصط","[True, True, True]",[],['AI'],[['Basic Latin']],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write an opinion article in Moroccan Arabic on artificial intelligence in 500-700 words.'}]}]",Middle,in {language_requested},Integrated,69,10,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['العنوان: الذكاء الاصطناعي: فرصة ولا تهديد؟\n\nالذكاء الاصطناعي (AI) ولى حديث الساعة فالعالم كامل، وكيبان أنو غادي يبدل بزاف ديال الحوايج فحياتنا اليومية. فالمغرب، كيف بزاف ديال الدول، كنشوفو أن هاد التكنولوجيا كتخلق فرص جديدة ولكن كتحمل معاها تحديات كبيرة.\n\nأول حاجة، خاصنا نفهمو'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e83040>,1.0,0.0,0.025,0.0,0.0,0.9959593415260315,0.5643009543418884,0.9968362601503031,0.6939224470406771,0.5977059006690979,0.31509721279144287,0.5952907752566183,0.5958149146927522,0.0005821897066198289,0.00021082184684928507,0.00037267422885634005,0.00011813984019681811,0.00014025732525624335,0.0002601039013825357,0.00023844404495321214,0.00016414609854109585,0.9959593415260315,8.877314394339919e-05,0.00017258331354241818,0.0004391579714138061,0.00014689425006508827,0.00015390451881103218,0.0002008091687457636,0.0001305828191107139,0.0005110437632538378,0.0001101486777770333,9,"['العنوان', 'الذكاء', 'الاصطناعي', 'فرصة', 'ولا', 'تهديد؟', 'الذكاء', 'الاصطناعي', 'AI', 'ولى', 'حديث', 'الساعة', 'فالعالم', 'كامل', 'وكيبان', 'أنو', 'غادي', 'يبدل', 'بزاف', 'ديال', 'الحوايج', 'فحياتنا', 'اليومية', 'فالمغرب', 'كيف', 'بزاف', 'ديال', 'الدول', 'كنشوفو', 'أن', 'هاد', 'التكنولوجيا', 'كتخلق', 'فرص', 'جديدة', 'ولكن', 'كتحمل', 'معاها', 'تحديات', 'كبيرة']","0. [ar]: العنوان الذكاء الاصطناعي فرصة ولا تهديد؟
1. [ar]: الذكاء الاصطناعي AI ولى حديث الساعة فالعالم كامل وكيبان أنو غادي يبدل بزاف ديال الحوايج فحياتنا اليومية فالمغرب كيف بزاف ديال الدول كنشوفو أن هاد التكنولوجيا كتخلق فرص جديدة ولكن كتحمل معاها تحديات كبيرة","[True, True]",[],['AI'],[['Basic Latin']],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write an opinion article on artificial intelligence in 500-700 words. Use Moroccan Arabic.'}]}]",End,use {language_requested},Stand alone,69,10,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['فواحد النهار، فواحد الدوار صغير فجبال الأطلس، كان كاين واحد الشاب سميتو يوسف. يوسف كان معروف فدواره بذكاءه وحبّه الكبير للطبيعة. كان دايماً كيمشي للغابة اللي حدا الدوار، كيقضي فيها ساعات طويلة كيتأمل فالأشجار والطيور وكيسمع لصوت الواد اللي كيجري بين الصخور.\n\nفواحد النهار'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e83460>,1.0,0.0,0.0,0.0,0.0,0.9957993626594543,0.9957802295684814,0.9966650200949516,0.9966349012975115,0.17227120697498322,0.12912023067474365,0.17154755811026323,0.17169668596150323,0.0005477006197907031,0.00021530895901378244,0.00040244002593681216,0.00011086389713454992,0.00014689461386296898,0.00027494822279550135,0.00024878900148905814,0.0001749366201693192,0.9957993626594543,9.589951514499262e-05,0.00018188831745646894,0.0005003033438697457,0.00014889131125528365,0.00016131355368997902,0.00020469100854825228,0.00014302019553724676,0.0005235424032434821,0.00011928617459489033,10,"['فواحد', 'النهار', 'فواحد', 'الدوار', 'صغير', 'فجبال', 'الأطلس', 'كان', 'كاين', 'واحد', 'الشاب', 'سميتو', 'يوسف', 'يوسف', 'كان', 'معروف', 'فدواره', 'بذكاءه', 'وحبّه', 'الكبير', 'للطبيعة', 'كان', 'دايماً', 'كيمشي', 'للغابة', 'اللي', 'حدا', 'الدوار', 'كيقضي', 'فيها', 'ساعات', 'طويلة', 'كيتأمل', 'فالأشجار', 'والطيور', 'وكيسمع', 'لصوت', 'الواد', 'اللي', 'كيجري', 'بين', 'الصخور']",0. [ar]: فواحد النهار فواحد الدوار صغير فجبال الأطلس كان كاين واحد الشاب سميتو يوسف يوسف كان معروف فدواره بذكاءه وحبّه الكبير للطبيعة كان دايماً كيمشي للغابة اللي حدا الدوار كيقضي فيها ساعات طويلة كيتأمل فالأشجار والطيور وكيسمع لصوت الواد اللي كيجري بين الصخور,[True],[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Use Moroccan Arabic. Generate a creative story which is at least 500 words long.'}]}]",Start,use {language_requested},Stand alone,59,11,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['في واحد النهار فالمدينة القديمة ديال فاس، كان كاين واحد الشاب سميتو يوسف. يوسف كان معروف بين الناس بالذكاء ديالو وبالحلم الكبير اللي كان كايدير فبالو: بغى يولي واحد من أكبر الصناع التقليديين فالبلاد. كان كايعيش مع جدّو، اللي كان هو الآخر صانع تقليدي معروف، وكان كايعلمو كل نهار كيفاش يخدم بالخشب وال'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e834f0>,1.0,0.0,0.0,0.0,0.0,0.9958767890930176,0.9958218336105347,0.9968071268376661,0.9967504451487912,0.7148899435997009,0.7507439851760864,0.7119423015869586,0.7126073906847591,0.0005720297922380269,0.00021444979938678443,0.0003664120158646256,0.00010073313023895025,0.0001428038376616314,0.000260778033407405,0.00025873357662931085,0.0001959607470780611,0.9958767890930176,9.292661707149819e-05,0.00018361433467362076,0.0004832352860830724,0.00013955100439488888,0.0001682693255133927,0.0001927865669131279,0.00016234720533248037,0.0004778056754730642,0.00011085433652624488,10,"['في', 'واحد', 'النهار', 'فالمدينة', 'القديمة', 'ديال', 'فاس', 'كان', 'كاين', 'واحد', 'الشاب', 'سميتو', 'يوسف', 'يوسف', 'كان', 'معروف', 'بين', 'الناس', 'بالذكاء', 'ديالو', 'وبالحلم', 'الكبير', 'اللي', 'كان', 'كايدير', 'فبالو', 'بغى', 'يولي', 'واحد', 'من', 'أكبر', 'الصناع', 'التقليديين', 'فالبلاد', 'كان', 'كايعيش', 'مع', 'جدّو', 'اللي', 'كان', 'هو', 'الآخر', 'صانع', 'تقليدي', 'معروف', 'وكان', 'كايعلمو', 'كل', 'نهار', 'كيفاش', 'يخدم', 'بالخشب', 'وال']",0. [ar]: في واحد النهار فالمدينة القديمة ديال فاس كان كاين واحد الشاب سميتو يوسف يوسف كان معروف بين الناس بالذكاء ديالو وبالحلم الكبير اللي كان كايدير فبالو بغى يولي واحد من أكبر الصناع التقليديين فالبلاد كان كايعيش مع جدّو اللي كان هو الآخر صانع تقليدي معروف وكان كايعلمو كل نهار كيفاش يخدم بالخشب وال,[True],[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Generate a creative story in Moroccan Arabic which is at least 500 words long.'}]}]",Middle,in {language_requested},Integrated,59,11,False,(),1.0,ar,mar,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['كان يا ما كان في قديم الزمان، في قرية صغيرة وسط جبال الأطلس، كان هناك شاب اسمه يوسف. يوسف كان معروف في القرية بحبه للمغامرة والبحث عن الكنوز المخفية. كان دايما كيسمع حكايات الجدود عن كنز سحري مخبي في كهف غامض في الجبل الكبير.\n\nنهار من النهارات، قرر يوسف أنه يخرج في رحلة للبحث عن هاد الكنز.'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05e833d0>,1.0,0.0,0.0,0.0,0.0,0.9958381652832031,0.9678791761398315,0.9970771304506343,0.996404971316224,0.07113852351903915,0.08946869429200888,0.07084245674215595,0.07093059489485852,0.000848726078402251,0.00019577177590690553,0.0003425245813559741,9.034029790200293e-05,0.00012745284766424447,0.00025417879805900156,0.00022698924294672906,0.0001990030868910253,0.9958381652832031,8.647684444440529e-05,0.00018346526485402137,0.00041224726010113955,0.00011485277354950085,0.00014209473738446832,0.00015052803792059422,0.0001912360021378845,0.0005030190222896636,9.288395085604861e-05,10,"['كان', 'يا', 'ما', 'كان', 'في', 'قديم', 'الزمان', 'في', 'قرية', 'صغيرة', 'وسط', 'جبال', 'الأطلس', 'كان', 'هناك', 'شاب', 'اسمه', 'يوسف', 'يوسف', 'كان', 'معروف', 'في', 'القرية', 'بحبه', 'للمغامرة', 'والبحث', 'عن', 'الكنوز', 'المخفية', 'كان', 'دايما', 'كيسمع', 'حكايات', 'الجدود', 'عن', 'كنز', 'سحري', 'مخبي', 'في', 'كهف', 'غامض', 'في', 'الجبل', 'الكبير', 'نهار', 'من', 'النهارات', 'قرر', 'يوسف', 'أنه', 'يخرج', 'في', 'رحلة', 'للبحث', 'عن', 'هاد', 'الكنز']","0. [ar]: كان يا ما كان في قديم الزمان في قرية صغيرة وسط جبال الأطلس كان هناك شاب اسمه يوسف يوسف كان معروف في القرية بحبه للمغامرة والبحث عن الكنوز المخفية كان دايما كيسمع حكايات الجدود عن كنز سحري مخبي في كهف غامض في الجبل الكبير
1. [ar]: نهار من النهارات قرر يوسف أنه يخرج في رحلة للبحث عن هاد الكنز","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Generate a creative story which is at least 500 words long. Write in Moroccan Arabic.'}]}]",End,write in {language_requested},Stand alone,59,11,False,(),1.0,ar,mar,False,None,None,None,None
