estimator,generations,finish_reasons,turns,acc,line_acc,en_word%,out_of_range_word%,has_word_codeswitch,has_line_codeswitch,prob,line_prob,macro_prob,line_macro_prob,dialectness,line_dialectness,score,macro_score,prob_Algerian_Arabic,prob_Bahrani_Arabic,prob_Egyptian_Arabic,prob_Iraqi_Arabic,prob_Jordanian_Arabic,prob_Kuwaiti_Arabic,prob_Lebanese_Arabic,prob_Libyan_Arabic,prob_Moroccan_Arabic,prob_Omani_Arabic,prob_Palestinian_Arabic,prob_Qatari_Arabic,prob_Saudi_Arabic,prob_Sudanese_Arabic,prob_Syrian_Arabic,prob_Tunisian_Arabic,prob_Emirati_Arabic,prob_Yemeni_Arabic,sample_id,tokens,line_preds,line_preds_list,en_words,out_of_range_words,out_of_range_blocks,_raw_turns,_3,_4,_5,_6,_7,from_cache,documents,desired_output_language,desired_output_dialect,too_few_tokens,error,error_traceback,completion,chat_preamble
OpenAIAPI:gpt-4o-2024-08-06,"['عنوان المقال هو ""تأثير البريكست على المملكة المتحدة""، ويتناول المقال تأثير خروج المملكة المتحدة من الاتحاد الأوروبي على مختلف جوانب الحياة في البلاد. \n\nأولاً، يتحدث المقال عن التأثير الاقتصادي للبريكست. يوضح أن الاقتصاد البريطاني شهد تباطؤاً في النمو بعد الخروج من الاتحاد الأوروبي. وقد تأثرت التجارة بشكل خاص، حيث انخفضت الصادرات والواردات بين المملكة المتحدة ودول الاتحاد الأوروبي بسبب التعريفات الجمركية وال']",['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05dd1520>,1.0,1.0,0.0,0.0,0.0,0.0,0.00907618273049593,0.0077881235629320145,0.019379748031497,0.015780040062963963,0.0,0.0,0.0,0.0,0.002776932902634144,0.006557422690093517,0.010303565301001072,0.04535716027021408,0.6002919673919678,0.008799388073384762,0.005971142090857029,0.006907706614583731,0.020884806290268898,0.07268685102462769,0.07484433054924011,0.012570631690323353,0.013942023739218712,0.00907618273049593,0.013220757246017456,0.003977395594120026,0.08147754520177841,0.010354176163673401,5,"['عنوان', 'المقال', 'هو', 'تأثير', 'البريكست', 'على', 'المملكة', 'المتحدة', 'ويتناول', 'المقال', 'تأثير', 'خروج', 'المملكة', 'المتحدة', 'من', 'الاتحاد', 'الأوروبي', 'على', 'مختلف', 'جوانب', 'الحياة', 'في', 'البلاد', 'أولاً', 'يتحدث', 'المقال', 'عن', 'التأثير', 'الاقتصادي', 'للبريكست', 'يوضح', 'أن', 'الاقتصاد', 'البريطاني', 'شهد', 'تباطؤاً', 'في', 'النمو', 'بعد', 'الخروج', 'من', 'الاتحاد', 'الأوروبي', 'وقد', 'تأثرت', 'التجارة', 'بشكل', 'خاص', 'حيث', 'انخفضت', 'الصادرات', 'والواردات', 'بين', 'المملكة', 'المتحدة', 'ودول', 'الاتحاد', 'الأوروبي', 'بسبب', 'التعريفات', 'الجمركية', 'وال']","0. [ar]: عنوان المقال هو تأثير البريكست على المملكة المتحدة ويتناول المقال تأثير خروج المملكة المتحدة من الاتحاد الأوروبي على مختلف جوانب الحياة في البلاد 
1. [ar]: أولاً يتحدث المقال عن التأثير الاقتصادي للبريكست يوضح أن الاقتصاد البريطاني شهد تباطؤاً في النمو بعد الخروج من الاتحاد الأوروبي وقد تأثرت التجارة بشكل خاص حيث انخفضت الصادرات والواردات بين المملكة المتحدة ودول الاتحاد الأوروبي بسبب التعريفات الجمركية وال","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write a 500 word report summarizing the article: ""The Impact of Brexit on the United Kingdom"". Respond in Sudanese Arabic.'}]}]",End,respond in {language_requested},Stand alone,94,16,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['الأكل العضوي بقى موضوع مهم جداً في السنوات الأخيرة، وكتير من الناس في السودان بدأوا يتحولوا ليه بسبب الفوائد الصحية والبيئية الكتيرة المرتبطة بيه. في المقال ده، حنتكلم عن بعض الفوائد الأساسية للأكل العضوي وكيف ممكن يساهم في تحسين صحتنا وحياتنا اليومية.\n\nأول حاجة، الأكل العضوي بيتميز بإنه خالي من المواد الكيميائية الضارة. المزارعين اللي بي'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05dd1d60>,1.0,1.0,0.0,0.0,0.0,0.0,0.980069637298584,0.4769968092441559,0.9809862383408472,0.9450562596321106,0.5303753018379211,0.4361429810523987,0.5198047297044184,0.5202908722588737,0.00036239292239770293,0.0007258767145685852,0.0009166010422632098,0.0007974632899276912,0.00046890421072021127,0.0005219167214818299,0.0002730434061959386,0.0008252328261733055,0.0004001317429356277,0.0009458386339247227,0.0003355789231136441,0.0005896433140151203,0.0008984386804513633,0.980069637298584,0.00016722243162803352,0.0005722796195186675,0.0006432426162064075,0.010486521758139133,6,"['الأكل', 'العضوي', 'بقى', 'موضوع', 'مهم', 'جداً', 'في', 'السنوات', 'الأخيرة', 'وكتير', 'من', 'الناس', 'في', 'السودان', 'بدأوا', 'يتحولوا', 'ليه', 'بسبب', 'الفوائد', 'الصحية', 'والبيئية', 'الكتيرة', 'المرتبطة', 'بيه', 'في', 'المقال', 'ده', 'حنتكلم', 'عن', 'بعض', 'الفوائد', 'الأساسية', 'للأكل', 'العضوي', 'وكيف', 'ممكن', 'يساهم', 'في', 'تحسين', 'صحتنا', 'وحياتنا', 'اليومية', 'أول', 'حاجة', 'الأكل', 'العضوي', 'بيتميز', 'بإنه', 'خالي', 'من', 'المواد', 'الكيميائية', 'الضارة', 'المزارعين', 'اللي', 'بي']","0. [ar]: الأكل العضوي بقى موضوع مهم جداً في السنوات الأخيرة وكتير من الناس في السودان بدأوا يتحولوا ليه بسبب الفوائد الصحية والبيئية الكتيرة المرتبطة بيه في المقال ده حنتكلم عن بعض الفوائد الأساسية للأكل العضوي وكيف ممكن يساهم في تحسين صحتنا وحياتنا اليومية
1. [ar]: أول حاجة الأكل العضوي بيتميز بإنه خالي من المواد الكيميائية الضارة المزارعين اللي بي","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Answer in Sudanese Arabic. Write a 500 word article about the benefits of organic food.'}]}]",Start,answer in {language_requested},Stand alone,60,11,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['الأغذية العضوية أصبحت موضوعًا شائعًا في السنوات الأخيرة، حيث يتجه الكثير من الناس نحو تناول الأطعمة الصحية والطبيعية. في السودان، كما في العديد من الدول الأخرى، بدأت تزداد الوعي بفوائد الأغذية العضوية وأهميتها للصحة والبيئة. في هذا المقال، سنتناول بعض الفوائد الرئيسية للأغذية العضوية.\n\nأولاً، واحدة من أبرز فوائد الأغذية العضوية هي أنها خالية من المواد الكيميائية الضارة.'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05dd19a0>,1.0,1.0,0.0,0.0,0.0,0.0,0.9736493229866028,0.4770437479019165,0.9767197666224092,0.49194454681128263,0.0,0.0,0.0,0.0,0.0008403344545513391,0.0004764942859765142,0.0030704436358064413,0.0007415942964144051,0.0006728547159582376,0.000574760721065104,0.00039299760828725994,0.0018693921156227589,0.0008574321400374174,0.0024401999544352293,0.0005333878216333687,0.0006919525912962854,0.0023608794435858727,0.9736493229866028,0.00028059701435267925,0.0012348800664767623,0.0008836903725750744,0.008428815752267838,6,"['الأغذية', 'العضوية', 'أصبحت', 'موضوعًا', 'شائعًا', 'في', 'السنوات', 'الأخيرة', 'حيث', 'يتجه', 'الكثير', 'من', 'الناس', 'نحو', 'تناول', 'الأطعمة', 'الصحية', 'والطبيعية', 'في', 'السودان', 'كما', 'في', 'العديد', 'من', 'الدول', 'الأخرى', 'بدأت', 'تزداد', 'الوعي', 'بفوائد', 'الأغذية', 'العضوية', 'وأهميتها', 'للصحة', 'والبيئة', 'في', 'هذا', 'المقال', 'سنتناول', 'بعض', 'الفوائد', 'الرئيسية', 'للأغذية', 'العضوية', 'أولاً', 'واحدة', 'من', 'أبرز', 'فوائد', 'الأغذية', 'العضوية', 'هي', 'أنها', 'خالية', 'من', 'المواد', 'الكيميائية', 'الضارة']","0. [ar]: الأغذية العضوية أصبحت موضوعًا شائعًا في السنوات الأخيرة حيث يتجه الكثير من الناس نحو تناول الأطعمة الصحية والطبيعية في السودان كما في العديد من الدول الأخرى بدأت تزداد الوعي بفوائد الأغذية العضوية وأهميتها للصحة والبيئة في هذا المقال سنتناول بعض الفوائد الرئيسية للأغذية العضوية
1. [ar]: أولاً واحدة من أبرز فوائد الأغذية العضوية هي أنها خالية من المواد الكيميائية الضارة","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write a 500 word article in Sudanese Arabic about the benefits of organic food.'}]}]",Middle,in {language_requested},Integrated,60,11,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['الأغذية العضوية أصبحت موضوعًا شائعًا في السنوات الأخيرة، حيث يبحث الناس عن خيارات غذائية أكثر صحة واستدامة. في السودان، كما في العديد من الدول الأخرى، بدأت تزداد شعبية الأغذية العضوية نظرًا لفوائدها الصحية والبيئية.\n\nأولاً، واحدة من الفوائد الرئيسية للأغذية العضوية هي أنها خالية من المواد الكيميائية الصناعية. المزارعون الذين ينتجون الأغذية العضوية لا يستخدمون المبيدات الحشرية'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05dd1250>,1.0,1.0,0.0,0.0,0.0,0.0,0.9757248163223267,0.47009965777397156,0.9780348611529917,0.5659105107188225,0.0,6.243429379537702e-05,0.0,0.0,0.0006082701729610562,0.0004551670572254807,0.0023100448306649923,0.0008474151836708188,0.0007746049668639898,0.0005114757805131376,0.000533353362698108,0.0017008951399475336,0.0005412275204434991,0.0018309728475287557,0.0006556999869644642,0.0005553388618864119,0.0014549274928867817,0.9757248163223267,0.00033157982397824526,0.0014877273933961987,0.0006775081274099648,0.008998991921544075,6,"['الأغذية', 'العضوية', 'أصبحت', 'موضوعًا', 'شائعًا', 'في', 'السنوات', 'الأخيرة', 'حيث', 'يبحث', 'الناس', 'عن', 'خيارات', 'غذائية', 'أكثر', 'صحة', 'واستدامة', 'في', 'السودان', 'كما', 'في', 'العديد', 'من', 'الدول', 'الأخرى', 'بدأت', 'تزداد', 'شعبية', 'الأغذية', 'العضوية', 'نظرًا', 'لفوائدها', 'الصحية', 'والبيئية', 'أولاً', 'واحدة', 'من', 'الفوائد', 'الرئيسية', 'للأغذية', 'العضوية', 'هي', 'أنها', 'خالية', 'من', 'المواد', 'الكيميائية', 'الصناعية', 'المزارعون', 'الذين', 'ينتجون', 'الأغذية', 'العضوية', 'لا', 'يستخدمون', 'المبيدات', 'الحشرية']","0. [ar]: الأغذية العضوية أصبحت موضوعًا شائعًا في السنوات الأخيرة حيث يبحث الناس عن خيارات غذائية أكثر صحة واستدامة في السودان كما في العديد من الدول الأخرى بدأت تزداد شعبية الأغذية العضوية نظرًا لفوائدها الصحية والبيئية
1. [ar]: أولاً واحدة من الفوائد الرئيسية للأغذية العضوية هي أنها خالية من المواد الكيميائية الصناعية المزارعون الذين ينتجون الأغذية العضوية لا يستخدمون المبيدات الحشرية","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write a 500 word article about the benefits of organic food. Write in Sudanese Arabic.'}]}]",End,write in {language_requested},Stand alone,60,11,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['إعادة توزيع الثروة موضوع مهم وحيوي في السودان، خاصة في ظل التحديات الاقتصادية والاجتماعية التي تواجه البلاد. في هذا المقال، سأحاول إقناعكم بأهمية وضرورة إعادة توزيع الثروة لتحقيق العدالة الاجتماعية والتنمية المستدامة.\n\nأولاً، من المهم أن نفهم أن الفجوة الكبيرة بين الأغنياء والفقراء تؤدي إلى عدم استقرار اجتماعي واقتصادي. عندما تكون الثروة مركزة في أيدي قلة من'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05dd1040>,1.0,1.0,0.0,0.0,0.0,0.0,0.9735652208328247,0.478519469499588,0.9744032719172537,0.482205267297104,0.0,0.0,0.0,0.0,0.0012395186349749565,0.000625060813035816,0.0008380510844290257,0.0014195609837770462,0.0008748801192268729,0.0005354968598112464,0.0003744141722563654,0.0016148544382303953,0.0012243741657584906,0.003017320530489087,0.000505964329931885,0.0009741483954712749,0.0014245101483538747,0.9735652208328247,0.00020659275469370186,0.0014586732722818851,0.0007506562396883965,0.00935071799904108,7,"['إعادة', 'توزيع', 'الثروة', 'موضوع', 'مهم', 'وحيوي', 'في', 'السودان', 'خاصة', 'في', 'ظل', 'التحديات', 'الاقتصادية', 'والاجتماعية', 'التي', 'تواجه', 'البلاد', 'في', 'هذا', 'المقال', 'سأحاول', 'إقناعكم', 'بأهمية', 'وضرورة', 'إعادة', 'توزيع', 'الثروة', 'لتحقيق', 'العدالة', 'الاجتماعية', 'والتنمية', 'المستدامة', 'أولاً', 'من', 'المهم', 'أن', 'نفهم', 'أن', 'الفجوة', 'الكبيرة', 'بين', 'الأغنياء', 'والفقراء', 'تؤدي', 'إلى', 'عدم', 'استقرار', 'اجتماعي', 'واقتصادي', 'عندما', 'تكون', 'الثروة', 'مركزة', 'في', 'أيدي', 'قلة', 'من']","0. [ar]: إعادة توزيع الثروة موضوع مهم وحيوي في السودان خاصة في ظل التحديات الاقتصادية والاجتماعية التي تواجه البلاد في هذا المقال سأحاول إقناعكم بأهمية وضرورة إعادة توزيع الثروة لتحقيق العدالة الاجتماعية والتنمية المستدامة
1. [ar]: أولاً من المهم أن نفهم أن الفجوة الكبيرة بين الأغنياء والفقراء تؤدي إلى عدم استقرار اجتماعي واقتصادي عندما تكون الثروة مركزة في أيدي قلة من","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Respond in Sudanese Arabic. Write a persuasive essay about why the redistribution of wealth is necessary.'}]}]",Start,respond in {language_requested},Stand alone,77,12,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['إعادة توزيع الثروة في السودان: ضرورة لتحقيق العدالة الاجتماعية والتنمية المستدامة\n\nفي ظل التحديات الاقتصادية والاجتماعية التي يواجهها السودان اليوم، تبرز قضية إعادة توزيع الثروة كأحد الحلول الأساسية لتحقيق العدالة الاجتماعية والتنمية المستدامة. إن الفجوة الكبيرة بين الأغنياء والفقراء في المجتمع السوداني تؤدي إلى تفاقم المشاكل الاقتصادية والاجتماعية، مما يجعل من الضروري اتخاذ خطوات جادة نحو إعادة توزيع الثروة بشكل'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05dd10d0>,1.0,1.0,0.0,0.0,0.0,0.0,0.9644715785980225,0.9031357765197754,0.9654129995033145,0.9050599921029061,0.0,0.0,0.0,0.0,0.0008938139071688056,0.0006616231985390186,0.0009414209052920341,0.0024534098338335752,0.002027583308517933,0.0005878196679987013,0.001409111195243895,0.00370649597607553,0.0007319054566323757,0.0020736618898808956,0.0012966189533472061,0.0012906651245430112,0.0012885903706774116,0.9644715785980225,0.0007969341240823269,0.004581586457788944,0.0005778612103313208,0.010209344327449799,7,"['إعادة', 'توزيع', 'الثروة', 'في', 'السودان', 'ضرورة', 'لتحقيق', 'العدالة', 'الاجتماعية', 'والتنمية', 'المستدامة', 'في', 'ظل', 'التحديات', 'الاقتصادية', 'والاجتماعية', 'التي', 'يواجهها', 'السودان', 'اليوم', 'تبرز', 'قضية', 'إعادة', 'توزيع', 'الثروة', 'كأحد', 'الحلول', 'الأساسية', 'لتحقيق', 'العدالة', 'الاجتماعية', 'والتنمية', 'المستدامة', 'إن', 'الفجوة', 'الكبيرة', 'بين', 'الأغنياء', 'والفقراء', 'في', 'المجتمع', 'السوداني', 'تؤدي', 'إلى', 'تفاقم', 'المشاكل', 'الاقتصادية', 'والاجتماعية', 'مما', 'يجعل', 'من', 'الضروري', 'اتخاذ', 'خطوات', 'جادة', 'نحو', 'إعادة', 'توزيع', 'الثروة', 'بشكل']","0. [ar]: إعادة توزيع الثروة في السودان ضرورة لتحقيق العدالة الاجتماعية والتنمية المستدامة
1. [ar]: في ظل التحديات الاقتصادية والاجتماعية التي يواجهها السودان اليوم تبرز قضية إعادة توزيع الثروة كأحد الحلول الأساسية لتحقيق العدالة الاجتماعية والتنمية المستدامة إن الفجوة الكبيرة بين الأغنياء والفقراء في المجتمع السوداني تؤدي إلى تفاقم المشاكل الاقتصادية والاجتماعية مما يجعل من الضروري اتخاذ خطوات جادة نحو إعادة توزيع الثروة بشكل","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write a persuasive essay in Sudanese Arabic about why the redistribution of wealth is necessary.'}]}]",Middle,in {language_requested},Integrated,77,12,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['إعادة توزيع الثروة تعتبر ضرورة ملحة في السودان لتحقيق العدالة الاجتماعية والتنمية المستدامة. في بلد غني بالموارد الطبيعية مثل السودان، نجد أن الفجوة بين الأغنياء والفقراء تتسع بشكل كبير، مما يؤدي إلى تفاقم المشاكل الاجتماعية والاقتصادية.\n\nأولاً، إعادة توزيع الثروة يمكن أن تساهم في تقليل الفقر وتحسين مستوى المعيشة للمواطنين. الفقر هو أحد أكبر التحديات التي تواجه السودان، حيث'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05dd17f0>,1.0,1.0,0.0,0.0,0.0,0.0,0.9700764417648315,0.8982605934143066,0.9709615799947642,0.8999828491359949,0.0,0.0,0.0,0.0,0.0007069857092574239,0.0005476001533679664,0.000885138229932636,0.002074769465252757,0.0017091883346438408,0.00045881891855970025,0.0006727948202751577,0.0019467927049845457,0.0007283042650669813,0.002507452853024006,0.0008866839343681931,0.0009632489527575672,0.002041639992967248,0.9700764417648315,0.0005490987095981836,0.0012664186069741845,0.0006740876706317067,0.01130449865013361,7,"['إعادة', 'توزيع', 'الثروة', 'تعتبر', 'ضرورة', 'ملحة', 'في', 'السودان', 'لتحقيق', 'العدالة', 'الاجتماعية', 'والتنمية', 'المستدامة', 'في', 'بلد', 'غني', 'بالموارد', 'الطبيعية', 'مثل', 'السودان', 'نجد', 'أن', 'الفجوة', 'بين', 'الأغنياء', 'والفقراء', 'تتسع', 'بشكل', 'كبير', 'مما', 'يؤدي', 'إلى', 'تفاقم', 'المشاكل', 'الاجتماعية', 'والاقتصادية', 'أولاً', 'إعادة', 'توزيع', 'الثروة', 'يمكن', 'أن', 'تساهم', 'في', 'تقليل', 'الفقر', 'وتحسين', 'مستوى', 'المعيشة', 'للمواطنين', 'الفقر', 'هو', 'أحد', 'أكبر', 'التحديات', 'التي', 'تواجه', 'السودان', 'حيث']","0. [ar]: إعادة توزيع الثروة تعتبر ضرورة ملحة في السودان لتحقيق العدالة الاجتماعية والتنمية المستدامة في بلد غني بالموارد الطبيعية مثل السودان نجد أن الفجوة بين الأغنياء والفقراء تتسع بشكل كبير مما يؤدي إلى تفاقم المشاكل الاجتماعية والاقتصادية
1. [ar]: أولاً إعادة توزيع الثروة يمكن أن تساهم في تقليل الفقر وتحسين مستوى المعيشة للمواطنين الفقر هو أحد أكبر التحديات التي تواجه السودان حيث","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write a persuasive essay about why the redistribution of wealth is necessary. Answer in Sudanese Arabic.'}]}]",End,answer in {language_requested},Stand alone,77,12,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['الأكل الصحي هو واحد من أهم العوامل اللي بتساهم في تحسين جودة الحياة وزيادة العمر المتوقع للإنسان. في هذا المقال، حنتناول أهمية الأكل الصحي من عدة جوانب ونوضح ليه لازم ندي الموضوع ده اهتمام كبير في حياتنا اليومية.\n\nأولاً، الأكل الصحي بيلعب دور كبير في الوقاية من الأمراض. كتير من الأمراض المزمنة زي السكري، وأمراض القلب، وارتفاع ضغط الدم، مرتبطة بشكل مباشر بالنظام'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05dd1880>,1.0,1.0,0.0,0.0,0.0,0.0,0.0018102139001712203,0.0020435003098100424,0.9556586950784549,0.9193991569336504,0.31642651557922363,0.27054502069950104,0.0005727996768842558,0.30239575096666327,0.0004564999835565686,0.0007933147717267275,0.9538484811782837,0.0007310672663152218,0.001493370975367725,0.0015542246401309967,0.003313352819532156,0.0010014555882662535,0.009750934317708015,0.000789049023296684,0.002107592998072505,0.0008453727350570261,0.005064445082098246,0.0018102139001712203,0.0017626173794269562,0.0006426263134926558,0.012163468636572361,0.0018718934152275324,8,"['الأكل', 'الصحي', 'هو', 'واحد', 'من', 'أهم', 'العوامل', 'اللي', 'بتساهم', 'في', 'تحسين', 'جودة', 'الحياة', 'وزيادة', 'العمر', 'المتوقع', 'للإنسان', 'في', 'هذا', 'المقال', 'حنتناول', 'أهمية', 'الأكل', 'الصحي', 'من', 'عدة', 'جوانب', 'ونوضح', 'ليه', 'لازم', 'ندي', 'الموضوع', 'ده', 'اهتمام', 'كبير', 'في', 'حياتنا', 'اليومية', 'أولاً', 'الأكل', 'الصحي', 'بيلعب', 'دور', 'كبير', 'في', 'الوقاية', 'من', 'الأمراض', 'كتير', 'من', 'الأمراض', 'المزمنة', 'زي', 'السكري', 'وأمراض', 'القلب', 'وارتفاع', 'ضغط', 'الدم', 'مرتبطة', 'بشكل', 'مباشر', 'بالنظام']","0. [ar]: الأكل الصحي هو واحد من أهم العوامل اللي بتساهم في تحسين جودة الحياة وزيادة العمر المتوقع للإنسان في هذا المقال حنتناول أهمية الأكل الصحي من عدة جوانب ونوضح ليه لازم ندي الموضوع ده اهتمام كبير في حياتنا اليومية
1. [ar]: أولاً الأكل الصحي بيلعب دور كبير في الوقاية من الأمراض كتير من الأمراض المزمنة زي السكري وأمراض القلب وارتفاع ضغط الدم مرتبطة بشكل مباشر بالنظام","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Respond in Sudanese Arabic. Generate an argumentative essay about the importance of healthy eating.'}]}]",Start,respond in {language_requested},Stand alone,71,10,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['**أهمية الأكل الصحي**\n\nالأكل الصحي يُعتبر من أهم العوامل التي تُساهم في تحسين جودة الحياة والوقاية من العديد من الأمراض. في السودان، كما في باقي أنحاء العالم، يواجه الناس تحديات صحية متعددة نتيجة للتغيرات في نمط الحياة والعادات الغذائية. لذلك، من الضروري أن نُدرك أهمية الأكل الصحي ونسعى لتبني عادات غذائية سليمة.\n\nأولاً، الأكل الصحي يُساهم في تعزيز الجهاز المنا'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05dd1760>,1.0,1.0,0.0,0.0,0.0,0.0,0.9759332537651062,0.4777621328830719,0.9773785374127328,0.47954288334585726,0.0,0.0,0.0,0.0,0.0005917163798585534,0.0005110720521770418,0.0014452836476266384,0.0016294120578095317,0.000633799412753433,0.00044993689516559243,0.0005234428099356592,0.0013024236541241407,0.0005809188005514443,0.0014859477523714304,0.0005361649673432112,0.000520991045050323,0.0008480659453198314,0.9759332537651062,0.00028632342582568526,0.0010359978768974543,0.0005819759680889547,0.011103219352662563,8,"['الأكل', 'الصحي', 'يُعتبر', 'من', 'أهم', 'العوامل', 'التي', 'تُساهم', 'في', 'تحسين', 'جودة', 'الحياة', 'والوقاية', 'من', 'العديد', 'من', 'الأمراض', 'في', 'السودان', 'كما', 'في', 'باقي', 'أنحاء', 'العالم', 'يواجه', 'الناس', 'تحديات', 'صحية', 'متعددة', 'نتيجة', 'للتغيرات', 'في', 'نمط', 'الحياة', 'والعادات', 'الغذائية', 'لذلك', 'من', 'الضروري', 'أن', 'نُدرك', 'أهمية', 'الأكل', 'الصحي', 'ونسعى', 'لتبني', 'عادات', 'غذائية', 'سليمة', 'أولاً', 'الأكل', 'الصحي', 'يُساهم', 'في', 'تعزيز', 'الجهاز', 'المنا']","0. [ar]: الأكل الصحي يُعتبر من أهم العوامل التي تُساهم في تحسين جودة الحياة والوقاية من العديد من الأمراض في السودان كما في باقي أنحاء العالم يواجه الناس تحديات صحية متعددة نتيجة للتغيرات في نمط الحياة والعادات الغذائية لذلك من الضروري أن نُدرك أهمية الأكل الصحي ونسعى لتبني عادات غذائية سليمة
1. [ar]: أولاً الأكل الصحي يُساهم في تعزيز الجهاز المنا","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Generate an argumentative essay in Sudanese Arabic about the importance of healthy eating.'}]}]",Middle,in {language_requested},Integrated,71,10,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['عنوان: أهمية الأكل الصحي في حياتنا\n\nالمقدمة:\nفي عالمنا المعاصر، أصبحت العادات الغذائية غير الصحية واحدة من أكبر التحديات التي تواجه المجتمعات في جميع أنحاء العالم. في السودان، كما هو الحال في العديد من البلدان الأخرى، نلاحظ تزايدًا في معدلات الأمراض المرتبطة بالنظام الغذائي مثل السمنة والسكري وأمراض القلب. لذلك، يصبح من الضروري أن ندرك أهمية الأكل الصحي وتأثيره الإيجابي على'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c05dd1370>,1.0,1.0,0.0,0.0,0.0,0.0,0.9535947442054749,0.4594445526599884,0.957007568795234,0.5155109614133835,0.0,0.0,0.0,0.0,0.003364309435710311,0.0005476091173477471,0.0034128245897591114,0.0018920181319117546,0.00259881978854537,0.0006204001838341355,0.0021243682131171227,0.004270685371011496,0.0037279720418155193,0.0024142493493855,0.0021900811698287725,0.0012307664146646857,0.002283661626279354,0.9535947442054749,0.001639485009945929,0.006055191159248352,0.0009283735998906195,0.007104398217052221,8,"['عنوان', 'أهمية', 'الأكل', 'الصحي', 'في', 'حياتنا', 'في', 'عالمنا', 'المعاصر', 'أصبحت', 'العادات', 'الغذائية', 'غير', 'الصحية', 'واحدة', 'من', 'أكبر', 'التحديات', 'التي', 'تواجه', 'المجتمعات', 'في', 'جميع', 'أنحاء', 'العالم', 'في', 'السودان', 'كما', 'هو', 'الحال', 'في', 'العديد', 'من', 'البلدان', 'الأخرى', 'نلاحظ', 'تزايدًا', 'في', 'معدلات', 'الأمراض', 'المرتبطة', 'بالنظام', 'الغذائي', 'مثل', 'السمنة', 'والسكري', 'وأمراض', 'القلب', 'لذلك', 'يصبح', 'من', 'الضروري', 'أن', 'ندرك', 'أهمية', 'الأكل', 'الصحي', 'وتأثيره', 'الإيجابي', 'على']","0. [ar]: عنوان أهمية الأكل الصحي في حياتنا
1. [ar]: في عالمنا المعاصر أصبحت العادات الغذائية غير الصحية واحدة من أكبر التحديات التي تواجه المجتمعات في جميع أنحاء العالم في السودان كما هو الحال في العديد من البلدان الأخرى نلاحظ تزايدًا في معدلات الأمراض المرتبطة بالنظام الغذائي مثل السمنة والسكري وأمراض القلب لذلك يصبح من الضروري أن ندرك أهمية الأكل الصحي وتأثيره الإيجابي على","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Generate an argumentative essay about the importance of healthy eating. Write in Sudanese Arabic.'}]}]",End,write in {language_requested},Stand alone,71,10,False,(),ar,sdn,False,None,None,None,None
