estimator,generations,finish_reasons,turns,acc,line_acc,en_word%,out_of_range_word%,has_word_codeswitch,has_line_codeswitch,prob,line_prob,macro_prob,line_macro_prob,dialectness,line_dialectness,score,macro_score,prob_Algerian_Arabic,prob_Bahrani_Arabic,prob_Egyptian_Arabic,prob_Iraqi_Arabic,prob_Jordanian_Arabic,prob_Kuwaiti_Arabic,prob_Lebanese_Arabic,prob_Libyan_Arabic,prob_Moroccan_Arabic,prob_Omani_Arabic,prob_Palestinian_Arabic,prob_Qatari_Arabic,prob_Saudi_Arabic,prob_Sudanese_Arabic,prob_Syrian_Arabic,prob_Tunisian_Arabic,prob_Emirati_Arabic,prob_Yemeni_Arabic,sample_id,tokens,line_preds,line_preds_list,en_words,out_of_range_words,out_of_range_blocks,too_few_tokens,_raw_turns,_3,_4,_5,_6,_7,_8,from_cache,desired_output_language,desired_output_dialect,error,completion,chat_preamble,tool_calls,tool_results
OpenAIAPI:gpt-4o-2024-05-13,['نظرًا لأنني لا أملك قاعدة بيانات تحتوي على تفاصيل المعارض المتنقلة التي أقامها متحف المتروبوليتان للفنون (Met) بين عامي 1990 و2000، لا يمكنني تقديم قائمة دقيقة. ومع ذلك، يمكنني مساعدتك في إنشاء نموذج لملف TSV (قيم مفصولة بعلامة تبويب) يحتوي على رؤوس الأعمدة المطلوبة. يمكنك ملء البيانات الفعلية بناءً على المعلومات المتاحة لديك.\n\n```plaintext'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f5d622fa190>,1,1.0,0.0,0.03773584905660377,False,False,0.0006349922041408718,0.005426035728305578,0.028676899091806263,0.6205670970957726,0.0,0.0,0.0,0.0,0.004426737315952778,0.0012356782099232078,0.0024656837340444326,0.004649778362363577,0.0015577494632452726,0.0016763851745054126,0.0011018395889550447,0.0012196083553135395,0.9548996090888977,0.0048702172935009,0.0011254111304879189,0.0010576075874269009,0.0006349922041408718,0.0006784560391679406,0.0012876240070909262,0.002166623715311289,0.014552240259945393,0.0003936596622224897,20800,"['نظرًا', 'لأنني', 'لا', 'أملك', 'قاعدة', 'بيانات', 'تحتوي', 'على', 'تفاصيل', 'المعارض', 'المتنقلة', 'التي', 'أقامها', 'متحف', 'المتروبوليتان', 'للفنون', 'Met', 'بين', 'عامي', '1990', 'و2000', 'لا', 'يمكنني', 'تقديم', 'قائمة', 'دقيقة', 'ومع', 'ذلك', 'يمكنني', 'مساعدتك', 'في', 'إنشاء', 'نموذج', 'لملف', 'TSV', 'قيم', 'مفصولة', 'بعلامة', 'تبويب', 'يحتوي', 'على', 'رؤوس', 'الأعمدة', 'المطلوبة', 'يمكنك', 'ملء', 'البيانات', 'الفعلية', 'بناءً', 'على', 'المعلومات', 'المتاحة', 'لديك']",0. [ar]: نظرًا لأنني لا أملك قاعدة بيانات تحتوي على تفاصيل المعارض المتنقلة التي أقامها متحف المتروبوليتان للفنون Met بين عامي 1990 و2000 لا يمكنني تقديم قائمة دقيقة ومع ذلك يمكنني مساعدتك في إنشاء نموذج لملف TSV قيم مفصولة بعلامة تبويب يحتوي على رؤوس الأعمدة المطلوبة يمكنك ملء البيانات الفعلية بناءً على المعلومات المتاحة لديك,[True],[],"['Met', 'TSV']","[['Basic Latin'], ['Basic Latin']]",False,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Create a TSV file with every travelling exhibit the Met put on between 1990-2000, including headings such as ""subject matter"" and ""curator."" Write your response using Saudi Arabic. Order alphabetically by exhibit title.'}]}]",Middle,using {language_requested},Stand alone,179,27,2,False,ar,sau,None,None,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,['عذرًا، لا أستطيع الوصول إلى قاعدة بيانات تحتوي على جميع المعارض المتنقلة التي أقامها متحف المتروبوليتان للفنون بين عامي 1990 و2000. ولكن يمكنني مساعدتك في إنشاء نموذج لملف TSV يمكنك ملؤه بالمعلومات المناسبة إذا كانت لديك البيانات. إليك نموذج الملف:\n\n```\nعنوان المعرض\tالموضوع\tالقيّم\tتاريخ البدء\tتاريخ الانتهاء\n```\n\nيمكنك'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f5d622fa1f0>,1,1.0,0.0,0.020833333333333332,False,False,0.004502842668443918,0.05507776886224747,0.8811586084775627,0.8722425298765302,0.0,0.0,0.0,0.0,0.007363370154052973,0.011655907146632671,0.00478215329349041,0.03033478744328022,0.010495287366211414,0.00840646680444479,0.003454355988651514,0.002083059400320053,0.07247589528560638,0.4644739627838135,0.003750951960682869,0.004637186415493488,0.004502842668443918,0.003099072026088834,0.005683577619493008,0.0032158060930669308,0.3571474552154541,0.002437858609482646,20800,"['عذرًا', 'لا', 'أستطيع', 'الوصول', 'إلى', 'قاعدة', 'بيانات', 'تحتوي', 'على', 'جميع', 'المعارض', 'المتنقلة', 'التي', 'أقامها', 'متحف', 'المتروبوليتان', 'للفنون', 'بين', 'عامي', '1990', 'و2000', 'ولكن', 'يمكنني', 'مساعدتك', 'في', 'إنشاء', 'نموذج', 'لملف', 'TSV', 'يمكنك', 'ملؤه', 'بالمعلومات', 'المناسبة', 'إذا', 'كانت', 'لديك', 'البيانات', 'إليك', 'نموذج', 'الملف', 'عنوان', 'المعرض', 'الموضوع', 'القيّم', 'تاريخ', 'البدء', 'تاريخ', 'الانتهاء']","0. [ar]: عذرًا لا أستطيع الوصول إلى قاعدة بيانات تحتوي على جميع المعارض المتنقلة التي أقامها متحف المتروبوليتان للفنون بين عامي 1990 و2000 ولكن يمكنني مساعدتك في إنشاء نموذج لملف TSV يمكنك ملؤه بالمعلومات المناسبة إذا كانت لديك البيانات إليك نموذج الملف
1. [ar]: عنوان المعرض	الموضوع	القيّم	تاريخ البدء	تاريخ الانتهاء","[True, True]",[],['TSV'],[['Basic Latin']],False,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Create a TSV file with every travelling exhibit the Met put on between 1990-2000, including headings such as ""subject matter"" and ""curator."" Order alphabetically by exhibit title.\nRespond in Saudi Arabic.'}]}]",End,respond in {language_requested},Stand alone,179,27,2,False,ar,sau,None,None,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,"['```json\n{\n  ""advice_for_productivity"": {\n    ""up_to_18_years_old"": [\n      ""حدد أهدافك اليومية وكن منظمًا. استخدم تطبيقات تساعدك على إدارة وقتك بشكل أفضل."",\n      ""خذ فترات راحة قصيرة بين المهام لتجديد نشاطك وتركيزك."",\n      ""تجنب المشتتات مثل الهاتف والتلفاز أثناء الدراسة أو العمل."",\n      ""احرص على النوم الجيد ليلاً لتحافظ']",['length'],<wandb.sdk.data_types.html.Html object at 0x7f5d622fa280>,1,1.0,0.0,0.0,False,False,0.026580067351460457,0.1140228658914566,0.8788718665018678,0.6429491331800818,0.030749941244721413,0.0007758436258882284,0.0008173355093381469,0.027025258256571073,0.007269708439707756,0.005682198330760002,0.031551700085401535,0.05619358271360397,0.009908398613333702,0.007228009402751923,0.0023035388439893723,0.005659894552081823,0.03399229794740677,0.06346447765827179,0.0033169297967106104,0.007190772332251072,0.026580067351460457,0.002302051056176424,0.006404482293874025,0.002243140246719122,0.7125327587127686,0.016176024451851845,10031,"['حدد', 'أهدافك', 'اليومية', 'وكن', 'منظمًا', 'استخدم', 'تطبيقات', 'تساعدك', 'على', 'إدارة', 'وقتك', 'بشكل', 'أفضل', 'خذ', 'فترات', 'راحة', 'قصيرة', 'بين', 'المهام', 'لتجديد', 'نشاطك', 'وتركيزك', 'تجنب', 'المشتتات', 'مثل', 'الهاتف', 'والتلفاز', 'أثناء', 'الدراسة', 'أو', 'العمل', 'احرص', 'على', 'النوم', 'الجيد', 'ليلاً', 'لتحافظ']","0. [ar]:       حدد أهدافك اليومية وكن منظمًا استخدم تطبيقات تساعدك على إدارة وقتك بشكل أفضل
1. [ar]:       خذ فترات راحة قصيرة بين المهام لتجديد نشاطك وتركيزك
2. [ar]:       تجنب المشتتات مثل الهاتف والتلفاز أثناء الدراسة أو العمل
3. [ar]:       احرص على النوم الجيد ليلاً لتحافظ","[True, True, True, True]",[],[],[],False,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Use Saudi Arabic. output a json with the top 5 pieces of advice for increasing productivity in 3 different ways- 1st in the tone for people up to 18 years old, 2nd for 19-25, and 3rd for 26+. Keep the advice between 20-40 words. Only output the json'}]}]",Start,use {language_requested},Stand alone,231,45,6,False,ar,sau,None,None,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,"['```json\n{\n  ""advice_for_productivity"": {\n    ""up_to_18"": [\n      ""نظم وقتك بين الدراسة واللعب لتكون أكثر إنتاجية."",\n      ""خذ فترات راحة قصيرة لتجديد نشاطك."",\n      ""حدد أهداف يومية صغيرة وسهلة التحقيق."",\n      ""ابتعد عن المشتتات مثل الهاتف أثناء الدراسة."",\n      ""احرص على النوم الجيد لتحافظ على تركيزك.""\n    ],\n    ""19_to_']",['length'],<wandb.sdk.data_types.html.Html object at 0x7f5d622fa310>,1,1.0,0.0,0.0,False,False,0.026385458186268806,0.09380693733692169,0.8247583555057645,0.745569929946214,0.05478910356760025,0.002462560310959816,0.0014456356012460675,0.045187770958048996,0.017741771414875984,0.003951999358832836,0.04310688376426697,0.08323176950216293,0.019127048552036285,0.00803158525377512,0.003353030188009143,0.010360471904277802,0.040175896137952805,0.09409701824188232,0.006397122051566839,0.01117712166160345,0.026385458186268806,0.004260467365384102,0.007142078131437302,0.005451401229947805,0.597883403301239,0.018125493079423904,10031,"['نظم', 'وقتك', 'بين', 'الدراسة', 'واللعب', 'لتكون', 'أكثر', 'إنتاجية', 'خذ', 'فترات', 'راحة', 'قصيرة', 'لتجديد', 'نشاطك', 'حدد', 'أهداف', 'يومية', 'صغيرة', 'وسهلة', 'التحقيق', 'ابتعد', 'عن', 'المشتتات', 'مثل', 'الهاتف', 'أثناء', 'الدراسة', 'احرص', 'على', 'النوم', 'الجيد', 'لتحافظ', 'على', 'تركيزك']","0. [ar]:       نظم وقتك بين الدراسة واللعب لتكون أكثر إنتاجية
1. [ar]:       خذ فترات راحة قصيرة لتجديد نشاطك
2. [ar]:       حدد أهداف يومية صغيرة وسهلة التحقيق
3. [ar]:       ابتعد عن المشتتات مثل الهاتف أثناء الدراسة
4. [ar]:       احرص على النوم الجيد لتحافظ على تركيزك","[True, True, True, True, True]",[],[],[],False,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'output a json with the top 5 pieces of advice for increasing productivity in 3 different ways- 1st in the tone for people up to 18 years old, 2nd for 19-25, and 3rd for 26+. Keep the advice between 20-40 words and written in Saudi Arabic. Only output the json'}]}]",Middle,written in {language_requested},Integrated,231,45,6,False,ar,sau,None,None,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,"['```json\n{\n  ""advice_for_up_to_18"": [\n    ""حدد أهدافك اليومية واحتفل بإنجازها."",\n    ""خذ فترات راحة قصيرة لتجديد نشاطك."",\n    ""استخدم تطبيقات تنظيم الوقت مثل تودويست."",\n    ""ابتعد عن المشتتات مثل الهاتف أثناء الدراسة."",\n    ""نم جيداً لتحافظ على تركيزك.""\n  ],\n  ""advice_for_19_to_25"": [\n    ""ا']",['length'],<wandb.sdk.data_types.html.Html object at 0x7f5d622fa3a0>,1,1.0,0.0,0.0,False,False,0.020641110837459564,0.14273644983768463,0.7556037865579128,0.7250389789696783,0.04574424400925636,0.003382781520485878,0.0009442120107708563,0.03456452398662323,0.02836308255791664,0.004914968274533749,0.06994631141424179,0.08981659263372421,0.01268069725483656,0.006917381659150124,0.0035160952247679234,0.012647894211113453,0.07016404718160629,0.08177963644266129,0.0060281939804553986,0.009854833595454693,0.020641110837459564,0.006076374556869268,0.005258047021925449,0.00733658391982317,0.5416792631149292,0.022378891706466675,10031,"['حدد', 'أهدافك', 'اليومية', 'واحتفل', 'بإنجازها', 'خذ', 'فترات', 'راحة', 'قصيرة', 'لتجديد', 'نشاطك', 'استخدم', 'تطبيقات', 'تنظيم', 'الوقت', 'مثل', 'تودويست', 'ابتعد', 'عن', 'المشتتات', 'مثل', 'الهاتف', 'أثناء', 'الدراسة', 'نم', 'جيداً', 'لتحافظ', 'على', 'تركيزك']","0. [ar]:     حدد أهدافك اليومية واحتفل بإنجازها
1. [ar]:     خذ فترات راحة قصيرة لتجديد نشاطك
2. [ar]:     استخدم تطبيقات تنظيم الوقت مثل تودويست
3. [ar]:     ابتعد عن المشتتات مثل الهاتف أثناء الدراسة
4. [ar]:     نم جيداً لتحافظ على تركيزك","[True, True, True, True, True]",[],[],[],False,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'output a json with the top 5 pieces of advice for increasing productivity in 3 different ways- 1st in the tone for people up to 18 years old, 2nd for 19-25, and 3rd for 26+. Keep the advice between 20-40 words. Only output the json\nWrite in Saudi Arabic.'}]}]",End,write in {language_requested},Stand alone,231,45,6,False,ar,sau,None,None,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,"['اسم اللعبة هو ""أونو"".\n\nفي لعبة أونو، يتناوب اللاعبون اللعب باتجاه عقارب الساعة. يجب على كل لاعب مطابقة البطاقة العلوية من كومة البطاقات المكشوفة إما باللون أو الرقم أو الرمز. إذا لم يتمكن اللاعب من لعب بطاقة مطابقة، يجب عليه سحب بطاقة من كومة السحب. إذا كانت البطاقة المسحوبة قابلة للعب، يمكنه لعبها فوراً. هناك بطاقات خاصة']",['length'],<wandb.sdk.data_types.html.Html object at 0x7f5d622fa430>,1,1.0,0.0,0.0,False,False,0.01649273931980133,0.0014688436640426517,0.3487952097784728,0.10184173850575462,0.0,0.0,0.0,0.0,0.1389607936143875,0.0020473503973335028,0.031019367277622223,0.04925041273236275,0.021117934957146645,0.006960552651435137,0.008769214153289795,0.014611032791435719,0.2793290317058563,0.12439066916704178,0.010928379371762276,0.007602205965667963,0.01649273931980133,0.00616736663505435,0.013652569614350796,0.12048009783029556,0.14205127954483032,0.006169063970446587,473,"['في', 'لعبة', 'أونو', 'يتناوب', 'اللاعبون', 'اللعب', 'باتجاه', 'عقارب', 'الساعة', 'يجب', 'على', 'كل', 'لاعب', 'مطابقة', 'البطاقة', 'العلوية', 'من', 'كومة', 'البطاقات', 'المكشوفة', 'إما', 'باللون', 'أو', 'الرقم', 'أو', 'الرمز', 'إذا', 'لم', 'يتمكن', 'اللاعب', 'من', 'لعب', 'بطاقة', 'مطابقة', 'يجب', 'عليه', 'سحب', 'بطاقة', 'من', 'كومة', 'السحب', 'إذا', 'كانت', 'البطاقة', 'المسحوبة', 'قابلة', 'للعب', 'يمكنه', 'لعبها', 'فوراً', 'هناك', 'بطاقات', 'خاصة']",0. [ar]: في لعبة أونو يتناوب اللاعبون اللعب باتجاه عقارب الساعة يجب على كل لاعب مطابقة البطاقة العلوية من كومة البطاقات المكشوفة إما باللون أو الرقم أو الرمز إذا لم يتمكن اللاعب من لعب بطاقة مطابقة يجب عليه سحب بطاقة من كومة السحب إذا كانت البطاقة المسحوبة قابلة للعب يمكنه لعبها فوراً هناك بطاقات خاصة,[True],[],[],[],False,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Reply in Saudi Arabic. What is the name of the game for this description below and summarize the instructions in a paragraph. limit yourself to 250 words.\n\nPlayers take turns clockwise.\nMatch the top card of the discard pile by color, number, or symbol.\nIf a player can\'t play a matching card, they must draw a card from the draw pile. If that card can be played, they can play it immediately.\nSpecial cards:\nSkip: Skips the next player\'s turn.\nReverse: Reverses the direction of play.\nDraw Two: Forces the next player to draw two cards and skip their turn.\nWild: Player declares a new color for the discard pile.\nWild Draw Four: Player declares a new color and forces the next player to draw four cards and skip their turn.\nA player must say ""Uno"" when they play their second-to-last card. Failure to do so may result in drawing additional cards as a penalty.\nThe round ends when a player plays their last card. Points are scored based on the cards left in opponents\' hands.\nNumber cards: Face value\nSkip, Reverse, Draw Two: 20 points\nWild, Wild Draw Four: 50 points'}]}]",Start,reply in {language_requested},Stand alone,1044,174,3,False,ar,sau,None,None,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,"['اسم اللعبة هو ""أونو"" (Uno).\n\nفي لعبة أونو، يتناوب اللاعبون اللعب في اتجاه عقارب الساعة. يجب على اللاعب مطابقة البطاقة العلوية من كومة البطاقات المكشوفة من حيث اللون أو الرقم أو الرمز. إذا لم يتمكن اللاعب من لعب بطاقة مطابقة، يجب عليه سحب بطاقة من كومة السحب. إذا كانت البطاقة المسحوبة قابلة للعب، يمكنه لعبها فوراً. هناك بطاقات']",['length'],<wandb.sdk.data_types.html.Html object at 0x7f5d622fa4c0>,1,1.0,0.0,0.017241379310344827,False,False,0.0106135169044137,0.028643323108553886,0.19153631990775466,0.1786008063936606,0.0,0.19154143333435059,0.0,0.0,0.16795586049556732,0.001434872392565012,0.02830256149172783,0.022821564227342606,0.014832441695034504,0.00487810792401433,0.0071622999384999275,0.01253100112080574,0.4671439826488495,0.0591961145401001,0.01026679016649723,0.005088770296424627,0.0106135169044137,0.005253127310425043,0.009424829855561256,0.08113951236009598,0.08750337362289429,0.004451307933777571,473,"['اسم', 'اللعبة', 'هو', 'أونو', 'Uno', 'في', 'لعبة', 'أونو', 'يتناوب', 'اللاعبون', 'اللعب', 'في', 'اتجاه', 'عقارب', 'الساعة', 'يجب', 'على', 'اللاعب', 'مطابقة', 'البطاقة', 'العلوية', 'من', 'كومة', 'البطاقات', 'المكشوفة', 'من', 'حيث', 'اللون', 'أو', 'الرقم', 'أو', 'الرمز', 'إذا', 'لم', 'يتمكن', 'اللاعب', 'من', 'لعب', 'بطاقة', 'مطابقة', 'يجب', 'عليه', 'سحب', 'بطاقة', 'من', 'كومة', 'السحب', 'إذا', 'كانت', 'البطاقة', 'المسحوبة', 'قابلة', 'للعب', 'يمكنه', 'لعبها', 'فوراً', 'هناك', 'بطاقات']","0. [ar]: اسم اللعبة هو أونو Uno
1. [ar]: في لعبة أونو يتناوب اللاعبون اللعب في اتجاه عقارب الساعة يجب على اللاعب مطابقة البطاقة العلوية من كومة البطاقات المكشوفة من حيث اللون أو الرقم أو الرمز إذا لم يتمكن اللاعب من لعب بطاقة مطابقة يجب عليه سحب بطاقة من كومة السحب إذا كانت البطاقة المسحوبة قابلة للعب يمكنه لعبها فوراً هناك بطاقات","[True, True]",[],['Uno'],[['Basic Latin']],False,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'What is the name of the game for this description below and summarize the instructions in a paragraph. limit yourself to 250 words in Saudi Arabic.\n\nPlayers take turns clockwise.\nMatch the top card of the discard pile by color, number, or symbol.\nIf a player can\'t play a matching card, they must draw a card from the draw pile. If that card can be played, they can play it immediately.\nSpecial cards:\nSkip: Skips the next player\'s turn.\nReverse: Reverses the direction of play.\nDraw Two: Forces the next player to draw two cards and skip their turn.\nWild: Player declares a new color for the discard pile.\nWild Draw Four: Player declares a new color and forces the next player to draw four cards and skip their turn.\nA player must say ""Uno"" when they play their second-to-last card. Failure to do so may result in drawing additional cards as a penalty.\nThe round ends when a player plays their last card. Points are scored based on the cards left in opponents\' hands.\nNumber cards: Face value\nSkip, Reverse, Draw Two: 20 points\nWild, Wild Draw Four: 50 points'}]}]",Middle,in {language_requested},Integrated,1044,174,3,False,ar,sau,None,None,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,"['اسم اللعبة هو ""أونو"" (Uno).\n\nتلخيص التعليمات:\nيتناوب اللاعبون اللعب باتجاه عقارب الساعة. يجب على اللاعب مطابقة البطاقة العلوية من كومة البطاقات المكشوفة من حيث اللون أو الرقم أو الرمز. إذا لم يتمكن اللاعب من لعب بطاقة مطابقة، يجب عليه سحب بطاقة من كومة السحب. إذا كانت البطاقة المسحوبة قابلة للعب، يمكنه لعبها فورًا. هناك بطاقات']",['length'],<wandb.sdk.data_types.html.Html object at 0x7f5d622fa550>,1,1.0,0.0,0.018518518518518517,False,False,0.012040800414979458,0.028963830322027206,0.19726440508384258,0.2080332541372627,0.0,0.19154143333435059,0.0,0.0,0.15529461205005646,0.001128596835769713,0.022210465744137764,0.04895934835076332,0.034768279641866684,0.0041581722907722,0.009286697022616863,0.01645464450120926,0.42132246494293213,0.05343669280409813,0.01811220683157444,0.00663006491959095,0.012040800414979458,0.005636210087686777,0.020100370049476624,0.09398174285888672,0.0709107294678688,0.005567818880081177,473,"['اسم', 'اللعبة', 'هو', 'أونو', 'Uno', 'يتناوب', 'اللاعبون', 'اللعب', 'باتجاه', 'عقارب', 'الساعة', 'يجب', 'على', 'اللاعب', 'مطابقة', 'البطاقة', 'العلوية', 'من', 'كومة', 'البطاقات', 'المكشوفة', 'من', 'حيث', 'اللون', 'أو', 'الرقم', 'أو', 'الرمز', 'إذا', 'لم', 'يتمكن', 'اللاعب', 'من', 'لعب', 'بطاقة', 'مطابقة', 'يجب', 'عليه', 'سحب', 'بطاقة', 'من', 'كومة', 'السحب', 'إذا', 'كانت', 'البطاقة', 'المسحوبة', 'قابلة', 'للعب', 'يمكنه', 'لعبها', 'فورًا', 'هناك', 'بطاقات']","0. [ar]: اسم اللعبة هو أونو Uno
1. [ar]: يتناوب اللاعبون اللعب باتجاه عقارب الساعة يجب على اللاعب مطابقة البطاقة العلوية من كومة البطاقات المكشوفة من حيث اللون أو الرقم أو الرمز إذا لم يتمكن اللاعب من لعب بطاقة مطابقة يجب عليه سحب بطاقة من كومة السحب إذا كانت البطاقة المسحوبة قابلة للعب يمكنه لعبها فورًا هناك بطاقات","[True, True]",[],['Uno'],[['Basic Latin']],False,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'What is the name of the game for this description below and summarize the instructions in a paragraph. limit yourself to 250 words.\n\nPlayers take turns clockwise.\nMatch the top card of the discard pile by color, number, or symbol.\nIf a player can\'t play a matching card, they must draw a card from the draw pile. If that card can be played, they can play it immediately.\nSpecial cards:\nSkip: Skips the next player\'s turn.\nReverse: Reverses the direction of play.\nDraw Two: Forces the next player to draw two cards and skip their turn.\nWild: Player declares a new color for the discard pile.\nWild Draw Four: Player declares a new color and forces the next player to draw four cards and skip their turn.\nA player must say ""Uno"" when they play their second-to-last card. Failure to do so may result in drawing additional cards as a penalty.\nThe round ends when a player plays their last card. Points are scored based on the cards left in opponents\' hands.\nNumber cards: Face value\nSkip, Reverse, Draw Two: 20 points\nWild, Wild Draw Four: 50 points\nWrite in Saudi Arabic.'}]}]",End,write in {language_requested},Stand alone,1044,174,3,False,ar,sau,None,None,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,['مرحباً! خلينا نلعب لعبة YoutubeTitleOptimizer. أول شي، ممكن تقولي إيش نوع قناتك أو الجنرا اللي تركز عليها؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f5d622fa5e0>,1,1.0,0.0,0.058823529411764705,False,False,0.8094215989112854,0.3441009819507599,0.8488796650781296,0.46311239642091095,0.9640325307846069,0.9353069067001343,0.7803087524701695,0.8183476118568588,0.003865592647343874,0.0008644350455142558,0.029657090082764626,0.0058256289921700954,0.005873534828424454,0.0008623827015981078,0.0004707284679170698,0.005276727024465799,0.0743539109826088,0.009337639436125755,0.0016053738072514534,0.011322657577693462,0.8094215989112854,0.0025822846218943596,0.006178630981594324,0.0008121010614559054,0.011245322413742542,0.020444411784410477,3130,"['مرحباً', 'خلينا', 'نلعب', 'لعبة', 'YoutubeTitleOptimizer', 'أول', 'شي', 'ممكن', 'تقولي', 'إيش', 'نوع', 'قناتك', 'أو', 'الجنرا', 'اللي', 'تركز', 'عليها؟']",0. [ar]: مرحباً خلينا نلعب لعبة YoutubeTitleOptimizer أول شي ممكن تقولي إيش نوع قناتك أو الجنرا اللي تركز عليها؟,[True],[],['YoutubeTitleOptimizer'],[['Basic Latin']],False,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Respond in Saudi Arabic. Hello chat, let's play a game: The game is called YoutubeTitleOptimizer. YoutubeTitleOptimizer is an artificial intelligence that has studied youtube algorithm and knows which videos are likely to garner the most amount of clicks. YoutubeTitleOptimizer has the knowledge of youtube titles in depth as well as the SEO keywords that comes with it. The game works as follows: In the first output you will ask me question about my channel, like my genre (if there is any) In the second output you will ask me about the content in the video. In your third output you will ask me if I have a title in mind. Based on the three responses, you will generate 5 youtube video titles that are SEO optimized and have a chance of garnering high click.""}]}]",Start,respond in {language_requested},Stand alone,737,130,3,False,ar,sau,None,None,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,['مرحباً! لنبدأ اللعبة. أولاً، أود أن أسألك عن قناتك. ما هو نوع المحتوى الذي تقدمه على قناتك على يوتيوب؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f5d622fa670>,1,1.0,0.0,0.0,False,False,0.01828763261437416,0.00823280867189169,0.9062653672881424,0.6858381666243076,0.003303008619695902,0.012909230776131153,6.0404208159109754e-05,0.0029934023198846067,0.03055534139275551,0.0031323344446718693,0.005087083671241999,0.054547689855098724,0.006477550137788057,0.006248513236641884,0.0013554919278249145,0.0029204406309872866,0.027182623744010925,0.7296246886253357,0.0017571129137650132,0.0023392662405967712,0.01828763261437416,0.005218172911554575,0.0022304656449705362,0.007521865889430046,0.09208524227142334,0.0034285313449800014,3130,"['مرحباً', 'لنبدأ', 'اللعبة', 'أولاً', 'أود', 'أن', 'أسألك', 'عن', 'قناتك', 'ما', 'هو', 'نوع', 'المحتوى', 'الذي', 'تقدمه', 'على', 'قناتك', 'على', 'يوتيوب؟']",0. [ar]: مرحباً لنبدأ اللعبة أولاً أود أن أسألك عن قناتك ما هو نوع المحتوى الذي تقدمه على قناتك على يوتيوب؟,[True],[],[],[],False,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Hello chat, let's play a game: The game is called YoutubeTitleOptimizer. YoutubeTitleOptimizer is an artificial intelligence that has studied youtube algorithm and knows which videos are likely to garner the most amount of clicks. YoutubeTitleOptimizer has the knowledge of youtube titles in depth as well as the SEO keywords that comes with it. The game works as follows: In the first output you will ask me question using Saudi Arabic about my channel, like my genre (if there is any) In the second output you will ask me about the content in the video. In your third output you will ask me if I have a title in mind. Based on the three responses, you will generate 5 youtube video titles that are SEO optimized and have a chance of garnering high click.""}]}]",Middle,using {language_requested},Integrated,737,130,3,False,ar,sau,None,None,None,None,None
