estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,raw_prompt,_raw_turns,from_cache,chat_preamble,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
Blobheart:command-r-plus,وهيدا الشي ممكن يتحقق بسهولة باستعمال منبه هادي نسبيًا حتى ترجع لوعيك بدون ما تفيق تمامًا.,['يمكن القيام بذلك بسهولة باستخدام منبه هادئ نسبيًا لإخراجك من حالة اللاوعي دون إيقاظك بشكل كامل.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e6232880>,11.11975976138054,27.4096837599823,0.0,0.008136176504194736,0.0,0.03547103516757488,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
This can be easily done by using a relatively quiet alarm clock to bring you to consciousness without fully waking you.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThis can be easily done by using a relatively quiet alarm clock to bring you to consciousness without fully waking you.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r-plus,سافروا بعربية راجعين على باريس بين عدد كتير كبيرر الناس عم يصرخوا ويهتفوا ضد الملك والملكة.,['في العربة، عادوا إلى باريس محاطين بحشد من الناس يصرخون ويهتفون بتهديدات ضد الملك والملكة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e62321f0>,20.672497713717185,37.37230005716927,6.621392928249847e-05,0.008578711189329624,0.007718400564044714,0.05812371149659157,0.0004486220875996646,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
In a carriage, they traveled back to Paris surrounded by a mob of people screaming and shouting threats against the King and Queen.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIn a carriage, they traveled back to Paris surrounded by a mob of people screaming and shouting threats against the King and Queen.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r-plus,اكتشف الدكتور توني مول مرض السل شديد المقاومة للأدوية (XDR-TB) بمنطقة كوازولو ناتال بجنوب إفريقيا.,['اكتشف الدكتور توني مول السل شديد المقاومة للأدوية (XDR-TB) في منطقة كوازولو ناتال في جنوب أفريقيا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e6232ee0>,63.91103652248971,76.8465966849963,7.137882316918254e-05,0.002032499760389328,0.03511873632669449,0.014176357304677367,0.0004978557542559738,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
Dr. Tony Moll discovered the Extremely Drug Resistant Tuberculosis (XDR-TB) in the South African region KwaZulu-Natal.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDr. Tony Moll discovered the Extremely Drug Resistant Tuberculosis (XDR-TB) in the South African region KwaZulu-Natal.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r-plus,فكرة التزلج قديمة كتير - وبيرجع تاريخ لوحات الكهوف يلّي بتصور المتزلجين لـ 5000 قبل الميلاد!,['فكرة التزلج قديمة جداً - تعود الرسومات الكهفية التي تصور المتزلجين إلى 5000 قبل الميلاد!'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e6232e20>,34.61146475963348,52.87978751074874,0.010095160406706105,0.15741853415966034,0.06412942707538605,0.34681161493062973,0.022240830168590686,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
The idea of skiing is very old — cave paintings depicting skiers date back as far as 5000 BC!
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe idea of skiing is very old — cave paintings depicting skiers date back as far as 5000 BC!\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r-plus,بيواجه بعض المسافرين اللي تأقلموا بسرعة مع الثقافة الجديدة صعوبة خاصة بإعادة التكيف مع ثقافتهم الأصلية.,['قد يواجه المسافرون الذين اعتادوا بسهولة على الثقافة الجديدة صعوبة كبيرة في التأقلم مجدداً مع ثقافتهم الأصلية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e6232df0>,32.80859434668172,49.864158111704484,0.0,0.08370155841112137,0.0,0.31524077989161015,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
Travellers who had an easy time adjusting to the new culture sometimes have a particularly hard time readjusting to their native culture.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nTravellers who had an easy time adjusting to the new culture sometimes have a particularly hard time readjusting to their native culture.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r-plus,دايما بتسمع بهالمكان صوت البياعين والسياح. قصة الصوت والضو بتشبه قصص الحكايات.,['عادةً ما تسمع دوماً صوت السياح والباعة. قصة الصوت والنور تشبه تماماً قصة من كتاب.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e6232c10>,17.662903260733664,33.822290436974335,0.00129540917067128,0.03412112593650818,0.037965018302202225,0.08394741197116673,0.003187065031907855,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
Usually you always here the sound of tourists and vendors. The story of the sound and light is just like a story book.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nUsually you always here the sound of tourists and vendors. The story of the sound and light is just like a story book.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r-plus,ما ممكن تتضمن الوجبات الرومانية القديمة المأكولات يلّي اجت على أوروبا من أمريكا أو من آسيا بالقرون اللاحقة.,['ما كان بإمكان الوجبات الرومانية القديمة أن تتضمن أطعمةً جاءت إلى أوروبا من أمريكا أو آسيا في القرون اللاحقة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e62328b0>,45.308265300759366,60.321003081569124,0.0005310249987758309,0.043015386909246445,0.012345001101493835,0.09285019151866436,0.001146235716571825,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
Ancient Roman meals couldn't have included foods that came to Europe from America or from Asia in later centuries.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAncient Roman meals couldn't have included foods that came to Europe from America or from Asia in later centuries.\nTranslation:""}]}]",False,,syr,False,None,None,None
Blobheart:command-r-plus,بتحصل النباتات على غذائها من الشمس عن طريق التمثيل الضوئي. بافضافة إلى إنها بتوفر الفي.,['تصنع النباتات طعامها من الشمس عن طريق عملية التمثيل الضوئي. كما توفر الظل.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e6232850>,35.558751071573596,48.79982211240698,0.0,0.019162362441420555,0.0,0.055871666641905904,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
Plants make their food from the sun by photosynthesis. They also provide shade.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nPlants make their food from the sun by photosynthesis. They also provide shade.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r-plus,بتطابق تكوين هيدي البلورات مع يلّي موجودة ببَول الحيوانات الأليفة المصابة عند مقارنتها بالتحليل الطيفي بالأشعة تحت الحمرا (FTIR).,['يتطابق تكوين هذه البلورات مع تلك الموجودة في بول الحيوانات الأليفة المصابة عند مقارنتها بواسطة مطيافية الأشعة تحت الحمراء (FTIR).'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e6232c40>,45.610538891653896,61.82526255079572,0.0,0.012580675072968006,0.0,0.04164974810555577,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
The composition of these crystals matches those found in the urine of affected pets when compared by infrared spectroscopy (FTIR).
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe composition of these crystals matches those found in the urine of affected pets when compared by infrared spectroscopy (FTIR).\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r-plus,والقتلى هنّي نيكولاس ألدن، 25 سنة، وزاكاري كوديباك، 21 سنة، وكان كودباك هو السايق.,['كانت الوفيات هي نيكولاس ألدن، 25 عامًا، وزاكاري كوديباك، 21 عامًا. وكان كوديباك هو السائق.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e6232100>,46.96017440232784,55.65225089105137,0.0,0.06000831350684166,0.0,0.3735583098605275,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
The fatalities were Nicholas Alden, 25, and Zachary Cuddeback, 21. Cuddeback had been the driver.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe fatalities were Nicholas Alden, 25, and Zachary Cuddeback, 21. Cuddeback had been the driver.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r-plus,للمقارنة بين عدد السكان، فهيدا بفاجئ كتير ناس: في عدد أكبر من الأمريكيين الأفارقة عايشين بالولايات المتحدة أكتر من عدد المواطنين الكنديين.,['لمقارنة سكانية تدهش الكثيرين: ثمة أميركيون من أصول أفريقية يعيشون في الولايات المتحدة أكثر من عدد المواطنين الكنديين.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e6232640>,23.744567806869767,40.91112208175008,0.0,0.0007614903151988983,0.0,0.00442571347230114,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
For a comparison of population that surprises many: There are more African Americans living in the US than there are Canadian citizens.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nFor a comparison of population that surprises many: There are more African Americans living in the US than there are Canadian citizens.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r-plus,تذكر إنو بالرغم من إنو الموسيقى بالمسارح الرئيسية يمكن تكون انتهت، يمكن تلاقو أقسام من المهرجان بتضل تشغل الموسيقى لوقت متأخر من الليل.,['تذكر أنه على الرغم من أن الموسيقى على المسارح الرئيسية قد تكون قد انتهت، فقد يستمر قسم من المهرجان في عزف الموسيقى حتى وقت متأخر من الليل.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e6232250>,25.326820942801373,48.845977378507115,0.0,0.0009065968333743513,0.0,0.005992106685880572,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
Remember that even though music on the main stages may have finished, there may be sections of the festival that will keep playing music until late into the night.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nRemember that even though music on the main stages may have finished, there may be sections of the festival that will keep playing music until late into the night.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r-plus,في أكتر من نوع نبيد الفرنسي، بس النبيد النيوزيلندي والأسترالي ممكن يكونوا أفضل للسفر.,['في العديد من أنواع النبيذ الفرنسي المتوفرة، ولكن نبيذ نيوزيلندا وأستراليا قد يكون أفضل من حيث إمكانية نقله.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e62321c0>,5.969757132248859,32.2809879916356,0.0,0.01507965475320816,0.0,0.0659818290732801,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
There are many French wines to be had, but the New Zealand and Australian wines might travel better.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThere are many French wines to be had, but the New Zealand and Australian wines might travel better.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r-plus,وهربوا كل الولاد من مكان وقوع الحادث.,['رجعوا جميعاً من المكان الذي وقع فيه الحادث.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e6232f70>,18.798317647335093,28.667724956502393,3.9878015197938096e-05,0.00033403889392502606,0.11938135325908661,0.005027260922361165,0.0006001612120979999,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
They all ran back from where the accident had happened.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThey all ran back from where the accident had happened.\nTranslation:'}]}]",False,,syr,False,None,None,None
