estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,from_cache,chat_preamble,documents,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,error_traceback
Blobheart:command-r-plus,You did it.,['I did it.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463c1070>,59.460355750136046,58.15619830739629,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nدرتها.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,A hundred and thirty-five yen per dollar.,['One hundred and thirty-five yen to the dollar.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463c17c0>,61.153805769010226,74.75755670343302,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمئة و خمسة و ثلاثون ين للدولار.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Is it still fully booked?,['If always alive?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463c1850>,7.545383788761362,7.971938775510204,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nاذا دايمن معمر؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,What's today's opera?,"[""Who's performing the opera today?""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463c1730>,11.99014838091355,30.281341404633004,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nشكون الأوبرا تع اليوم؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I'd like two round-trip tickets to Oxford.,['I want two round-trip tickets to Oxford.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463c1460>,69.963138207288,78.6684183645843,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nراني حاب تذكرتين ذهاب اياب لأوكسفورد.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Where can I buy a coupon lift ticket?,['Where can I buy a lift ticket?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463c14f0>,53.849523560640876,74.78752443388915,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nوين نقدر نشري تذكرة الرفع؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Have you ever heard of a Golden Week in Japan?,['Have you ever heard of Golden Week in Japan?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463c1430>,71.0866788975034,89.37059550816045,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nاذا سمعت بأسبوع الذهب فاليابان؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,It's all the way down the hall.,['He is at the end of the abyss.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463c1250>,5.522397783539471,16.50068412291874,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nهو في نهاية الهول.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"Tell me a good spot of this river, please.","['Show me a beautiful place on this river, please.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463c11f0>,40.35278637463991,52.41454688183157,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nقلي على مكان جميل على هاذ النهر، من فضلك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Our hiking trip should be lots of fun.,['Our tour is going to be amazing.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463c1c70>,5.660233915657916,17.847065484844993,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالجولة تاعنا رايحا تكون هايلة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Could you send it to my address in Japan by collect international parcel post?,['Can you send it to my address in Japan in exchange for an international compensation?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463c1ac0>,43.78826865860791,58.544278211323444,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتقدر تبعثو لعنواني في اليابان مقابل تعويض دولي؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"The emergency exits are located in the front, middle, and back of this plane.","['The emergency exits are in the front, in the middle, and behind the device.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463c1eb0>,41.15109772030928,60.045308061903135,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمخارج الطوارئ جايين فالقدام، فالوسط، و من وراء الجهاز.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I'm looking for something dressy.,"[""I'm looking for an elegant outfit.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463c1df0>,41.11336169005198,45.88972614479035,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nراني نحوس على لبسة تكون أنيقة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Okay. I'll pick you up at your hotel at eight o'clock.,"[""Okay. We'll come and get you from your hotel at eight.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463c1fd0>,19.24443345974271,46.629289303530655,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nموافق. نجي نديك للفندق ديالك على الثامنة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,What street is this?,['What is the name of this road?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364550>,7.809849842300637,35.051193535901454,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nواسمها هاذ الطريق؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,August twenty-ninth.,['August 29th.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364460>,16.70067963244422,29.966673610437578,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالتاسع و عشرون أوت.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Do you want to settle the bill now?,['Can you check my bill now?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364cd0>,17.112717058426785,31.6809783873852,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتقدر تتحقق من الفاتورة ديالي دوكا؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I don't have any money.,"[""I don't have the money.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364c10>,59.4603557501361,66.8250436139368,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمعنديش الدراهم.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Our top-seller for the last four years has been the AX-four five zero copier.,"['The thing we sold the most these past four years is the Xerox machine, the model AX 450.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364730>,5.154337627145953,24.68857196363192,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالحاجة لي بعناها كثر هاذ السنوات الأربعة الماضية هي آلة النسخ ايه إيكس أربعمئة و خمسون.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,It fits just right.,"[""That's just fine.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463645e0>,9.652434877402245,24.8375172231025,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمليح تماما.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I'd like to check my valuables.,['I want to put the important stuff.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364490>,5.660233915657916,10.139637631933136,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nراني حاب نحط الأغراض المهمة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Mr. Kobayashi has been looking for you.,['Mr. Kobayashi is looking for you.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364340>,59.54165059120785,71.41744010906251,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالسيد كوباياشي راهو يحوس عليك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I would like someplace small.,['I want a small place.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463640d0>,7.654112967106117,25.56877563334275,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nراني حاب مكان صغير.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"Can you lend me a towrope, please?","['Can you lend me your towing rope, please?']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463647f0>,43.66835442847811,72.76037853860575,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتقدر تسلفلي حبل تع الجر، من فضلك؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Do you have any vacant seats for London?,['Do you still have seats available for London?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364940>,21.47795427007173,49.64187709888856,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبقاو أماكن للندن؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Do you still have seats for tonight's performance?,['Do you still have seats available for the evening show?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364820>,44.833867003844595,51.711297366471655,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمازال عندكم أماكن لعرض المساء؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Lovely idea.,['Young idea.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364850>,0.0,35.95261849704823,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nفكرة شابة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"Sure, take your time.","['Sure, take your time.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364ee0>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nأكيد، خوذ وقتك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,How many bags can I bring onto the plane?,['How many bags can I take on the plane?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364f70>,58.77283725105324,68.0431222814885,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nشحال من ساك نقدر ندي فالطيارة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Could you send a taxi to the main entrance of Westminster Mall?,['Can you send me a taxi to the main entrance of Westminster Center?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364e50>,61.000344570143675,74.83269746089279,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتقدر تبعثلي طاكسي للدخلة الرئيسية تع مركز واستمينستر؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,How much is the fare? Would you write the fare out on a piece of paper?,['How much is the fare? Can you write the fare down on a piece of paper?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d463649d0>,66.7278568794606,77.93476357581764,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nشحال سعر التوصيلة؟ تقدر تكتبلي سعر التوصيلة على ورقة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Where did Mr. Jones learn Japanese?,['Where did Mr. Jones learn Japanese?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364310>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nوين تعلم السيد جونس اليابانية؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I'll make a couple of ham sandwiches.,"[""We'll have two pork sandwiches.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364190>,25.47696540824901,34.295887268285696,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nناخذ اثنين سندويتش بلحم الخنزير.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"To Tokyo, please.","['To Tokyo, please.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364580>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nلطوكيو، من فضلك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I can't seem to get hot water.,"[""I couldn't find the hot water.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46364a60>,20.90067144241745,39.114962789577916,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Algerian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمقدرتش نصيب الماء السخون.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
