estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,from_cache,chat_preamble,documents,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,error_traceback
Blobheart:command-r-plus,"Oh, it's nothing. You're here, anyway.","[""No, it's not a problem. You're here, anyway.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46256910>,60.26080978557135,70.02975011168672,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nلا، مو مشكلة. أنت هون، على كل حال.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"You were supposed to take flight eight two zero, which took off fifteen minutes ago. All right. I can arrange another flight for you.","['You were supposed to travel on flight number eight two zero, which took off fifteen minutes ago. No problem. I can arrange another flight for you.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46256100>,71.31461657201187,81.93258459882654,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nكنت المفروض تسافر برحلة رقم تمانة اتنين صفر، يللي أقلعت من ربع ساعة. مو مشكلة. فيني دبرلك رحلة تانية.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,The tooth is loose.,['The tooth is moving.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46256c10>,45.48019047027906,58.3198593332771,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالسن عم يتحرك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"A non-smoking seat, please.","['A non-smoking seat, please.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d462569a0>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمقعد لغير المدخنين، رجاءً.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,How much are fresh mushrooms?,['How much are the fresh mushrooms?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d4627aa60>,59.694917920196445,88.96076554523374,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبأديش الفطر التازا؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"If possible, I'd rather not have the tooth out.","['If possible, please remove the tooth.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5e20>,17.797924042156883,47.135725578039114,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nإذا في إمكان، بفضل ما ينقلع السن.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,We'd like a room overlooking the lake.,['We want a room overlooking the lake.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5a60>,64.069143843707,74.85844245423003,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبدنا غرفة بتطل عالبحيرة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"I understand, but I can't say it.","[""I understood, but I can't tell him.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5ac0>,49.616830003403614,56.05687550838889,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nفهمت، بس ما بقدر قوله.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I'm looking for some cards that are typically Hawaiian.,"[""I'm looking for Hawaii model cards.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e50d0>,28.800839589052266,40.8423372832072,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعم دور على كروت موديل هاواي.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"Excuse me. Press the shutter, please.","['Excuse me. Press the shutter button, please.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5730>,70.16879391277372,88.61596911866765,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعفواً. اكبيس زر التصوير، لو سمحت.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Bonsai sounds like an old person's hobby.,"[""Bonsai looks like an old person's hobby.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5d90>,74.19446627365011,78.01878819723768,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبونساي شكلها هواية شخص كبير بالعمر.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Can I have a multiple ticket?,['Can you give me a multiple ticket?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5dc0>,36.55552228545123,67.48364646680047,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nممكن تعطيني تذكرة متعددة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"I'd like some apples, please.","['I want some apples, please.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e54f0>,55.0695314903184,70.25453360168247,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبدي شوية تفاح، لو سمحت.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,You did it.,['You did this.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5190>,35.35533905932737,53.18176550534304,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nأنت عملت هالشي.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,A hundred and thirty-five yen per dollar.,['One hundred thirty-five yen to the dollar.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e58e0>,48.326978309062184,60.570851079737785,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمية وخمسة وتلاتين ين لكل دولار.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Is it still fully booked?,['Is it all still booked?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5970>,32.17294420803808,51.59445486681017,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nلساته كله محجوز؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,What's today's opera?,"[""What's the opera of the day?""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e58b0>,20.164945583740657,42.65563260268337,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nشو هية أوبرة اليوم؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I'd like two round-trip tickets to Oxford.,['I want two round-trip tickets to Oxford.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5f10>,69.963138207288,78.6684183645843,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبدي تذكرتين روحة رجعة على أوكسفورد.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Where can I buy a coupon lift ticket?,['Where can I buy a discounted ticket from?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5fa0>,38.16330911371339,57.621907971888554,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمن وين فيني اشتري تذكرة رافعة عليها حسم؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Have you ever heard of a Golden Week in Japan?,['Have you ever heard of Golden Week in Japan?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e55b0>,71.0866788975034,89.37059550816045,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nسمعت من قبل بالاسبوع الدهبي باليابان؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,It's all the way down the hall.,['He is at the back of the hall.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5640>,17.0653267718276,34.15179573624564,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nهو بآخر القاعة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"Tell me a good spot of this river, please.","['Show me a nice spot on this river, please.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5580>,41.72261448611506,58.47994804214031,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nدلني على مكان ظريف من هالنهر، إذا سمحت.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Our hiking trip should be lots of fun.,['We will have a lot of fun on the walking trip.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5b50>,8.054496384843702,31.711186648156247,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nرح نتسلى كتير برحلة المشي.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Could you send it to my address in Japan by collect international parcel post?,['Can you send it to my address in Japan through the postal package collection service?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5c10>,45.608395453519385,57.39759009141318,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nممكن تبعتها على عنواني باليابان عن طريق خدمة جمع الطرد البريدي؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"The emergency exits are located in the front, middle, and back of this plane.","['The emergency exits are located at the front, middle, and back of the plane.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5b20>,68.99302125555486,84.5133990681025,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمخارج الطوارء موجودة بأول هي الطيارة، وبنصها، وبآخرها.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I'm looking for something dressy.,"[""I'm looking for something neat.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e52b0>,62.401954419369176,74.75669900163174,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعم دور على شي مرتب.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Okay. I'll pick you up at your hotel at eight o'clock.,"[""Okay. I'll come pick you up from the hotel at 8 o'clock.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5340>,47.20758038942709,57.968347429645696,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nاوك. رح اجي آخدك من الأوتيل عالساعة تمانة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,What street is this?,['Which street is this?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5280>,66.87403049764218,74.886476073148,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nأنو شارع هاد؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,August twenty-ninth.,['Twenty-nine August.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5040>,8.643019616048525,53.851183567197715,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nتسعة وعشرين آب.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Do you want to settle the bill now?,['Do you want to pay the bill now?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5400>,53.417359568998464,71.25728574607938,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبدك تدفع الفاتورة هلأ؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I don't have any money.,['I never have any money.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e5c70>,38.49815007763549,66.66201348960637,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nما معي مصاري أبداً.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Our top-seller for the last four years has been the AX-four five zero copier.,['Our top-selling product over the past four years has been the AX 450 copier.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d461e50a0>,38.77178651752231,57.99262200688579,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nأكتر مبيعات عنا خلال الأربع سنين الماضية هي مكنة التصوير إيه إكس أربعمية وخمسين.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,It fits just right.,"[""It's going well.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46209ee0>,9.652434877402245,8.270037118504261,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nزابط منيح.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I'd like to check my valuables.,['I want to make sure my precious belongings are safe.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46209820>,4.368583925857938,14.663527603995433,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبدي اتأكد من غراضي الغالية.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Mr. Kobayashi has been looking for you.,['Professor Kobayashi was looking for you.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46209580>,34.56543232731582,57.614274026576574,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالاستاذ كوباياشي كان عم يدور عليك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I would like someplace small.,['I want a small place.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46209430>,7.654112967106117,25.56877563334275,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبدي شي مكان صغير.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"Can you lend me a towrope, please?","['Can you lend me a tow rope, if possible?']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46209340>,37.70063804549471,71.00224688526218,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nفيك تعيرني حبل سحب، إذا ممكن؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Do you have any vacant seats for London?,['Do you have any empty seats to London?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46209310>,32.11703274087687,57.26486260095975,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعندك شي مقاعد فاضية على لندن؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Do you still have seats for tonight's performance?,"[""Do you still have seats for tonight's show?""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46209250>,82.651681837938,75.79545768821795,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nلسه عندك مقاعد لعرض الليلة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Lovely idea.,['Good idea.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46209b20>,0.0,36.49088045276346,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nفكرة حلوة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"Sure, take your time.","['Of course, take your time.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46209c40>,61.47881529512643,79.0645254619253,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nطبعاً، خود وقتك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,How many bags can I bring onto the plane?,['How many bags can I take on the plane?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46209700>,58.77283725105324,68.0431222814885,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nكم شنتاية فيني طلع عالطيارة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Could you send a taxi to the main entrance of Westminster Mall?,['Can you send a taxi to the main entrance of Westminster Mall?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46209790>,91.93227152249175,91.20867326334591,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nممكن تبعت تاكسي عمدخل ويستمينستر مول الرئيسي؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,How much is the fare? Would you write the fare out on a piece of paper?,['How much is the fare? Can you write the fare down on a piece of paper for me?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d462096d0>,54.64463020975289,74.76287196844544,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nأديش الأجرة؟ ممكن تكتبلي الأجرة على ورقة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,Where did Mr. Jones learn Japanese?,['Where did Professor Jones learn Japanese?'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46209c70>,42.38365628278778,74.79155754122878,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nوين تعلم الاستاذ جونز الياباني؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I'll make a couple of ham sandwiches.,['I will make two ham sandwiches.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46209dc0>,34.787005545423945,51.40958095153668,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nرح اعمل سندويشتين هام.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,"To Tokyo, please.","['Atokio, please.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46209ca0>,39.76353643835252,55.963898896095586,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعطوكيو، لو سمحت.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
Blobheart:command-r-plus,I can't seem to get hot water.,"[""I'm not getting any hot water.""]",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7f7d46209cd0>,18.04438612975343,38.519064202913285,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nماعم توصلني مي سخنة.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
