,songID,Singer,SongTitle,SongWriter,Composer,LyricsOrder,Lyrics,SingerNationality,SongDialect
20,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,21,والانفس يتهيجن,Sudan,Sudan
21,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,22,أنت نرجس من الوسن,Sudan,Sudan
22,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,23,لعيونها الأعين جسن,Sudan,Sudan
23,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,24,وأن آية الحسن الأسن,Sudan,Sudan
24,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,25,وغصون الروض يتمايسن,Sudan,Sudan
25,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,26,في ذاك الزي الحسن,Sudan,Sudan
26,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,27,وكل حُسن مالك حَسن,Sudan,Sudan
27,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,28,روضك زي عارضين صفن,Sudan,Sudan
28,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,29,حلال سحرك ماسحر فن,Sudan,Sudan
29,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,30,كواكب النور البلصفن,Sudan,Sudan
30,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,31,بصفاتك ما أتوصفن,Sudan,Sudan
31,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,32,بدور الكون لوينصفن,Sudan,Sudan
32,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,33,يسجدن ليك مايكون وفن,Sudan,Sudan
33,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,34,فيك عيون الرائين يرن,Sudan,Sudan
34,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,35,محاسن بالحسن إزدرن,Sudan,Sudan
35,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,36,ومهما أفكارهم يكبرن,Sudan,Sudan
36,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,37,زي حسنك مايعبرن,Sudan,Sudan
37,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,38,مع البدرين سيرك سرن,Sudan,Sudan
38,2489,اسماء الشيخ,اقيس محاسنك بمن,غير معروف,غير معروف,39,ومن وزنك هن يقصرن,Sudan,Sudan
39,3038,اسماء الشيخ,الجلابية,غير معروف,غير معروف,1,جلابية بيضة مكوية حبيبى يسحروك لية 2 حبيبى اديتك امانة من قلبى وروحى,Sudan,Sudan
40,3038,اسماء الشيخ,الجلابية,غير معروف,غير معروف,2,وحنن رفعتك فى اسما مكانا المكانا المكانا يلى حبك اصر علية حبيبى يسحراك,Sudan,Sudan
41,3038,اسماء الشيخ,الجلابية,غير معروف,غير معروف,3,لية جلابية بيضة مكوية حبيبى يسحروك لية حبيبى لى اللة خليتك واوعك تنسا,Sudan,Sudan
42,3038,اسماء الشيخ,الجلابية,غير معروف,غير معروف,4,الوصيا حبيبى يسحروك لية جلابية بيضة مكوية حبيبى سلامتك امانة من قلبى,Sudan,Sudan
43,3038,اسماء الشيخ,الجلابية,غير معروف,غير معروف,5,وروحي وحنانا رفعتك في اسما مكانة يلا حبك اصر علية يا حبيبى يسحروك لية,Sudan,Sudan
44,5781,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,1,انا ما نسيتو ودعت الحبيب وبكيت,Sudan,Sudan
45,5781,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,2,لما القطار صفر شالو .. دموعي من عيني سالو,Sudan,Sudan
46,5781,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,3,ياربي طاريني في بالو ..,Sudan,Sudan
47,5781,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,4,أنا ما نسيتو ودعت الحبيب وبكيت ..,Sudan,Sudan
48,5781,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,5,عيونو السوداء كحيلة .. والبسمة ف شفاهو جميلة .. لو توفي بي وعدك لينا ..,Sudan,Sudan
49,5781,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,6,أنا ما نسيتو ودعت الحبيب وبكيت ..,Sudan,Sudan
50,5781,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,7,لما القطار صفر شالو دموعي من عيني سالو,Sudan,Sudan
51,5781,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,8,ياربي طاريني في بالو ..,Sudan,Sudan
52,5781,اسماء الشيخ,انا ما نسيتو,غير معروف,غير معروف,9,انا ما نسيتو .. ودعت الحبيب وبكيت,Sudan,Sudan
53,11438,اسماء الشيخ,جنوبية,غير معروف,غير معروف,1,الخطوط الراسمه في صفحت جبينك,Sudan,Sudan
54,11438,اسماء الشيخ,جنوبية,غير معروف,غير معروف,2,منسوجه زي احرف اريحك,Sudan,Sudan
55,11438,اسماء الشيخ,جنوبية,غير معروف,غير معروف,3,والعيون خلتني اسكر,Sudan,Sudan
56,11438,اسماء الشيخ,جنوبية,غير معروف,غير معروف,4,غير ما اشعر اميل واريد,Sudan,Sudan
57,11438,اسماء الشيخ,جنوبية,غير معروف,غير معروف,5,جنوبيه اه جنوبيه,Sudan,Sudan
58,11438,اسماء الشيخ,جنوبية,غير معروف,غير معروف,6,يوم رايتك حسيت باني,Sudan,Sudan
59,11438,اسماء الشيخ,جنوبية,غير معروف,غير معروف,7,من جديد انا اتولدته,Sudan,Sudan
60,11438,اسماء الشيخ,جنوبية,غير معروف,غير معروف,8,وفيكي تهتا انا برضي تهتا,Sudan,Sudan
61,11438,اسماء الشيخ,جنوبية,غير معروف,غير معروف,9,انا فيكي تهتا برضي تهتا,Sudan,Sudan
62,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,1,لو مغالطنا ما مصدقنا,Sudan,Sudan
63,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,2,أسأل العنبة الرامية فوق بيتنا,Sudan,Sudan
64,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,3,خاينة يا دنيا وظالمة يا دنيا,Sudan,Sudan
65,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,4,قاسية يا دنيا وظالمة يا دنيا,Sudan,Sudan
66,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,5,العذاب ضقنا والشقا وعشنا,Sudan,Sudan
67,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,6,الله يغفر ليك من ضياع ريدنا,Sudan,Sudan
68,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,7,قلنا نتصبر لا لا ما بنقدر,Sudan,Sudan
69,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,8,قلنا الصبر قاسي والمحبة قدر,Sudan,Sudan
70,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,9,قلنا للقمرة سافري من بكرة,Sudan,Sudan
71,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,10,ختى في قلبه شتلة الذكرى,Sudan,Sudan
72,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,11,الغمام خش والمطر رش,Sudan,Sudan
73,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,12,كانت آمالنا نحيا في عشة,Sudan,Sudan
74,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,13,الزمن غدار ظلمه ما بندار,Sudan,Sudan
75,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,14,حني يا دنيا واقبلي الأعذار,Sudan,Sudan
76,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,15,رحت خليتنا تاني ما جيتنا,Sudan,Sudan
77,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,16,كان مغالطنا ما مصدقنا,Sudan,Sudan
78,11642,اسماء الشيخ,خاينة يا دنيا,غير معروف,غير معروف,17,أسأل العنية الرامية فوق بيتنا,Sudan,Sudan
79,21599,اسماء الشيخ,لو عارف عيونك,غير معروف,غير معروف,1,لو عارف عيونك توهت العيون رقصت المشاعر غني معاها كون,Sudan,Sudan
80,21599,اسماء الشيخ,لو عارف عيونك,غير معروف,غير معروف,2,موال برضو غنوه بس من نظره حلوه عاشت في خيانا وفي وجداني سلوي اترسمت سنين وفي قليبنا الحنين وذدات شجون,Sudan,Sudan
81,21599,اسماء الشيخ,لو عارف عيونك,غير معروف,غير معروف,3,لما معاها نسرح ونتوه في الغناوي ونداعب خيانا مشوار الحكاوي نتلاقتا امنانتا ونقول اغنيانتا في اجمل عيون,Sudan,Sudan
82,21599,اسماء الشيخ,لو عارف عيونك,غير معروف,غير معروف,4,شفنا الدنيا حلوه في رموشه وسرحنا صابحنا الاماني واتجدد فرحنا الحنيه هلت وفي دنيانا طلت بامر العيون,Sudan,Sudan
83,27798,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,1,يا حليلك يا اسمر ابيت لعيونى تظهر,Sudan,Sudan
84,27798,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,2,مانعنى الوصال مانعنى الوصال,Sudan,Sudan
85,27798,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,3,يا ورد الجناين يا النوارو باين,Sudan,Sudan
86,27798,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,4,"ابيت لى ما اعاين حرمت الحلال ،الحلال",Sudan,Sudan
87,27798,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,5,يا حليلك يا اسمر ابيت لعيونى تظهر,Sudan,Sudan
88,27798,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,6,مانعنى الوصال,Sudan,Sudan
89,27798,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,7,وتائه ما عليك ولمين اشتكيك,Sudan,Sudan
90,27798,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,8,انا الاخترت فيك هجران المحال,Sudan,Sudan
91,27798,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,9,يا حليك يا اسمر ابيت لعيونى تظهر,Sudan,Sudan
92,27798,اسماء الشيخ,يا حليلك يا اسمر,غير معروف,غير معروف,10,"مانعنى الوصال ،مانعى الوصال",Sudan,Sudan
93,1055,حمد الريح,احلى منك,غير معروف,غير معروف,1,احلى منك اقيلة بلقى ..,Saudi Arabia,Sudan
94,1055,حمد الريح,احلى منك,غير معروف,غير معروف,2,ولا غيرك انتي بقى ...,Saudi Arabia,Sudan
95,1055,حمد الريح,احلى منك,غير معروف,غير معروف,3,انتي افراحي البعيشها ....,Saudi Arabia,Sudan
96,1055,حمد الريح,احلى منك,غير معروف,غير معروف,4,غير مكتوب لي اشقى ...,Saudi Arabia,Sudan
97,1055,حمد الريح,احلى منك,غير معروف,غير معروف,5,حبك انتي علي كفاية ...,Saudi Arabia,Sudan
98,1055,حمد الريح,احلى منك,غير معروف,غير معروف,6,انتي يا املي ومناي ....,Saudi Arabia,Sudan
99,1055,حمد الريح,احلى منك,غير معروف,غير معروف,7,عمري ما حسيت بغربة.....,Saudi Arabia,Sudan
100,1055,حمد الريح,احلى منك,غير معروف,غير معروف,8,لما اشوف عينيك معاي .....,Saudi Arabia,Sudan
101,1055,حمد الريح,احلى منك,غير معروف,غير معروف,9,سكة غير دربك تفتر......,Saudi Arabia,Sudan
102,1055,حمد الريح,احلى منك,غير معروف,غير معروف,10,ودنيا غير دنياك تودر.....,Saudi Arabia,Sudan
103,1055,حمد الريح,احلى منك,غير معروف,غير معروف,11,غيمة والله عيونك انتي ......,Saudi Arabia,Sudan
104,1055,حمد الريح,احلى منك,غير معروف,غير معروف,12,ده الغريب في الصيف تخضر......,Saudi Arabia,Sudan
105,1055,حمد الريح,احلى منك,غير معروف,غير معروف,13,اودي في سيرتك واجيبها .....,Saudi Arabia,Sudan
106,1055,حمد الريح,احلى منك,غير معروف,غير معروف,14,وسيرتك انتي علي حبيبة ......,Saudi Arabia,Sudan
107,1055,حمد الريح,احلى منك,غير معروف,غير معروف,15,لا شبه صادفته زيك ......,Saudi Arabia,Sudan
108,1055,حمد الريح,احلى منك,غير معروف,غير معروف,16,ولا عيون منك قريبة ......,Saudi Arabia,Sudan
109,2038,حمد الريح,اصبحت كيف,غير معروف,غير معروف,1,أصبحت كيف يا أبونا كيف من العنا وهم المسا,Saudi Arabia,Sudan
110,2038,حمد الريح,اصبحت كيف,غير معروف,غير معروف,2,إتوضأ قوم صلي الصُبح والدمعة يا أبونا أحبسا,Saudi Arabia,Sudan
111,2038,حمد الريح,اصبحت كيف,غير معروف,غير معروف,3,ألحق عصافير الصباح عشان مانتناسى الأسى,Saudi Arabia,Sudan
112,2038,حمد الريح,اصبحت كيف,غير معروف,غير معروف,4,شيل الملوت وأمشي الزرع الحال بيتغير عسى,Saudi Arabia,Sudan
113,2038,حمد الريح,اصبحت كيف,غير معروف,غير معروف,5,أدينا بس حق الفطور خلاص ماشين المدرسة,Saudi Arabia,Sudan
114,2038,حمد الريح,اصبحت كيف,غير معروف,غير معروف,6,يا أبونا شوف رمل الجروف صابر على موج الضفاف,Saudi Arabia,Sudan
115,2038,حمد الريح,اصبحت كيف,غير معروف,غير معروف,7,رغم العواصف و الأسى والريح تسوقو مطاف مطاف,Saudi Arabia,Sudan
116,2038,حمد الريح,اصبحت كيف,غير معروف,غير معروف,8,صابر على ظلم الزمن يفضل يقاوم في الجفاف,Saudi Arabia,Sudan
117,2038,حمد الريح,اصبحت كيف,غير معروف,غير معروف,9,مستني يا أبونا المطر و الخُضرة وأفراح الزفاف,Saudi Arabia,Sudan
118,2038,حمد الريح,اصبحت كيف,غير معروف,غير معروف,10,شوف الطيور عند الصباح تفرد جناحاتا وتطير,Saudi Arabia,Sudan
119,2038,حمد الريح,اصبحت كيف,غير معروف,غير معروف,11,وترك على قيف البحر تهدي السنابل كل خير,Saudi Arabia,Sudan
120,2038,حمد الريح,اصبحت كيف,غير معروف,غير معروف,12,عند الغروب تطرا الديار تطرا السفر رغم المصير,Saudi Arabia,Sudan
121,2125,حمد الريح,اطراهو,غير معروف,غير معروف,1,ماشقيتك وانت الشقيتنى راعى نص الهوى ما شقيتك وانت الشقيتني راعي نص الهوى,Saudi Arabia,Sudan
122,2125,حمد الريح,اطراهو,غير معروف,غير معروف,2,والغرام ما جفيتك وانت الجفيتني ما نسيتك وانت النسيتني في بحور الحب كم رميتني وكؤس,Saudi Arabia,Sudan
123,2125,حمد الريح,اطراهو,غير معروف,غير معروف,3,الصد كم سقيتني بخضم الهوى كم بديتني بخيالك لو كان لفيتني تحي صبا ترعى الزمام خدو,Saudi Arabia,Sudan
124,2125,حمد الريح,اطراهو,غير معروف,غير معروف,4,ماسة والثغيرو مبسم حسن يوسف وعفاف مريم نغمة المزمار لو تكلم زينة الازمان لو تكتم,Saudi Arabia,Sudan
125,2125,حمد الريح,اطراهو,غير معروف,غير معروف,5,الدرر تنساب لو تبسم حكم جار البي لو يقسم اسلم العشاق للاحكام حظى اسود من كحل عينه,Saudi Arabia,Sudan
126,2125,حمد الريح,اطراهو,غير معروف,غير معروف,6,دثرونى من سهم عينه زملونى من در نغيمه اذكريني ثم اذكريني واصليني ثم اهجريني ذكريني,Saudi Arabia,Sudan
127,2125,حمد الريح,اطراهو,غير معروف,غير معروف,7,شوقي وحنيني اوعديني ثم امطليني اذكريني ثم ارشفيني قبلة معسولة ارشفيني الودااع ياا مصدر فنونى الودااع ياا منبع انينى الوداع .... الوداع,Saudi Arabia,Sudan
128,3431,حمد الريح,الرحيل,غير معروف,غير معروف,1,حليل ارض الجزاير والمراكب والطنابير الترن,Saudi Arabia,Sudan
129,3431,حمد الريح,الرحيل,غير معروف,غير معروف,2,حليل ناس ليلى ساعة الليل يجن,Saudi Arabia,Sudan
130,3431,حمد الريح,الرحيل,غير معروف,غير معروف,3,يا غالية يا تمرة فؤادي,Saudi Arabia,Sudan
131,3431,حمد الريح,الرحيل,غير معروف,غير معروف,4,الليلة ما عاد المراكب شرقن,Saudi Arabia,Sudan
132,3431,حمد الريح,الرحيل,غير معروف,غير معروف,5,والقمري فوق نخل الفريق فاقد الاهل,Saudi Arabia,Sudan
133,3431,حمد الريح,الرحيل,غير معروف,غير معروف,6,يبكي ويحن,Saudi Arabia,Sudan
134,3431,حمد الريح,الرحيل,غير معروف,غير معروف,7,نحمل رسايلنا واشواقنا,Saudi Arabia,Sudan
135,3431,حمد الريح,الرحيل,غير معروف,غير معروف,8,لحبايبنا وللاهل,Saudi Arabia,Sudan
136,3431,حمد الريح,الرحيل,غير معروف,غير معروف,9,للقاطعين الرسائل,Saudi Arabia,Sudan
137,3431,حمد الريح,الرحيل,غير معروف,غير معروف,10,الاحلى من عسل النحل,Saudi Arabia,Sudan
138,3431,حمد الريح,الرحيل,غير معروف,غير معروف,11,لذات الضفاير الطايشة,Saudi Arabia,Sudan
139,3431,حمد الريح,الرحيل,غير معروف,غير معروف,12,بين مجلس عشيرة وبين اهل,Saudi Arabia,Sudan
140,3431,حمد الريح,الرحيل,غير معروف,غير معروف,13,وبخجل بتسال الساير,Saudi Arabia,Sudan
141,3431,حمد الريح,الرحيل,غير معروف,غير معروف,14,بلدنا حبايبنا اهلنا راحو للحلة,Saudi Arabia,Sudan
142,3431,حمد الريح,الرحيل,غير معروف,غير معروف,15,لا بكاتبونا لا بيفيدونا الحصل,Saudi Arabia,Sudan
143,3431,حمد الريح,الرحيل,غير معروف,غير معروف,16,حليل الراحو خلو الريح,Saudi Arabia,Sudan
144,3431,حمد الريح,الرحيل,غير معروف,غير معروف,17,تنوح فوق النخل,Saudi Arabia,Sudan
145,3431,حمد الريح,الرحيل,غير معروف,غير معروف,18,حليل الفاتو لدار,Saudi Arabia,Sudan
146,3431,حمد الريح,الرحيل,غير معروف,غير معروف,19,الاهل بدون اهل,Saudi Arabia,Sudan
147,3431,حمد الريح,الرحيل,غير معروف,غير معروف,20,والجروف الكابة,Saudi Arabia,Sudan
148,3431,حمد الريح,الرحيل,غير معروف,غير معروف,21,من شاطئ النهر,Saudi Arabia,Sudan
149,3431,حمد الريح,الرحيل,غير معروف,غير معروف,22,طاب المحل والنخل متاكي,Saudi Arabia,Sudan
150,3431,حمد الريح,الرحيل,غير معروف,غير معروف,23,وين سوق طير وجوج في امل,Saudi Arabia,Sudan
